actions,blocked_time_s,charge_trips,condition_percent,decision_ms,delivered_by_section,delivered_units,distance_m,end_battery_percent,energy_wh,lost_by_section,lost_units,min_battery_percent,policy,produced_units,scenario,score,seed,shift_s,violation_count,violations,wh_per_unit
59,"{'A': 412.3, 'B': 563.9, 'C': 249.4}",1,99.94,0.0,"{'A': 17, 'B': 43, 'C': 4}",64,267.5,79.3,5.996,"{'A': 2.29, 'B': 9.4, 'C': 0.35}",12.04,72.7,ns_neural_only,71,one_hot_section,48.97,9,3600.8,0,,0.0937
58,"{'A': 399.7, 'B': 1335.5, 'C': 0.0}",2,99.95,0.0,"{'A': 17, 'B': 36, 'C': 4}",57,240.6,85.0,5.115,"{'A': 2.22, 'B': 22.26, 'C': 0.0}",24.48,83.8,ns_neural_only,56,one_hot_section,29.96,10,3600.9,0,,0.0897
62,"{'A': 25.1, 'B': 525.2, 'C': 887.7}",1,99.94,0.0,"{'A': 20, 'B': 52, 'C': 1}",73,310.7,75.3,6.293,"{'A': 0.14, 'B': 8.75, 'C': 1.23}",10.13,75.3,ns_neural_only,75,one_hot_section,59.73,11,3600.6,0,,0.0862
60,"{'A': 470.2, 'B': 931.1, 'C': 0.0}",1,99.94,0.0,"{'A': 17, 'B': 42, 'C': 4}",63,259.5,75.2,6.071,"{'A': 2.61, 'B': 15.52, 'C': 0.0}",18.13,72.4,ns_neural_only,66,one_hot_section,41.83,12,3600.5,0,,0.0964
65,"{'A': 2443.9, 'B': 306.7, 'C': 0.0}",0,99.94,0.0,"{'A': 0, 'B': 34, 'C': 4}",38,212.8,72.9,5.961,"{'A': 13.58, 'B': 5.11, 'C': 0.0}",18.69,72.9,ns_neural_only,46,one_hot_section,16.33,13,3600.5,0,,0.1569
58,"{'A': 371.5, 'B': 1371.1, 'C': 0.0}",1,99.94,0.0,"{'A': 17, 'B': 33, 'C': 4}",54,247.8,80.4,5.55,"{'A': 2.06, 'B': 22.85, 'C': 0.0}",24.92,74.8,ns_neural_only,59,one_hot_section,26.31,14,3600.5,0,,0.1028
62,"{'A': 771.2, 'B': 683.3, 'C': 0.0}",1,99.94,0.0,"{'A': 15, 'B': 45, 'C': 4}",64,272.7,73.5,6.101,"{'A': 4.28, 'B': 11.39, 'C': 0.0}",15.67,72.3,ns_neural_only,66,one_hot_section,45.28,15,3600.3,0,,0.0953
58,"{'A': 349.9, 'B': 1353.3, 'C': 0.0}",1,99.95,0.0,"{'A': 17, 'B': 33, 'C': 4}",54,205.3,81.0,5.356,"{'A': 1.94, 'B': 22.56, 'C': 0.0}",24.5,75.7,ns_neural_only,55,one_hot_section,26.82,16,3600.5,0,,0.0992
64,"{'A': 34.6, 'B': 841.5, 'C': 177.0}",0,99.94,0.0,"{'A': 18, 'B': 45, 'C': 3}",66,234.3,73.0,5.95,"{'A': 0.19, 'B': 14.03, 'C': 0.25}",14.46,73.0,ns_neural_only,70,one_hot_section,48.56,17,3600.8,0,,0.0901
63,"{'A': 634.1, 'B': 580.2, 'C': 1615.5}",0,99.94,0.0,"{'A': 16, 'B': 32, 'C': 0}",48,254.7,73.2,5.905,"{'A': 3.52, 'B': 9.67, 'C': 2.24}",15.44,73.2,ns_neural_only,50,one_hot_section,29.61,18,3600.1,0,,0.123
55,"{'A': 11.3, 'B': 979.9, 'C': 51.0}",4,99.95,0.0,"{'A': 19, 'B': 42, 'C': 4}",65,278.4,93.7,4.597,"{'A': 0.06, 'B': 16.33, 'C': 0.07}",16.46,93.7,ns_neural_only,65,one_hot_section,46.24,19,3600.8,0,,0.0707
61,"{'A': 0.0, 'B': 1220.7, 'C': 1283.1}",2,44.94,0.0,"{'A': 15, 'B': 20, 'C': 0}",35,233.4,79.2,5.699,"{'A': 0.0, 'B': 10.17, 'C': 1.78}",11.95,79.2,ns_neural_only,38,worn_robot,20.2,0,3600.4,0,,0.1628
62,"{'A': 45.3, 'B': 0.0, 'C': 1494.2}",2,44.93,0.0,"{'A': 21, 'B': 30, 'C': 0}",51,298.8,70.9,7.106,"{'A': 0.25, 'B': 0.0, 'C': 2.08}",2.33,70.9,ns_neural_only,52,worn_robot,45.12,1,3600.1,0,,0.1393
55,"{'A': 0.0, 'B': 0.0, 'C': 691.1}",9,44.94,0.0,"{'A': 20, 'B': 31, 'C': 3}",54,364.8,92.1,5.811,"{'A': 0.0, 'B': 0.0, 'C': 0.96}",0.96,91.7,ns_neural_only,52,worn_robot,50.13,2,3600.3,0,,0.1076
62,"{'A': 748.0, 'B': 756.6, 'C': 1121.3}",2,44.95,0.0,"{'A': 15, 'B': 24, 'C': 0}",39,215.4,80.3,5.139,"{'A': 4.16, 'B': 6.31, 'C': 1.56}",12.02,80.3,ns_neural_only,41,worn_robot,24.41,3,3600.3,0,,0.1318
61,"{'A': 0.0, 'B': 1940.1, 'C': 1720.8}",2,44.95,0.0,"{'A': 9, 'B': 14, 'C': 0}",23,174.2,80.5,5.1,"{'A': 0.0, 'B': 16.17, 'C': 2.39}",18.56,80.5,ns_neural_only,24,worn_robot,1.89,4,3600.8,0,,0.2218
62,"{'A': 314.4, 'B': 599.0, 'C': 1718.4}",1,44.94,0.0,"{'A': 18, 'B': 25, 'C': 0}",43,236.7,77.6,5.695,"{'A': 1.75, 'B': 4.99, 'C': 2.39}",9.13,77.6,ns_neural_only,45,worn_robot,31.03,5,3600.9,0,,0.1324
60,"{'A': 0.0, 'B': 102.4, 'C': 1370.2}",1,44.94,0.0,"{'A': 10, 'B': 19, 'C': 0}",29,211.7,75.4,6.172,"{'A': 0.0, 'B': 0.85, 'C': 1.9}",2.76,75.4,ns_neural_only,30,worn_robot,23.16,6,3600.9,0,,0.2128
61,"{'A': 411.8, 'B': 726.5, 'C': 1507.0}",1,44.94,0.0,"{'A': 18, 'B': 24, 'C': 0}",42,239.5,78.0,5.596,"{'A': 2.29, 'B': 6.05, 'C': 2.09}",10.43,78.0,ns_neural_only,44,worn_robot,28.77,7,3600.2,0,,0.1332
62,"{'A': 446.3, 'B': 700.4, 'C': 1530.9}",2,44.94,0.0,"{'A': 17, 'B': 24, 'C': 0}",41,243.7,78.2,5.599,"{'A': 2.48, 'B': 5.84, 'C': 2.13}",10.44,78.2,ns_neural_only,44,worn_robot,27.76,8,3600.8,0,,0.1366
61,"{'A': 434.7, 'B': 629.1, 'C': 1622.3}",1,44.94,0.0,"{'A': 18, 'B': 26, 'C': 0}",44,249.8,77.2,5.769,"{'A': 2.41, 'B': 5.24, 'C': 2.25}",9.91,77.2,ns_neural_only,46,worn_robot,31.21,9,3600.5,0,,0.1311
58,"{'A': 0.0, 'B': 0.0, 'C': 1408.2}",5,44.92,0.0,"{'A': 21, 'B': 30, 'C': 0}",51,362.7,80.7,7.562,"{'A': 0.0, 'B': 0.0, 'C': 1.96}",1.96,80.7,ns_neural_only,52,worn_robot,45.26,10,3600.1,0,,0.1483
61,"{'A': 1203.8, 'B': 2293.1, 'C': 1443.6}",2,44.97,0.0,"{'A': 13, 'B': 12, 'C': 0}",25,146.4,90.5,2.784,"{'A': 6.69, 'B': 19.11, 'C': 2.01}",27.8,90.5,ns_neural_only,26,worn_robot,-4.19,11,3600.5,0,,0.1114
61,"{'A': 347.9, 'B': 788.8, 'C': 1550.3}",1,44.95,0.0,"{'A': 18, 'B': 25, 'C': 0}",43,236.4,78.6,5.473,"{'A': 1.93, 'B': 6.57, 'C': 2.15}",10.66,78.6,ns_neural_only,44,worn_robot,29.6,12,3600.2,0,,0.1273
59,"{'A': 1691.7, 'B': 0.0, 'C': 0.0}",2,44.93,0.0,"{'A': 10, 'B': 21, 'C': 4}",35,212.6,76.6,6.539,"{'A': 9.4, 'B': 0.0, 'C': 0.0}",9.4,73.7,ns_neural_only,34,worn_robot,22.33,13,3600.2,0,,0.1868
63,"{'A': 689.2, 'B': 808.9, 'C': 1178.6}",2,44.95,0.0,"{'A': 16, 'B': 24, 'C': 0}",40,228.8,79.8,5.15,"{'A': 3.83, 'B': 6.74, 'C': 1.64}",12.21,79.8,ns_neural_only,40,worn_robot,25.22,14,3600.6,0,,0.1287
61,"{'A': 662.7, 'B': 730.9, 'C': 1256.9}",1,44.95,0.0,"{'A': 16, 'B': 25, 'C': 0}",41,229.3,78.8,5.429,"{'A': 3.68, 'B': 6.09, 'C': 1.75}",11.52,78.8,ns_neural_only,42,worn_robot,26.77,15,3600.9,0,,0.1324
62,"{'A': 403.0, 'B': 656.5, 'C': 1531.5}",2,44.94,0.0,"{'A': 18, 'B': 24, 'C': 0}",42,243.4,78.2,5.604,"{'A': 2.24, 'B': 5.47, 'C': 2.13}",9.84,78.2,ns_neural_only,43,worn_robot,29.36,16,3600.2,0,,0.1334
57,"{'A': 0.0, 'B': 0.0, 'C': 684.2}",5,44.93,0.0,"{'A': 19, 'B': 25, 'C': 1}",45,307.5,84.8,6.769,"{'A': 0.0, 'B': 0.0, 'C': 0.95}",0.95,84.8,ns_neural_only,51,worn_robot,40.67,17,3600.6,0,,0.1504
63,"{'A': 1263.4, 'B': 0.0, 'C': 441.8}",2,44.93,0.0,"{'A': 6, 'B': 23, 'C': 4}",33,256.3,71.9,6.977,"{'A': 7.02, 'B': 0.0, 'C': 0.61}",7.63,71.9,ns_neural_only,39,worn_robot,21.88,18,3600.3,0,,0.2114
51,"{'A': 293.2, 'B': 0.0, 'C': 516.4}",4,44.94,0.0,"{'A': 17, 'B': 28, 'C': 3}",48,264.9,91.9,6.27,"{'A': 1.63, 'B': 0.0, 'C': 0.72}",2.35,85.7,ns_neural_only,50,worn_robot,42.52,19,3600.3,0,,0.1306
48,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.93,0.0,"{'A': 15, 'B': 31, 'C': 4}",50,480.9,91.1,7.107,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,76.6,ns_symbolic_only,48,balanced,46.45,0,3601.0,0,,0.1421
65,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 21, 'B': 31, 'C': 4}",56,652.1,55.9,9.698,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,55.9,ns_symbolic_only,54,balanced,51.15,1,3600.1,0,,0.1732
63,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.91,0.0,"{'A': 19, 'B': 31, 'C': 5}",55,617.1,62.8,9.17,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,62.8,ns_symbolic_only,55,balanced,50.42,2,3600.4,0,,0.1667
44,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.93,0.0,"{'A': 13, 'B': 23, 'C': 2}",38,465.4,95.9,6.788,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,69.1,ns_symbolic_only,53,balanced,34.61,3,3600.3,0,,0.1786
46,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",2,99.93,0.0,"{'A': 8, 'B': 31, 'C': 4}",43,446.0,98.1,6.563,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,78.8,ns_symbolic_only,41,balanced,39.72,4,3600.5,0,,0.1526
66,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 20, 'B': 29, 'C': 5}",54,640.9,56.2,9.637,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,56.2,ns_symbolic_only,53,balanced,49.18,5,3600.2,0,,0.1785
51,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",5,99.93,0.0,"{'A': 10, 'B': 20, 'C': 4}",34,492.3,90.6,7.032,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,83.9,ns_symbolic_only,34,balanced,30.48,6,3600.4,0,,0.2068
66,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 19, 'B': 30, 'C': 4}",53,642.9,56.3,9.611,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,56.3,ns_symbolic_only,53,balanced,48.19,7,3600.4,0,,0.1813
63,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.91,0.0,"{'A': 21, 'B': 30, 'C': 4}",55,615.8,62.8,9.166,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,62.8,ns_symbolic_only,55,balanced,50.42,8,3600.0,0,,0.1667
57,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.92,0.0,"{'A': 19, 'B': 30, 'C': 5}",54,564.7,74.0,8.378,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,74.0,ns_symbolic_only,54,balanced,49.81,9,3600.8,0,,0.1552
45,"{'A': 0.0, 'B': 108.8, 'C': 0.0}",1,99.93,0.0,"{'A': 19, 'B': 31, 'C': 2}",52,460.5,95.2,6.88,"{'A': 0.0, 'B': 0.91, 'C': 0.0}",0.91,73.6,ns_symbolic_only,52,balanced,47.65,10,3600.8,0,,0.1323
47,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.93,0.0,"{'A': 20, 'B': 30, 'C': 4}",54,468.8,93.1,6.989,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,75.1,ns_symbolic_only,53,balanced,50.51,11,3600.2,0,,0.1294
57,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",2,99.92,0.0,"{'A': 19, 'B': 29, 'C': 4}",52,563.3,74.5,8.334,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,74.5,ns_symbolic_only,51,balanced,47.83,12,3600.3,0,,0.1603
50,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",3,99.93,0.0,"{'A': 20, 'B': 23, 'C': 4}",47,456.9,94.0,6.844,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,88.7,ns_symbolic_only,44,balanced,43.58,13,3600.5,0,,0.1456
65,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 20, 'B': 31, 'C': 4}",55,644.1,56.2,9.64,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,56.2,ns_symbolic_only,54,balanced,50.18,14,3600.5,0,,0.1753
66,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 20, 'B': 31, 'C': 4}",55,643.8,56.2,9.627,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,56.2,ns_symbolic_only,54,balanced,50.19,15,3600.7,0,,0.175
65,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 19, 'B': 29, 'C': 5}",53,652.5,55.9,9.701,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,55.9,ns_symbolic_only,53,balanced,48.15,16,3600.0,0,,0.183
65,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 20, 'B': 30, 'C': 3}",53,648.8,56.2,9.625,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,56.2,ns_symbolic_only,51,balanced,48.19,17,3600.7,0,,0.1816
46,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.93,0.0,"{'A': 19, 'B': 23, 'C': 3}",45,440.6,97.8,6.55,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,72.4,ns_symbolic_only,45,balanced,41.73,18,3600.6,0,,0.1455
65,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 19, 'B': 29, 'C': 4}",52,649.2,56.2,9.638,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,56.2,ns_symbolic_only,51,balanced,47.18,19,3600.6,0,,0.1853
54,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",4,99.94,0.0,"{'A': 10, 'B': 13, 'C': 3}",26,444.8,90.1,6.445,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,90.1,ns_symbolic_only,26,fault_burst,22.78,0,3600.5,0,,0.2479
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",3,99.91,0.0,"{'A': 16, 'B': 26, 'C': 3}",45,600.7,67.8,8.718,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,67.8,ns_symbolic_only,44,fault_burst,40.64,1,3600.4,0,,0.1937
48,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",4,99.93,0.0,"{'A': 16, 'B': 17, 'C': 3}",36,462.8,96.4,6.685,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,83.9,ns_symbolic_only,35,fault_burst,32.66,2,3600.6,0,,0.1857
49,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",6,99.94,0.0,"{'A': 14, 'B': 19, 'C': 2}",35,445.1,98.9,6.387,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,92.1,ns_symbolic_only,32,fault_burst,31.81,3,3600.3,0,,0.1825
47,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",4,99.94,0.0,"{'A': 9, 'B': 21, 'C': 2}",32,409.3,99.4,5.852,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,82.6,ns_symbolic_only,30,fault_burst,29.07,4,3600.5,0,,0.1829
47,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",4,99.94,0.0,"{'A': 12, 'B': 16, 'C': 2}",30,442.0,99.9,6.394,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,86.9,ns_symbolic_only,33,fault_burst,26.8,5,3600.3,0,,0.2131
51,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",5,99.94,0.0,"{'A': 11, 'B': 9, 'C': 3}",23,393.6,97.3,5.705,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,85.1,ns_symbolic_only,21,fault_burst,20.15,6,3600.2,0,,0.2481
48,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",5,99.94,0.0,"{'A': 11, 'B': 21, 'C': 4}",36,438.4,98.6,6.396,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,87.7,ns_symbolic_only,33,fault_burst,32.8,7,3600.1,0,,0.1777
59,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",2,99.91,0.0,"{'A': 13, 'B': 24, 'C': 2}",39,603.4,68.4,8.776,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,66.3,ns_symbolic_only,39,fault_burst,34.61,8,3600.2,0,,0.225
48,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",6,99.93,0.0,"{'A': 16, 'B': 18, 'C': 3}",37,476.9,96.5,6.78,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,90.4,ns_symbolic_only,36,fault_burst,33.61,9,3600.8,0,,0.1833
47,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.93,0.0,"{'A': 12, 'B': 15, 'C': 2}",29,460.1,94.2,6.774,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,69.2,ns_symbolic_only,33,fault_burst,25.61,10,3600.8,0,,0.2336
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",2,99.93,0.0,"{'A': 13, 'B': 21, 'C': 2}",36,498.5,71.7,7.243,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,71.7,ns_symbolic_only,35,fault_burst,32.38,11,3600.3,0,,0.2012
54,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",3,99.92,0.0,"{'A': 15, 'B': 20, 'C': 3}",38,528.4,82.4,7.637,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,82.4,ns_symbolic_only,37,fault_burst,34.18,12,3600.9,0,,0.201
60,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",5,99.93,0.0,"{'A': 14, 'B': 22, 'C': 3}",39,507.0,77.7,7.32,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,77.7,ns_symbolic_only,38,fault_burst,35.34,13,3600.0,0,,0.1877
56,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",4,99.93,0.0,"{'A': 12, 'B': 21, 'C': 3}",36,471.1,84.1,6.846,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,84.1,ns_symbolic_only,37,fault_burst,32.58,14,3600.8,0,,0.1902
53,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",6,99.93,0.0,"{'A': 18, 'B': 16, 'C': 3}",37,488.1,90.3,7.11,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,90.3,ns_symbolic_only,36,fault_burst,33.45,15,3600.4,0,,0.1922
49,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",2,99.93,0.0,"{'A': 13, 'B': 19, 'C': 3}",35,486.6,90.3,7.119,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,77.6,ns_symbolic_only,33,fault_burst,31.44,16,3600.7,0,,0.2034
49,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",3,99.93,0.0,"{'A': 11, 'B': 20, 'C': 2}",33,471.4,91.9,6.812,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,77.4,ns_symbolic_only,37,fault_burst,29.59,17,3600.6,0,,0.2064
46,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",3,99.93,0.0,"{'A': 16, 'B': 12, 'C': 2}",30,453.2,98.1,6.547,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,86.7,ns_symbolic_only,31,fault_burst,26.73,18,3600.0,0,,0.2182
49,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",5,99.94,0.0,"{'A': 11, 'B': 17, 'C': 2}",30,407.4,98.7,5.856,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,91.5,ns_symbolic_only,31,fault_burst,27.07,19,3600.7,0,,0.1952
67,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 27, 'B': 58, 'C': 10}",95,631.8,55.3,9.829,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,55.3,ns_symbolic_only,98,high_demand,90.09,0,3600.0,0,,0.1035
66,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 37, 'B': 59, 'C': 9}",105,643.5,54.5,10.015,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,54.5,ns_symbolic_only,109,high_demand,99.99,1,3600.0,0,,0.0954
66,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 40, 'B': 58, 'C': 10}",108,639.3,54.2,10.065,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,54.2,ns_symbolic_only,107,high_demand,102.97,2,3600.3,0,,0.0932
66,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 40, 'B': 59, 'C': 9}",108,643.9,54.2,10.079,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,54.2,ns_symbolic_only,108,high_demand,102.96,3,3600.9,0,,0.0933
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.91,0.0,"{'A': 17, 'B': 59, 'C': 9}",85,590.1,64.2,9.24,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,58.0,ns_symbolic_only,88,high_demand,80.38,4,3600.1,0,,0.1087
66,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 40, 'B': 60, 'C': 9}",109,643.8,54.4,10.04,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,54.4,ns_symbolic_only,109,high_demand,103.98,5,3600.7,0,,0.0921
54,"{'A': 196.4, 'B': 0.0, 'C': 0.0}",1,99.92,0.0,"{'A': 37, 'B': 36, 'C': 9}",82,505.7,82.3,7.814,"{'A': 2.18, 'B': 0.0, 'C': 0.0}",2.18,82.2,ns_symbolic_only,85,high_demand,75.91,6,3600.6,0,,0.0953
66,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 37, 'B': 62, 'C': 8}",107,643.9,54.8,9.951,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,54.8,ns_symbolic_only,108,high_demand,102.02,7,3601.0,0,,0.093
66,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 38, 'B': 59, 'C': 8}",105,636.9,54.8,9.944,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,54.8,ns_symbolic_only,107,high_demand,100.03,8,3600.0,0,,0.0947
66,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 38, 'B': 59, 'C': 9}",106,639.8,54.4,10.026,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,54.4,ns_symbolic_only,105,high_demand,100.99,9,3600.6,0,,0.0946
66,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 40, 'B': 63, 'C': 8}",111,643.4,54.9,9.923,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,54.9,ns_symbolic_only,113,high_demand,106.04,10,3600.7,0,,0.0894
66,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 39, 'B': 57, 'C': 8}",104,643.8,54.5,10.008,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,54.5,ns_symbolic_only,106,high_demand,99.0,11,3600.7,0,,0.0962
66,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 40, 'B': 60, 'C': 9}",109,641.4,54.5,10.004,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,54.5,ns_symbolic_only,110,high_demand,104.0,12,3600.5,0,,0.0918
56,"{'A': 43.6, 'B': 0.0, 'C': 0.0}",1,99.92,0.0,"{'A': 41, 'B': 40, 'C': 9}",90,527.2,78.0,8.162,"{'A': 0.48, 'B': 0.0, 'C': 0.0}",0.48,78.0,ns_symbolic_only,91,high_demand,85.43,13,3600.9,0,,0.0907
66,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 41, 'B': 60, 'C': 8}",109,641.4,54.7,9.975,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,54.7,ns_symbolic_only,109,high_demand,104.01,14,3600.5,0,,0.0915
66,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 38, 'B': 59, 'C': 9}",106,641.4,54.6,9.988,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,54.6,ns_symbolic_only,108,high_demand,101.01,15,3600.5,0,,0.0942
66,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 39, 'B': 56, 'C': 9}",104,638.2,54.9,9.914,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,54.9,ns_symbolic_only,105,high_demand,99.04,16,3600.3,0,,0.0953
66,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 37, 'B': 59, 'C': 7}",103,642.4,54.9,9.916,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,54.9,ns_symbolic_only,103,high_demand,98.04,17,3600.1,0,,0.0963
50,"{'A': 299.6, 'B': 0.0, 'C': 342.8}",1,99.92,0.0,"{'A': 36, 'B': 42, 'C': 7}",85,484.4,87.1,7.549,"{'A': 3.33, 'B': 0.0, 'C': 0.95}",4.28,78.6,ns_symbolic_only,87,high_demand,76.94,18,3600.2,0,,0.0888
66,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 38, 'B': 60, 'C': 8}",106,640.8,54.6,9.977,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,54.6,ns_symbolic_only,109,high_demand,101.01,19,3600.2,0,,0.0941
