actions,blocked_time_s,charge_trips,condition_percent,decision_ms,delivered_by_section,delivered_units,distance_m,end_battery_percent,energy_wh,lost_by_section,lost_units,min_battery_percent,policy,produced_units,scenario,score,seed,shift_s,violation_count,violations,wh_per_unit
49,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",11,99.94,0.0,"{'A': 18, 'B': 59, 'C': 4}",81,419.4,99.5,6.13,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,97.1,rule,83,one_hot_section,77.93,14,3600.5,0,,0.0757
51,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",10,99.94,0.0,"{'A': 19, 'B': 59, 'C': 4}",82,429.2,96.6,6.308,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,94.6,rule,83,one_hot_section,78.85,15,3600.4,0,,0.0769
48,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",9,99.94,0.0,"{'A': 18, 'B': 55, 'C': 4}",77,421.6,100.0,6.186,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,94.2,rule,77,one_hot_section,73.91,16,3600.1,0,,0.0803
48,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",9,99.94,0.0,"{'A': 18, 'B': 56, 'C': 4}",78,434.3,99.3,6.456,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,94.1,rule,84,one_hot_section,74.77,17,3600.6,0,,0.0828
52,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",8,99.95,0.0,"{'A': 18, 'B': 42, 'C': 4}",64,354.7,98.8,5.112,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,96.0,rule,64,one_hot_section,61.44,18,3600.5,0,,0.0799
47,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",9,99.94,0.0,"{'A': 18, 'B': 54, 'C': 4}",76,428.8,99.4,6.341,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,94.1,rule,81,one_hot_section,72.83,19,3600.5,0,,0.0834
53,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",8,44.95,0.0,"{'A': 12, 'B': 29, 'C': 4}",45,328.9,97.0,4.919,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,96.6,rule,47,worn_robot,42.54,0,3600.2,0,,0.1093
51,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",9,44.94,0.0,"{'A': 21, 'B': 29, 'C': 4}",54,369.5,99.1,5.622,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,95.7,rule,55,worn_robot,51.19,1,3600.4,0,,0.1041
51,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",9,44.94,0.0,"{'A': 18, 'B': 31, 'C': 4}",53,371.1,97.6,5.637,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,96.5,rule,53,worn_robot,50.18,2,3600.5,0,,0.1064
53,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",12,44.94,0.0,"{'A': 18, 'B': 30, 'C': 4}",52,377.7,98.2,5.703,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,96.6,rule,52,worn_robot,49.15,3,3600.4,0,,0.1097
54,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",9,44.95,0.0,"{'A': 9, 'B': 33, 'C': 4}",46,314.0,99.0,4.653,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,96.6,rule,44,worn_robot,43.67,4,3600.1,0,,0.1011
50,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",9,44.94,0.0,"{'A': 18, 'B': 30, 'C': 4}",52,363.2,99.4,5.506,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,95.6,rule,54,worn_robot,49.25,5,3600.2,0,,0.1059
55,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",6,44.96,0.0,"{'A': 9, 'B': 20, 'C': 4}",33,241.5,99.0,3.583,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,96.6,rule,31,worn_robot,31.21,6,3600.3,0,,0.1086
50,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",7,44.95,0.0,"{'A': 18, 'B': 27, 'C': 4}",49,311.6,100.0,4.797,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,95.9,rule,51,worn_robot,46.6,7,3600.9,0,,0.0979
52,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",11,44.94,0.0,"{'A': 19, 'B': 30, 'C': 4}",53,380.8,100.0,5.739,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,96.6,rule,53,worn_robot,50.13,8,3600.4,0,,0.1083
50,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",9,44.94,0.0,"{'A': 19, 'B': 27, 'C': 4}",50,362.7,100.0,5.591,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,95.2,rule,51,worn_robot,47.2,9,3600.1,0,,0.1118
52,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",7,44.95,0.0,"{'A': 21, 'B': 31, 'C': 4}",56,352.6,95.8,5.45,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,95.8,rule,54,worn_robot,53.28,10,3600.2,0,,0.0973
53,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",11,44.94,0.0,"{'A': 18, 'B': 31, 'C': 4}",53,366.4,98.2,5.552,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,96.6,rule,53,worn_robot,50.22,11,3600.4,0,,0.1048
50,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",8,44.95,0.0,"{'A': 19, 'B': 28, 'C': 4}",51,351.5,100.0,5.367,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,95.5,rule,53,worn_robot,48.32,12,3600.2,0,,0.1052
54,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",8,44.96,0.0,"{'A': 18, 'B': 18, 'C': 4}",40,264.4,100.0,4.099,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,97.0,rule,44,worn_robot,37.95,13,3600.8,0,,0.1025
50,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",8,44.94,0.0,"{'A': 18, 'B': 30, 'C': 4}",52,347.5,97.9,5.553,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,93.7,rule,55,worn_robot,49.22,14,3600.0,0,,0.1068
53,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",11,44.94,0.0,"{'A': 18, 'B': 29, 'C': 4}",51,365.6,99.8,5.519,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,95.8,rule,54,worn_robot,48.24,15,3600.5,0,,0.1082
51,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",7,44.95,0.0,"{'A': 18, 'B': 29, 'C': 4}",51,337.5,100.0,5.23,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,95.6,rule,49,worn_robot,48.39,16,3600.4,0,,0.1025
48,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",9,44.94,0.0,"{'A': 19, 'B': 29, 'C': 4}",52,379.3,100.0,5.862,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,93.7,rule,53,worn_robot,49.07,17,3600.5,0,,0.1127
55,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",8,44.96,0.0,"{'A': 18, 'B': 18, 'C': 4}",40,293.1,98.9,4.469,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,95.4,rule,44,worn_robot,37.77,18,3600.6,0,,0.1117
53,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",10,44.95,0.0,"{'A': 18, 'B': 28, 'C': 4}",50,337.8,100.0,5.156,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,95.7,rule,53,worn_robot,47.42,19,3600.2,0,,0.1031
64,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.92,0.0,"{'A': 14, 'B': 31, 'C': 4}",49,233.9,65.2,7.648,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,65.2,ns,48,balanced,45.18,0,3600.8,0,,0.1561
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.92,0.0,"{'A': 19, 'B': 30, 'C': 3}",52,269.3,64.0,7.91,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,64.0,ns,54,balanced,48.05,1,3600.6,0,,0.1521
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.92,0.0,"{'A': 19, 'B': 30, 'C': 4}",53,255.3,64.8,7.748,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,64.8,ns,54,balanced,49.13,2,3600.5,0,,0.1462
65,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.92,0.0,"{'A': 21, 'B': 30, 'C': 4}",55,242.0,65.1,7.683,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,65.1,ns,54,balanced,51.16,3,3600.4,0,,0.1397
63,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.93,0.0,"{'A': 9, 'B': 31, 'C': 4}",44,177.3,67.0,7.259,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,67.0,ns,43,balanced,40.37,4,3600.7,0,,0.165
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.92,0.0,"{'A': 18, 'B': 31, 'C': 3}",52,257.7,64.6,7.789,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,64.6,ns,53,balanced,48.11,5,3600.7,0,,0.1498
64,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.93,0.0,"{'A': 10, 'B': 20, 'C': 3}",33,199.2,67.0,7.264,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,67.0,ns,35,balanced,29.37,6,3600.8,0,,0.2201
63,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.92,0.0,"{'A': 19, 'B': 30, 'C': 2}",51,264.7,64.4,7.838,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,64.4,ns,52,balanced,47.08,7,3600.7,0,,0.1537
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.92,0.0,"{'A': 19, 'B': 29, 'C': 3}",51,223.1,65.6,7.563,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,65.6,ns,52,balanced,47.22,8,3600.2,0,,0.1483
63,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.92,0.0,"{'A': 21, 'B': 29, 'C': 4}",54,273.8,64.1,7.888,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,64.1,ns,54,balanced,50.06,9,3600.2,0,,0.1461
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.92,0.0,"{'A': 20, 'B': 31, 'C': 3}",54,240.0,64.8,7.734,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,64.8,ns,55,balanced,50.13,10,3600.3,0,,0.1432
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.92,0.0,"{'A': 20, 'B': 29, 'C': 4}",53,260.0,64.3,7.845,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,64.3,ns,56,balanced,49.08,11,3600.6,0,,0.148
63,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.92,0.0,"{'A': 19, 'B': 30, 'C': 4}",53,233.4,65.1,7.685,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,65.1,ns,53,balanced,49.16,12,3600.5,0,,0.145
64,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.93,0.0,"{'A': 18, 'B': 19, 'C': 2}",39,170.8,67.5,7.143,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,67.5,ns,43,balanced,35.43,13,3600.9,0,,0.1832
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.92,0.0,"{'A': 19, 'B': 29, 'C': 3}",51,233.4,65.6,7.568,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,65.6,ns,51,balanced,47.22,14,3600.5,0,,0.1484
64,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.92,0.0,"{'A': 20, 'B': 32, 'C': 4}",56,253.9,64.6,7.787,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,64.6,ns,55,balanced,52.11,15,3600.1,0,,0.139
63,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.93,0.0,"{'A': 18, 'B': 27, 'C': 3}",48,196.2,66.3,7.421,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,66.3,ns,48,balanced,44.29,16,3600.1,0,,0.1546
63,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.92,0.0,"{'A': 20, 'B': 29, 'C': 2}",51,280.9,64.3,7.845,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,64.3,ns,52,balanced,47.08,17,3600.4,0,,0.1538
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.92,0.0,"{'A': 20, 'B': 21, 'C': 3}",44,229.2,65.5,7.592,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,65.5,ns,46,balanced,40.2,18,3600.7,0,,0.1725
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.93,0.0,"{'A': 17, 'B': 28, 'C': 3}",48,201.2,66.4,7.402,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,66.4,ns,53,balanced,44.3,19,3600.8,0,,0.1542
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.94,0.0,"{'A': 11, 'B': 13, 'C': 3}",27,191.3,74.1,5.692,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,74.1,ns,26,fault_burst,24.15,0,3600.6,0,,0.2108
57,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",4,99.94,0.0,"{'A': 14, 'B': 23, 'C': 2}",39,334.5,82.3,5.925,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,82.3,ns,42,fault_burst,36.04,1,3600.6,0,,0.1519
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.95,0.0,"{'A': 13, 'B': 17, 'C': 2}",32,191.1,78.1,5.253,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,78.1,ns,34,fault_burst,29.37,2,3601.0,0,,0.1641
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.96,0.0,"{'A': 11, 'B': 18, 'C': 0}",29,180.7,79.6,4.483,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,79.6,ns,30,fault_burst,26.76,3,3600.4,0,,0.1546
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.95,0.0,"{'A': 7, 'B': 18, 'C': 2}",27,105.4,77.8,4.895,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,77.8,ns,28,fault_burst,24.55,4,3600.2,0,,0.1813
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.95,0.0,"{'A': 14, 'B': 16, 'C': 0}",30,191.6,80.6,4.619,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,80.6,ns,35,fault_burst,27.69,5,3600.2,0,,0.154
60,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.96,0.0,"{'A': 10, 'B': 9, 'C': 2}",21,134.7,85.0,3.713,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,85.0,ns,22,fault_burst,19.14,6,3600.4,0,,0.1768
60,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",2,99.96,0.0,"{'A': 11, 'B': 21, 'C': 3}",35,143.1,83.9,4.341,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,83.9,ns,32,fault_burst,32.83,7,3600.0,0,,0.124
60,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",2,99.97,0.0,"{'A': 7, 'B': 22, 'C': 1}",30,135.1,88.1,3.408,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,88.1,ns,38,fault_burst,28.3,8,3600.4,0,,0.1136
63,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.95,0.0,"{'A': 16, 'B': 17, 'C': 3}",36,201.6,75.1,5.483,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,75.1,ns,36,fault_burst,33.26,9,3601.0,0,,0.1523
60,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",2,99.96,0.0,"{'A': 14, 'B': 16, 'C': 2}",32,140.2,86.6,3.729,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,86.6,ns,33,fault_burst,30.14,10,3600.5,0,,0.1165
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.95,0.0,"{'A': 13, 'B': 19, 'C': 2}",34,232.0,75.3,5.439,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,75.3,ns,36,fault_burst,31.28,11,3600.9,0,,0.16
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",2,99.96,0.0,"{'A': 13, 'B': 23, 'C': 2}",38,205.0,85.6,3.957,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,85.6,ns,37,fault_burst,36.02,12,3600.7,0,,0.1041
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.95,0.0,"{'A': 12, 'B': 20, 'C': 2}",34,177.1,78.3,4.766,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,78.3,ns,37,fault_burst,31.62,13,3600.1,0,,0.1402
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.95,0.0,"{'A': 10, 'B': 19, 'C': 1}",30,124.7,76.7,5.118,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,76.7,ns,35,fault_burst,27.44,14,3600.7,0,,0.1706
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.94,0.0,"{'A': 16, 'B': 16, 'C': 2}",34,201.0,74.5,5.939,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,74.5,ns,38,fault_burst,31.03,15,3600.5,0,,0.1747
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.95,0.0,"{'A': 13, 'B': 19, 'C': 2}",34,168.9,75.4,5.408,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,75.4,ns,33,fault_burst,31.3,16,3600.0,0,,0.1591
63,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.95,0.0,"{'A': 11, 'B': 25, 'C': 2}",38,187.4,77.8,4.88,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,77.8,ns,37,fault_burst,35.56,17,3600.5,0,,0.1284
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.96,0.0,"{'A': 15, 'B': 13, 'C': 2}",30,142.1,83.4,4.003,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,83.4,ns,30,fault_burst,28.0,18,3600.4,0,,0.1334
60,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",2,99.97,0.0,"{'A': 11, 'B': 17, 'C': 1}",29,129.0,90.6,2.865,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,90.6,ns,32,fault_burst,27.57,19,3600.8,0,,0.0988
57,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",6,99.92,0.0,"{'A': 30, 'B': 61, 'C': 9}",100,485.4,76.6,8.046,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,76.6,ns,100,high_demand,95.98,0,3600.7,0,,0.0805
64,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",3,99.91,0.0,"{'A': 37, 'B': 61, 'C': 10}",108,477.1,66.2,8.619,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,66.2,ns,111,high_demand,103.69,1,3600.3,0,,0.0798
64,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",3,99.91,0.0,"{'A': 36, 'B': 62, 'C': 9}",107,477.1,65.9,8.694,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,65.9,ns,109,high_demand,102.65,2,3600.3,0,,0.0813
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",2,99.91,0.0,"{'A': 38, 'B': 56, 'C': 9}",103,516.3,62.3,9.055,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,62.3,ns,108,high_demand,98.47,3,3600.9,0,,0.0879
63,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",2,99.92,0.0,"{'A': 16, 'B': 54, 'C': 8}",78,335.4,68.3,7.734,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,68.3,ns,84,high_demand,74.13,4,3600.9,0,,0.0992
63,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",2,99.91,0.0,"{'A': 40, 'B': 56, 'C': 8}",104,487.2,64.6,8.848,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,64.6,ns,110,high_demand,99.58,5,3600.3,0,,0.0851
63,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",2,99.93,0.0,"{'A': 17, 'B': 35, 'C': 9}",61,282.4,70.2,7.314,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,70.2,ns,66,high_demand,57.34,6,3600.2,0,,0.1199
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",2,99.91,0.0,"{'A': 40, 'B': 56, 'C': 8}",104,549.7,60.7,9.402,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,60.7,ns,109,high_demand,99.3,7,3600.6,0,,0.0904
63,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.91,0.0,"{'A': 36, 'B': 57, 'C': 9}",102,514.7,59.5,9.317,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,59.5,ns,110,high_demand,97.34,8,3600.8,0,,0.0913
60,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.9,0.0,"{'A': 35, 'B': 56, 'C': 8}",99,572.1,58.0,9.642,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,58.0,ns,109,high_demand,94.18,9,3600.8,0,,0.0974
60,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",2,99.9,0.0,"{'A': 37, 'B': 61, 'C': 9}",107,598.3,58.8,9.829,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,58.8,ns,108,high_demand,102.09,10,3600.1,0,,0.0919
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",4,99.91,0.0,"{'A': 41, 'B': 62, 'C': 9}",112,543.2,65.9,9.018,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,65.9,ns,111,high_demand,107.49,11,3600.9,0,,0.0805
59,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",6,99.92,0.0,"{'A': 37, 'B': 58, 'C': 9}",104,429.7,77.5,7.767,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,77.5,ns,111,high_demand,100.12,12,3600.8,0,,0.0747
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",6,99.93,0.0,"{'A': 34, 'B': 38, 'C': 8}",80,375.8,79.1,6.862,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,79.1,ns,88,high_demand,76.57,13,3600.5,0,,0.0858
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",3,99.92,0.0,"{'A': 39, 'B': 58, 'C': 8}",105,467.3,69.7,8.293,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,69.7,ns,105,high_demand,100.85,14,3600.1,0,,0.079
57,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",6,99.92,0.0,"{'A': 36, 'B': 57, 'C': 8}",101,514.2,74.7,8.412,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,74.7,ns,108,high_demand,96.79,15,3600.5,0,,0.0833
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",4,99.92,0.0,"{'A': 36, 'B': 52, 'C': 9}",97,438.6,70.6,8.12,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,68.5,ns,102,high_demand,92.94,16,3600.7,0,,0.0837
60,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",2,99.9,0.0,"{'A': 38, 'B': 56, 'C': 7}",101,569.2,60.0,9.565,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,60.0,ns,109,high_demand,96.22,17,3600.4,0,,0.0947
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.92,0.0,"{'A': 36, 'B': 38, 'C': 8}",82,407.9,63.4,8.419,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,63.4,ns,92,high_demand,77.79,18,3600.0,0,,0.1027
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",3,99.92,0.0,"{'A': 38, 'B': 56, 'C': 8}",102,475.1,66.8,8.497,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,66.8,ns,104,high_demand,97.75,19,3600.3,0,,0.0833
40,"{'A': 0.0, 'B': 193.7, 'C': 1055.5}",4,99.94,0.0,"{'A': 17, 'B': 31, 'C': 4}",52,298.1,34.8,5.986,"{'A': 0.0, 'B': 1.61, 'C': 1.47}",3.08,16.1,ns,47,low_battery_start,45.93,0,3600.3,0,,0.1151
44,"{'A': 504.5, 'B': 456.6, 'C': 0.0}",1,99.93,0.0,"{'A': 20, 'B': 30, 'C': 5}",55,325.9,23.2,6.749,"{'A': 2.8, 'B': 3.8, 'C': 0.0}",6.61,16.1,ns,50,low_battery_start,45.02,1,3600.6,0,,0.1227
43,"{'A': 185.4, 'B': 987.3, 'C': 0.0}",1,99.93,0.0,"{'A': 20, 'B': 24, 'C': 5}",49,366.7,21.2,7.108,"{'A': 1.03, 'B': 8.23, 'C': 0.0}",9.26,16.5,ns,44,low_battery_start,36.19,2,3600.4,0,,0.1451
44,"{'A': 307.4, 'B': 318.5, 'C': 1046.7}",1,99.93,0.0,"{'A': 20, 'B': 30, 'C': 4}",54,337.3,21.9,6.871,"{'A': 1.71, 'B': 2.65, 'C': 1.45}",5.82,16.8,ns,48,low_battery_start,44.75,3,3600.9,0,,0.1272
44,"{'A': 0.0, 'B': 245.7, 'C': 0.0}",4,99.94,0.0,"{'A': 8, 'B': 30, 'C': 5}",43,244.0,33.3,5.75,"{'A': 0.0, 'B': 2.05, 'C': 0.0}",2.05,16.5,ns,41,low_battery_start,38.08,4,3600.7,0,,0.1337
44,"{'A': 234.8, 'B': 186.6, 'C': 0.0}",1,99.93,0.0,"{'A': 21, 'B': 32, 'C': 5}",58,381.9,21.1,7.079,"{'A': 1.3, 'B': 1.56, 'C': 0.0}",2.86,16.7,ns,51,low_battery_start,51.6,5,3600.2,0,,0.122
41,"{'A': 0.0, 'B': 0.0, 'C': 624.7}",5,99.94,0.0,"{'A': 13, 'B': 23, 'C': 3}",39,288.2,34.3,5.92,"{'A': 0.0, 'B': 0.0, 'C': 0.87}",0.87,16.9,ns,30,low_battery_start,35.17,6,3600.1,0,,0.1518
43,"{'A': 411.5, 'B': 135.9, 'C': 1124.6}",1,99.93,0.0,"{'A': 19, 'B': 31, 'C': 3}",53,333.6,23.3,6.716,"{'A': 2.29, 'B': 1.13, 'C': 1.56}",4.98,16.2,ns,49,low_battery_start,44.66,7,3600.3,0,,0.1267
42,"{'A': 475.5, 'B': 441.4, 'C': 0.0}",2,99.94,0.0,"{'A': 20, 'B': 29, 'C': 5}",54,312.6,27.4,6.485,"{'A': 2.64, 'B': 3.68, 'C': 0.0}",6.32,16.4,ns,46,low_battery_start,44.44,8,3600.4,0,,0.1201
44,"{'A': 221.4, 'B': 441.2, 'C': 0.0}",1,99.93,0.0,"{'A': 21, 'B': 27, 'C': 5}",53,379.1,21.8,6.975,"{'A': 1.23, 'B': 3.68, 'C': 0.0}",4.91,16.5,ns,49,low_battery_start,44.61,9,3600.9,0,,0.1316
