actions,blocked_time_s,charge_trips,condition_percent,decision_ms,delivered_by_section,delivered_units,distance_m,end_battery_percent,energy_wh,lost_by_section,lost_units,min_battery_percent,policy,produced_units,scenario,score,seed,shift_s,violation_count,violations,wh_per_unit
57,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",7,99.97,0.0,"{'A': 9, 'B': 16, 'C': 4}",29,224.2,99.4,3.094,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,97.2,rule,31,section_breakdown,27.45,4,3600.9,0,,0.1067
58,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",8,99.97,0.0,"{'A': 21, 'B': 8, 'C': 4}",33,237.9,99.3,3.412,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,97.2,rule,34,section_breakdown,31.29,5,3601.0,0,,0.1034
58,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",5,99.98,0.0,"{'A': 9, 'B': 8, 'C': 4}",21,162.7,100.0,2.326,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,97.1,rule,21,section_breakdown,19.84,6,3600.3,0,,0.1107
57,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",7,99.97,0.0,"{'A': 18, 'B': 8, 'C': 4}",30,223.2,100.0,3.222,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,97.1,rule,33,section_breakdown,28.39,7,3600.2,0,,0.1074
54,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",10,99.95,0.0,"{'A': 18, 'B': 20, 'C': 4}",42,328.2,99.9,4.58,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,96.9,rule,43,section_breakdown,39.71,8,3600.4,0,,0.1091
57,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",8,99.96,0.0,"{'A': 18, 'B': 8, 'C': 4}",30,250.4,99.3,3.511,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,96.9,rule,35,section_breakdown,28.24,9,3600.9,0,,0.117
49,"{'A': 67.0, 'B': 60.5, 'C': 447.9}",10,99.93,0.0,"{'A': 15, 'B': 28, 'C': 4}",47,463.7,96.1,6.605,"{'A': 0.37, 'B': 0.5, 'C': 0.62}",1.5,93.7,rule,47,small_buffers,42.2,0,3600.1,0,,0.1405
47,"{'A': 100.8, 'B': 0.0, 'C': 415.0}",9,99.93,0.0,"{'A': 18, 'B': 28, 'C': 4}",50,467.2,99.1,6.672,"{'A': 0.56, 'B': 0.0, 'C': 0.58}",1.14,94.5,rule,54,small_buffers,45.53,1,3600.0,0,,0.1334
45,"{'A': 0.0, 'B': 18.9, 'C': 501.1}",9,99.93,0.0,"{'A': 20, 'B': 30, 'C': 4}",54,502.1,96.5,7.105,"{'A': 0.0, 'B': 0.16, 'C': 0.7}",0.85,96.3,rule,53,small_buffers,49.59,2,3600.5,0,,0.1316
49,"{'A': 188.3, 'B': 116.0, 'C': 400.5}",8,99.93,0.0,"{'A': 19, 'B': 31, 'C': 4}",54,466.9,95.5,6.692,"{'A': 1.05, 'B': 0.97, 'C': 0.56}",2.57,94.4,rule,53,small_buffers,48.09,3,3600.1,0,,0.1239
50,"{'A': 15.5, 'B': 99.1, 'C': 389.5}",10,99.94,0.0,"{'A': 7, 'B': 30, 'C': 4}",41,448.9,97.9,6.243,"{'A': 0.09, 'B': 0.83, 'C': 0.54}",1.45,94.6,rule,42,small_buffers,36.43,4,3600.1,0,,0.1523
47,"{'A': 121.8, 'B': 16.6, 'C': 440.9}",8,99.93,0.0,"{'A': 20, 'B': 30, 'C': 4}",54,461.3,96.3,6.681,"{'A': 0.68, 'B': 0.14, 'C': 0.61}",1.43,94.9,rule,53,small_buffers,49.23,5,3600.7,0,,0.1237
52,"{'A': 0.0, 'B': 0.0, 'C': 383.2}",9,99.95,0.0,"{'A': 10, 'B': 18, 'C': 4}",32,382.2,96.3,5.286,"{'A': 0.0, 'B': 0.0, 'C': 0.53}",0.53,95.1,rule,33,small_buffers,28.82,6,3600.1,0,,0.1652
46,"{'A': 232.9, 'B': 61.5, 'C': 524.2}",8,99.93,0.0,"{'A': 19, 'B': 29, 'C': 4}",52,477.2,96.4,6.849,"{'A': 1.29, 'B': 0.51, 'C': 0.73}",2.53,95.5,rule,50,small_buffers,46.04,7,3600.7,0,,0.1317
49,"{'A': 5.8, 'B': 126.9, 'C': 390.9}",9,99.94,0.0,"{'A': 19, 'B': 29, 'C': 4}",52,452.8,98.1,6.452,"{'A': 0.03, 'B': 1.06, 'C': 0.54}",1.63,96.1,rule,51,small_buffers,47.14,8,3600.0,0,,0.1241
45,"{'A': 0.0, 'B': 26.3, 'C': 472.7}",9,99.93,0.0,"{'A': 18, 'B': 27, 'C': 3}",48,481.5,97.4,6.875,"{'A': 0.0, 'B': 0.22, 'C': 0.66}",0.88,95.9,rule,52,small_buffers,43.69,9,3600.6,0,,0.1432
53,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",8,44.95,0.0,"{'A': 12, 'B': 29, 'C': 4}",45,328.9,97.0,4.919,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,96.6,rule,47,worn_robot,42.54,0,3600.2,0,,0.1093
51,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",9,44.94,0.0,"{'A': 21, 'B': 29, 'C': 4}",54,369.5,99.1,5.622,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,95.7,rule,55,worn_robot,51.19,1,3600.4,0,,0.1041
51,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",9,44.94,0.0,"{'A': 18, 'B': 31, 'C': 4}",53,371.1,97.6,5.637,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,96.5,rule,53,worn_robot,50.18,2,3600.5,0,,0.1064
53,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",12,44.94,0.0,"{'A': 18, 'B': 30, 'C': 4}",52,377.7,98.2,5.703,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,96.6,rule,52,worn_robot,49.15,3,3600.4,0,,0.1097
54,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",9,44.95,0.0,"{'A': 9, 'B': 33, 'C': 4}",46,314.0,99.0,4.653,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,96.6,rule,44,worn_robot,43.67,4,3600.1,0,,0.1011
50,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",9,44.94,0.0,"{'A': 18, 'B': 30, 'C': 4}",52,363.2,99.4,5.506,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,95.6,rule,54,worn_robot,49.25,5,3600.2,0,,0.1059
55,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",6,44.96,0.0,"{'A': 9, 'B': 20, 'C': 4}",33,241.5,99.0,3.583,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,96.6,rule,31,worn_robot,31.21,6,3600.3,0,,0.1086
50,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",7,44.95,0.0,"{'A': 18, 'B': 27, 'C': 4}",49,311.6,100.0,4.797,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,95.9,rule,51,worn_robot,46.6,7,3600.9,0,,0.0979
52,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",11,44.94,0.0,"{'A': 19, 'B': 30, 'C': 4}",53,380.8,100.0,5.739,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,96.6,rule,53,worn_robot,50.13,8,3600.4,0,,0.1083
50,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",9,44.94,0.0,"{'A': 19, 'B': 27, 'C': 4}",50,362.7,100.0,5.591,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,95.2,rule,51,worn_robot,47.2,9,3600.1,0,,0.1118
50,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",4,99.93,0.0,"{'A': 15, 'B': 30, 'C': 4}",49,452.3,61.8,6.929,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,61.8,ns,47,aged_battery,45.54,0,3600.8,0,,0.1414
57,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.92,0.0,"{'A': 20, 'B': 32, 'C': 4}",56,429.3,41.7,7.927,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,41.7,ns,55,aged_battery,52.04,1,3600.9,0,,0.1415
56,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",3,99.92,0.0,"{'A': 20, 'B': 30, 'C': 5}",55,503.4,46.6,7.912,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,46.6,ns,54,aged_battery,51.04,2,3600.8,0,,0.1439
58,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.92,0.0,"{'A': 19, 'B': 30, 'C': 4}",53,459.7,40.0,8.074,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,40.0,ns,51,aged_battery,48.96,3,3600.8,0,,0.1523
58,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.92,0.0,"{'A': 7, 'B': 30, 'C': 4}",41,404.6,43.5,7.714,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,43.5,ns,41,aged_battery,37.14,4,3600.4,0,,0.1881
59,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.92,0.0,"{'A': 20, 'B': 29, 'C': 5}",54,447.9,40.5,8.019,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,40.5,ns,52,aged_battery,49.99,5,3600.5,0,,0.1485
49,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",3,99.94,0.0,"{'A': 11, 'B': 19, 'C': 5}",35,403.8,71.5,5.93,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,71.5,ns,34,aged_battery,32.04,6,3600.4,0,,0.1694
51,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",3,99.94,0.0,"{'A': 19, 'B': 32, 'C': 5}",56,365.3,66.3,6.052,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,66.3,ns,55,aged_battery,52.97,7,3600.6,0,,0.1081
58,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",2,99.92,0.0,"{'A': 20, 'B': 31, 'C': 4}",55,439.6,41.6,7.935,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,41.6,ns,54,aged_battery,51.03,8,3600.3,0,,0.1443
58,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.92,0.0,"{'A': 21, 'B': 30, 'C': 5}",56,460.7,39.5,8.139,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,39.5,ns,55,aged_battery,51.93,9,3600.2,0,,0.1453
63,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.91,0.0,"{'A': 15, 'B': 31, 'C': 4}",50,526.6,59.1,9.001,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,59.1,ns,48,balanced,45.5,0,3600.3,0,,0.18
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",2,99.91,0.0,"{'A': 21, 'B': 29, 'C': 5}",55,609.9,65.3,9.039,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,65.3,ns,55,balanced,50.48,1,3601.0,0,,0.1643
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.91,0.0,"{'A': 21, 'B': 30, 'C': 4}",55,522.8,64.3,8.732,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,64.3,ns,54,balanced,50.63,2,3600.6,0,,0.1588
60,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",2,99.92,0.0,"{'A': 19, 'B': 31, 'C': 4}",54,484.4,69.0,8.34,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,69.0,ns,51,balanced,49.83,3,3600.0,0,,0.1544
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.91,0.0,"{'A': 8, 'B': 32, 'C': 5}",45,606.5,62.7,9.134,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,62.7,ns,43,balanced,40.43,4,3600.1,0,,0.203
64,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.91,0.0,"{'A': 20, 'B': 30, 'C': 4}",54,501.4,59.7,8.866,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,59.7,ns,54,balanced,49.57,5,3600.6,0,,0.1642
55,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",3,99.93,0.0,"{'A': 10, 'B': 20, 'C': 5}",35,466.1,84.4,6.769,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,84.4,ns,33,balanced,31.62,6,3600.1,0,,0.1934
50,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",7,99.93,0.0,"{'A': 19, 'B': 33, 'C': 4}",56,476.3,91.1,6.894,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,91.1,ns,54,balanced,52.55,7,3600.3,0,,0.1231
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",2,99.91,0.0,"{'A': 19, 'B': 30, 'C': 4}",53,545.2,64.3,8.863,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,64.0,ns,53,balanced,48.57,8,3600.0,0,,0.1672
53,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",4,99.94,0.0,"{'A': 20, 'B': 30, 'C': 5}",55,380.5,91.2,6.128,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,91.2,ns,53,balanced,51.94,9,3600.7,0,,0.1114
57,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",6,99.95,0.0,"{'A': 9, 'B': 14, 'C': 3}",26,355.7,90.0,5.034,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,90.0,ns,24,fault_burst,23.48,0,3600.1,0,,0.1936
53,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",8,99.93,0.0,"{'A': 15, 'B': 26, 'C': 3}",44,461.0,93.0,6.522,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,93.0,ns,42,fault_burst,40.74,1,3600.9,0,,0.1482
53,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",12,99.93,0.0,"{'A': 15, 'B': 19, 'C': 3}",37,487.2,96.2,6.831,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,95.5,ns,36,fault_burst,33.58,2,3600.3,0,,0.1846
59,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",9,99.94,0.0,"{'A': 14, 'B': 18, 'C': 2}",34,419.4,87.7,5.876,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,87.7,ns,32,fault_burst,31.06,3,3600.4,0,,0.1728
55,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",8,99.95,0.0,"{'A': 8, 'B': 19, 'C': 2}",29,326.0,95.4,4.879,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,95.4,ns,28,fault_burst,26.56,4,3600.8,0,,0.1682
52,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",8,99.94,0.0,"{'A': 16, 'B': 17, 'C': 2}",35,401.3,98.6,5.633,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,95.7,ns,35,fault_burst,32.18,5,3600.9,0,,0.1609
57,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",8,99.95,0.0,"{'A': 12, 'B': 9, 'C': 2}",23,364.2,93.0,5.202,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,93.0,ns,21,fault_burst,20.4,6,3600.9,0,,0.2262
54,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",13,99.94,0.0,"{'A': 13, 'B': 20, 'C': 3}",36,471.6,96.9,6.459,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,96.9,ns,34,fault_burst,32.77,7,3600.2,0,,0.1794
53,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",13,99.93,0.0,"{'A': 13, 'B': 25, 'C': 2}",40,471.5,96.7,6.558,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,96.5,ns,38,fault_burst,36.72,8,3600.9,0,,0.164
52,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",10,99.93,0.0,"{'A': 16, 'B': 17, 'C': 3}",36,480.1,94.4,6.851,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,94.4,ns,35,fault_burst,32.57,9,3601.0,0,,0.1903
45,"{'A': 937.4, 'B': 831.7, 'C': 795.6}",1,99.93,0.0,"{'A': 13, 'B': 34, 'C': 6}",53,363.1,38.5,7.438,"{'A': 10.42, 'B': 13.86, 'C': 2.21}",26.49,16.2,ns,73,heavy_load,22.79,0,3600.9,0,,0.1403
47,"{'A': 1093.2, 'B': 870.5, 'C': 846.2}",1,99.92,0.0,"{'A': 24, 'B': 40, 'C': 5}",69,391.2,39.3,7.519,"{'A': 12.15, 'B': 14.51, 'C': 2.35}",29.01,16.5,ns,83,heavy_load,36.23,1,3601.0,0,,0.109
46,"{'A': 987.6, 'B': 1101.3, 'C': 792.1}",1,99.93,0.0,"{'A': 29, 'B': 35, 'C': 5}",69,381.3,39.3,7.484,"{'A': 10.97, 'B': 18.36, 'C': 2.2}",31.53,16.7,ns,76,heavy_load,33.73,2,3600.7,0,,0.1085
51,"{'A': 683.1, 'B': 511.3, 'C': 383.2}",2,99.91,0.0,"{'A': 27, 'B': 46, 'C': 6}",79,465.1,25.7,8.71,"{'A': 7.59, 'B': 8.52, 'C': 1.06}",17.18,16.5,ns,92,heavy_load,57.47,3,3600.6,0,,0.1103
53,"{'A': 143.9, 'B': 456.3, 'C': 53.2}",2,99.91,0.0,"{'A': 13, 'B': 48, 'C': 9}",70,493.9,24.9,8.813,"{'A': 1.6, 'B': 7.61, 'C': 0.15}",9.35,16.8,ns,79,heavy_load,56.24,4,3600.4,0,,0.1259
46,"{'A': 839.0, 'B': 1323.6, 'C': 1112.7}",1,99.92,0.0,"{'A': 31, 'B': 33, 'C': 6}",70,389.7,38.6,7.608,"{'A': 9.32, 'B': 22.06, 'C': 3.09}",34.47,16.8,ns,77,heavy_load,31.72,5,3600.1,0,,0.1087
51,"{'A': 213.2, 'B': 376.2, 'C': 235.7}",1,99.93,0.0,"{'A': 13, 'B': 26, 'C': 7}",46,305.1,32.6,7.291,"{'A': 2.37, 'B': 6.27, 'C': 0.65}",9.29,16.9,ns,59,heavy_load,33.06,6,3600.4,0,,0.1585
48,"{'A': 1720.4, 'B': 1134.5, 'C': 1407.6}",1,99.93,0.0,"{'A': 17, 'B': 36, 'C': 4}",57,313.9,36.0,7.223,"{'A': 19.12, 'B': 18.91, 'C': 3.91}",41.93,17.2,ns,70,heavy_load,11.46,7,3600.8,0,,0.1267
45,"{'A': 1209.5, 'B': 912.5, 'C': 786.1}",1,99.93,0.0,"{'A': 23, 'B': 39, 'C': 5}",67,352.6,39.7,7.316,"{'A': 13.44, 'B': 15.21, 'C': 2.18}",30.83,16.7,ns,80,heavy_load,32.51,8,3600.2,0,,0.1092
46,"{'A': 933.6, 'B': 979.0, 'C': 1218.2}",1,99.93,0.0,"{'A': 32, 'B': 37, 'C': 5}",74,381.7,39.3,7.485,"{'A': 10.37, 'B': 16.32, 'C': 3.38}",30.07,16.7,ns,81,heavy_load,40.18,9,3600.7,0,,0.1012
54,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",4,99.92,0.0,"{'A': 14, 'B': 30, 'C': 4}",48,429.6,82.0,7.68,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,82.0,ns,47,heavy_parts,44.16,0,3600.5,0,,0.16
56,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",4,99.92,0.0,"{'A': 20, 'B': 30, 'C': 4}",54,496.3,75.3,8.449,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,75.3,ns,53,heavy_parts,49.78,1,3600.7,0,,0.1565
49,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",7,99.93,0.0,"{'A': 20, 'B': 29, 'C': 4}",53,454.7,95.4,7.187,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,92.9,ns,51,heavy_parts,49.41,2,3600.8,0,,0.1356
55,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",4,99.92,0.0,"{'A': 21, 'B': 29, 'C': 4}",54,472.3,75.8,8.294,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,75.8,ns,54,heavy_parts,49.85,3,3600.0,0,,0.1536
52,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",7,99.93,0.0,"{'A': 9, 'B': 31, 'C': 5}",45,429.4,90.9,7.157,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,90.9,ns,42,heavy_parts,41.42,4,3600.1,0,,0.159
52,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",6,99.93,0.0,"{'A': 20, 'B': 29, 'C': 5}",54,465.3,90.1,7.425,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,90.1,ns,53,heavy_parts,50.29,5,3600.1,0,,0.1375
55,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",7,99.94,0.0,"{'A': 10, 'B': 18, 'C': 4}",32,341.3,90.8,5.635,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,90.8,ns,31,heavy_parts,29.18,6,3600.2,0,,0.1761
57,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",4,99.91,0.0,"{'A': 18, 'B': 29, 'C': 5}",52,495.8,73.0,8.6,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,73.0,ns,51,heavy_parts,47.7,7,3600.3,0,,0.1654
56,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",3,99.92,0.0,"{'A': 20, 'B': 30, 'C': 4}",54,486.5,76.5,8.315,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,76.5,ns,54,heavy_parts,49.84,8,3600.5,0,,0.154
58,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.91,0.0,"{'A': 19, 'B': 28, 'C': 4}",51,465.9,68.8,8.565,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,62.3,ns,53,heavy_parts,46.72,9,3600.7,0,,0.1679
66,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 28, 'B': 58, 'C': 9}",95,611.3,55.5,9.793,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,55.5,ns,98,high_demand,90.1,0,3600.4,0,,0.1031
64,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 42, 'B': 57, 'C': 9}",108,648.1,53.5,10.233,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,53.5,ns,110,high_demand,102.88,1,3600.8,0,,0.0947
65,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 36, 'B': 58, 'C': 9}",103,642.6,54.0,10.126,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,54.0,ns,106,high_demand,97.94,2,3600.8,0,,0.0983
65,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 41, 'B': 60, 'C': 8}",109,655.5,53.6,10.214,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,53.6,ns,108,high_demand,103.89,3,3600.8,0,,0.0937
66,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.91,0.0,"{'A': 17, 'B': 62, 'C': 10}",89,538.5,57.6,9.323,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,57.6,ns,87,high_demand,84.34,4,3600.9,0,,0.1047
66,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 40, 'B': 59, 'C': 9}",108,631.9,54.5,10.019,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,54.5,ns,110,high_demand,102.99,5,3600.2,0,,0.0928
65,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.91,0.0,"{'A': 17, 'B': 61, 'C': 9}",87,538.5,57.7,9.31,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,57.7,ns,87,high_demand,82.35,6,3600.8,0,,0.107
64,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.9,0.0,"{'A': 42, 'B': 60, 'C': 8}",110,636.2,56.0,9.983,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,56.0,ns,111,high_demand,105.01,7,3600.3,0,,0.0908
64,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 35, 'B': 59, 'C': 9}",103,644.8,53.8,10.167,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,53.8,ns,105,high_demand,97.92,8,3600.3,0,,0.0987
64,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 38, 'B': 58, 'C': 9}",105,653.0,53.5,10.219,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,53.5,ns,108,high_demand,99.89,9,3600.3,0,,0.0973
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",2,99.92,0.0,"{'A': 15, 'B': 29, 'C': 4}",48,431.1,68.9,8.296,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,67.5,ns,48,hot_factory,43.85,0,3600.4,0,,0.1728
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",4,99.91,0.0,"{'A': 19, 'B': 31, 'C': 3}",53,505.6,68.4,8.662,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,68.1,ns,53,hot_factory,48.67,1,3600.5,0,,0.1634
60,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",4,99.91,0.0,"{'A': 20, 'B': 27, 'C': 3}",50,501.7,69.9,8.547,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,68.4,ns,53,hot_factory,45.73,2,3600.5,0,,0.1709
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",4,99.91,0.0,"{'A': 21, 'B': 28, 'C': 3}",52,496.3,68.6,8.591,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,68.1,ns,54,hot_factory,47.7,3,3600.6,0,,0.1652
60,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",3,99.92,0.0,"{'A': 9, 'B': 30, 'C': 4}",43,486.1,69.7,8.48,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,67.4,ns,44,hot_factory,38.76,4,3600.4,0,,0.1972
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",4,99.91,0.0,"{'A': 19, 'B': 27, 'C': 4}",50,493.8,69.6,8.554,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,68.5,ns,53,hot_factory,45.72,5,3600.1,0,,0.1711
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.92,0.0,"{'A': 11, 'B': 19, 'C': 4}",34,371.1,68.3,7.936,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,68.3,ns,34,hot_factory,30.03,6,3600.6,0,,0.2334
60,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",4,99.91,0.0,"{'A': 19, 'B': 32, 'C': 3}",54,527.8,69.9,8.665,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,68.1,ns,57,hot_factory,49.67,7,3600.4,0,,0.1605
60,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",4,99.91,0.0,"{'A': 18, 'B': 31, 'C': 4}",53,523.9,68.4,8.724,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,68.1,ns,52,hot_factory,48.64,8,3600.3,0,,0.1646
