sim_time_s,section_id,status,factory_time_s,produced_total,picked_total,buffer_units,buffer_capacity,buffer_fill,rate_actual_per_hour,health_percent,time_to_full_s,fault_remaining_s,faults_total,lost_units,blocked_time_s
2.89,B,RUNNING,0.0,0,0,5,10,0.5,30.0,100.0,575.8548,0.0,0,0.0,0.0
3.21,B,RUNNING,0.32,0,0,5,10,0.5,30.0,100.0,575.5348,0.0,0,0.0,0.0
4.0,B,RUNNING,1.112,0,0,5,10,0.5,30.0,100.0,574.7428,0.0,0,0.0,0.0
5.0,B,RUNNING,2.112,0,0,5,10,0.5,30.0,100.0,573.7428,0.0,0,0.0,0.0
6.0,B,RUNNING,3.112,0,0,5,10,0.5,30.0,100.0,572.7428,0.0,0,0.0,0.0
7.0,B,RUNNING,4.112,0,0,5,10,0.5,30.0,100.0,571.7428,0.0,0,0.0,0.0
8.0,B,RUNNING,5.112,0,0,5,10,0.5,30.0,100.0,570.7428,0.0,0,0.0,0.0
9.0,B,RUNNING,6.112,0,0,5,10,0.5,30.0,100.0,569.7428,0.0,0,0.0,0.0
10.0,B,RUNNING,7.112,0,0,5,10,0.5,30.0,100.0,568.7428,0.0,0,0.0,0.0
11.0,B,RUNNING,8.112,0,0,5,10,0.5,30.0,100.0,567.7428,0.0,0,0.0,0.0
12.0,B,RUNNING,9.112,0,0,5,10,0.5,30.0,100.0,566.7428,0.0,0,0.0,0.0
13.0,B,RUNNING,10.112,0,0,5,10,0.5,30.0,100.0,565.7428,0.0,0,0.0,0.0
14.0,B,RUNNING,11.112,0,0,5,10,0.5,30.0,100.0,564.7428,0.0,0,0.0,0.0
15.0,B,RUNNING,12.112,0,0,5,10,0.5,30.0,100.0,563.7428,0.0,0,0.0,0.0
16.0,B,RUNNING,13.112,0,0,5,10,0.5,30.0,100.0,562.7428,0.0,0,0.0,0.0
17.0,B,RUNNING,14.112,0,0,5,10,0.5,30.0,100.0,561.7428,0.0,0,0.0,0.0
18.0,B,RUNNING,15.112,0,0,5,10,0.5,30.0,100.0,560.7428,0.0,0,0.0,0.0
19.0,B,RUNNING,16.112,0,0,5,10,0.5,30.0,100.0,559.7428,0.0,0,0.0,0.0
20.0,B,RUNNING,17.112,0,0,5,10,0.5,30.0,100.0,558.7428,0.0,0,0.0,0.0
21.0,B,RUNNING,18.112,0,0,5,10,0.5,30.0,100.0,557.7428,0.0,0,0.0,0.0
22.0,B,RUNNING,19.112,0,0,5,10,0.5,30.0,100.0,556.7428,0.0,0,0.0,0.0
23.0,B,RUNNING,20.112,0,0,5,10,0.5,30.0,100.0,555.7428,0.0,0,0.0,0.0
