ts,run_id,order_id,activity,state,battery_percent,temperature_c,condition_percent,payload_kg,motor_load,speed,distance_delta_m,cumulative_distance_m,cumulative_energy_wh,cumulative_charged_wh
5.06,run_20260917_180932,,idle,idle,29.994,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.0
6.0,run_20260917_180932,,idle,idle,29.987,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0029,0.0
7.0,run_20260917_180932,,idle,idle,29.979,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0046,0.0
8.0,run_20260917_180932,,idle,idle,29.972,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0062,0.0
9.1,run_20260917_180932,,idle,idle,29.963,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0081,0.0
10.0,run_20260917_180932,,idle,idle,29.957,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0096,0.0
11.0,run_20260917_180932,,idle,idle,29.949,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0112,0.0
12.0,run_20260917_180932,,idle,idle,29.941,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0129,0.0
13.0,run_20260917_180932,,waiting,waiting,29.934,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0146,0.0
14.0,run_20260917_180932,,waiting,waiting,29.926,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0162,0.0
15.0,run_20260917_180932,,driving,driving,29.918,22.006,100.0,0.0,0.174,0.097,0.0098,0.01,0.0179,0.0
16.0,run_20260917_180932,,driving,driving,29.903,22.038,100.0,0.0,0.862,0.48,0.3418,0.352,0.0213,0.0
17.0,run_20260917_180932,,driving,driving,29.884,22.071,100.0,0.0,0.891,0.497,0.4929,0.844,0.0254,0.0
18.0,run_20260917_180932,,driving,driving,29.866,22.104,100.0,0.0,0.895,0.498,0.4791,1.324,0.0295,0.0
19.0,run_20260917_180932,,driving,driving,29.847,22.137,100.0,0.0,0.897,0.5,0.5004,1.824,0.0337,0.0
20.0,run_20260917_180932,,driving,driving,29.828,22.169,100.0,0.0,0.854,0.476,0.4998,2.324,0.0378,0.0
21.0,run_20260917_180932,,driving,driving,29.809,22.201,100.0,0.0,0.887,0.494,0.4995,2.823,0.042,0.0
22.0,run_20260917_180932,,driving,driving,29.79,22.234,100.0,0.0,0.886,0.493,0.4944,3.318,0.0461,0.0
23.0,run_20260917_180932,,driving,driving,29.772,22.262,99.999,0.0,0.763,0.425,0.4637,3.781,0.0501,0.0
24.0,run_20260917_180932,,driving,driving,29.754,22.293,99.999,0.0,0.852,0.475,0.4443,4.226,0.054,0.0
25.0,run_20260917_180932,,driving,driving,29.736,22.326,99.999,0.0,0.893,0.498,0.487,4.712,0.0581,0.0
26.0,run_20260917_180932,,driving,driving,29.717,22.358,99.999,0.0,0.889,0.495,0.5,5.213,0.0623,0.0
27.0,run_20260917_180932,,driving,driving,29.698,22.391,99.999,0.0,0.894,0.498,0.4841,5.697,0.0664,0.0
28.0,run_20260917_180932,,driving,driving,29.679,22.423,99.999,0.0,0.874,0.487,0.4959,6.192,0.0705,0.0
29.0,run_20260917_180932,,driving,driving,29.661,22.456,99.999,0.0,0.892,0.497,0.4995,6.692,0.0747,0.0
30.0,run_20260917_180932,,driving,driving,29.642,22.488,99.999,0.0,0.897,0.5,0.5022,7.194,0.0789,0.0
31.0,run_20260917_180932,,driving,driving,29.623,22.521,99.999,0.0,0.897,0.5,0.5026,7.697,0.083,0.0
32.0,run_20260917_180932,,driving,driving,29.604,22.554,99.999,0.0,0.897,0.5,0.4856,8.182,0.0871,0.0
33.004,run_20260917_180932,,driving,driving,29.585,22.586,99.999,0.0,0.896,0.499,0.5036,8.686,0.0913,0.0
34.0,run_20260917_180932,,driving,driving,29.566,22.619,99.999,0.0,0.897,0.5,0.5039,9.19,0.0955,0.0
35.0,run_20260917_180932,,driving,driving,29.547,22.651,99.999,0.0,0.897,0.5,0.5025,9.692,0.0997,0.0
36.0,run_20260917_180932,,driving,driving,29.528,22.684,99.999,0.0,0.897,0.5,0.4857,10.178,0.1038,0.0
37.0,run_20260917_180932,,driving,driving,29.509,22.716,99.999,0.0,0.893,0.497,0.4986,10.677,0.1079,0.0
38.0,run_20260917_180932,,driving,driving,29.49,22.748,99.999,0.0,0.896,0.499,0.4998,11.176,0.1121,0.0
39.0,run_20260917_180932,,driving,driving,29.471,22.781,99.999,0.0,0.895,0.498,0.5033,11.68,0.1163,0.0
40.0,run_20260917_180932,,driving,driving,29.452,22.813,99.999,0.0,0.892,0.497,0.5013,12.181,0.1205,0.0
41.0,run_20260917_180932,,driving,driving,29.434,22.845,99.999,0.0,0.892,0.497,0.4838,12.665,0.1246,0.0
42.0,run_20260917_180932,,driving,driving,29.415,22.877,99.999,0.0,0.897,0.5,0.5013,13.166,0.1287,0.0
43.0,run_20260917_180932,,driving,driving,29.396,22.909,99.999,0.0,0.897,0.5,0.5013,13.667,0.1329,0.0
44.0,run_20260917_180932,,driving,driving,29.377,22.941,99.999,0.0,0.877,0.489,0.4945,14.162,0.137,0.0
45.0,run_20260917_180932,,driving,driving,29.359,22.968,99.999,0.0,0.762,0.425,0.4649,14.627,0.141,0.0
46.0,run_20260917_180932,,driving,driving,29.343,22.986,99.999,0.0,0.521,0.29,0.359,14.986,0.1445,0.0
47.0,run_20260917_180932,,loading,loading,29.335,22.985,99.999,0.0,0.0,0.0,0.0233,15.009,0.1463,0.0
48.0,run_20260917_180932,,loading,loading,29.328,22.984,99.999,0.0,0.0,0.0,0.0,15.009,0.1479,0.0
49.0,run_20260917_180932,,loading,loading,29.32,22.983,99.999,0.0,0.0,0.0,0.0,15.009,0.1496,0.0
50.0,run_20260917_180932,,loading,loading,29.312,22.982,99.998,0.0,0.0,0.0,0.0,15.009,0.1513,0.0
51.0,run_20260917_180932,,loading,loading,29.305,22.981,99.998,0.0,0.0,0.0,0.0,15.009,0.1529,0.0
52.0,run_20260917_180932,,loading,loading,29.297,22.98,99.998,0.0,0.0,0.0,0.0,15.009,0.1546,0.0
53.0,run_20260917_180932,,loading,loading,29.29,22.979,99.998,0.0,0.0,0.0,0.0,15.009,0.1563,0.0
54.0,run_20260917_180932,,loading,loading,29.282,22.978,99.998,0.0,0.0,0.0,0.0,15.009,0.1579,0.0
55.0,run_20260917_180932,,loading,loading,29.275,22.976,99.998,0.0,0.0,0.0,0.0,15.009,0.1596,0.0
56.0,run_20260917_180932,,loading,loading,29.267,22.975,99.998,0.0,0.0,0.0,0.0,15.009,0.1613,0.0
57.0,run_20260917_180932,,loading,loading,29.259,22.974,99.998,0.0,0.0,0.0,0.0,15.009,0.1629,0.0
58.0,run_20260917_180932,,loading,loading,29.252,22.973,99.998,0.0,0.0,0.0,0.0,15.009,0.1646,0.0
59.0,run_20260917_180932,,loading,loading,29.244,22.972,99.998,0.0,0.0,0.0,0.0,15.009,0.1663,0.0
60.0,run_20260917_180932,,loading,loading,29.237,22.971,99.998,0.0,0.0,0.0,0.0,15.009,0.1679,0.0
61.0,run_20260917_180932,,loading,loading,29.229,22.97,99.998,0.0,0.0,0.0,0.0,15.009,0.1696,0.0
62.0,run_20260917_180932,,loading,loading,29.221,22.969,99.998,0.0,0.0,0.0,0.0,15.009,0.1713,0.0
63.0,run_20260917_180932,,loading,loading,29.214,22.968,99.998,0.0,0.0,0.0,0.0,15.009,0.1729,0.0
64.0,run_20260917_180932,,loading,loading,29.206,22.967,99.998,0.0,0.0,0.0,0.0,15.009,0.1746,0.0
65.0,run_20260917_180932,,loading,loading,29.199,22.966,99.998,0.0,0.0,0.0,0.0,15.009,0.1763,0.0
66.0,run_20260917_180932,,loading,loading,29.191,22.965,99.998,0.0,0.0,0.0,0.0,15.009,0.1779,0.0
67.0,run_20260917_180932,,loading,loading,29.184,22.964,99.998,0.0,0.0,0.0,0.0,15.009,0.1796,0.0
68.0,run_20260917_180932,,loading,loading,29.176,22.963,99.998,0.0,0.0,0.0,0.0,15.009,0.1813,0.0
69.0,run_20260917_180932,,loading,loading,29.168,22.962,99.998,0.0,0.0,0.0,0.0,15.009,0.1829,0.0
