ts,run_id,order_id,activity,state,battery_percent,temperature_c,condition_percent,payload_kg,motor_load,speed,distance_delta_m,cumulative_distance_m,cumulative_energy_wh,cumulative_charged_wh
4.0,run_20260920_140129,,idle,idle,29.997,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0
5.0,run_20260920_140129,,idle,idle,29.99,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0023,0.0
6.0,run_20260920_140129,,idle,idle,29.982,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0
7.0,run_20260920_140129,,idle,idle,29.974,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0056,0.0
8.0,run_20260920_140129,,idle,idle,29.967,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0073,0.0
9.0,run_20260920_140129,,idle,idle,29.959,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0
10.0,run_20260920_140129,,idle,idle,29.952,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0106,0.0
11.0,run_20260920_140129,,idle,idle,29.944,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0123,0.0
12.0,run_20260920_140129,,idle,idle,29.937,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0
13.0,run_20260920_140129,,waiting,waiting,29.929,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0156,0.0
14.0,run_20260920_140129,,waiting,waiting,29.921,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0173,0.0
15.0,run_20260920_140129,,driving,driving,29.911,22.028,100.0,0.0,0.754,0.42,0.1437,0.144,0.0197,0.0
16.0,run_20260920_140129,,driving,driving,29.892,22.059,100.0,0.0,0.844,0.47,0.4793,0.623,0.0237,0.0
17.0,run_20260920_140129,,driving,driving,29.873,22.092,100.0,0.0,0.896,0.499,0.4958,1.119,0.0279,0.0
18.0,run_20260920_140129,,driving,driving,29.855,22.125,100.0,0.0,0.884,0.493,0.4825,1.601,0.032,0.0
19.0,run_20260920_140129,,driving,driving,29.836,22.158,100.0,0.0,0.896,0.499,0.5015,2.103,0.0361,0.0
20.0,run_20260920_140129,,driving,driving,29.817,22.191,100.0,0.0,0.89,0.496,0.4982,2.601,0.0403,0.0
21.0,run_20260920_140129,,driving,driving,29.798,22.223,100.0,0.0,0.893,0.497,0.496,3.097,0.0444,0.0
22.0,run_20260920_140129,,driving,driving,29.779,22.256,100.0,0.0,0.895,0.499,0.4975,3.594,0.0486,0.0
23.0,run_20260920_140129,,driving,driving,29.761,22.288,99.999,0.0,0.855,0.476,0.4638,4.058,0.0526,0.0
24.0,run_20260920_140129,,driving,driving,29.742,22.32,99.999,0.0,0.884,0.492,0.4936,4.552,0.0567,0.0
25.0,run_20260920_140129,,driving,driving,29.723,22.353,99.999,0.0,0.895,0.498,0.4978,5.05,0.0609,0.0
26.0,run_20260920_140129,,driving,driving,29.704,22.385,99.999,0.0,0.894,0.498,0.4996,5.549,0.065,0.0
27.0,run_20260920_140129,,driving,driving,29.686,22.418,99.999,0.0,0.884,0.492,0.4928,6.042,0.0692,0.0
28.0,run_20260920_140129,,driving,driving,29.667,22.449,99.999,0.0,0.865,0.482,0.4746,6.517,0.0732,0.0
29.0,run_20260920_140129,,driving,driving,29.648,22.482,99.999,0.0,0.897,0.5,0.5006,7.017,0.0774,0.0
30.0,run_20260920_140129,,driving,driving,29.629,22.515,99.999,0.0,0.897,0.5,0.5033,7.521,0.0816,0.0
31.0,run_20260920_140129,,driving,driving,29.61,22.547,99.999,0.0,0.897,0.5,0.5039,8.024,0.0857,0.0
32.0,run_20260920_140129,,driving,driving,29.592,22.58,99.999,0.0,0.897,0.5,0.486,8.51,0.0898,0.0
33.0,run_20260920_140129,,driving,driving,29.573,22.612,99.999,0.0,0.881,0.491,0.5029,9.013,0.094,0.0
34.0,run_20260920_140129,,driving,driving,29.554,22.644,99.999,0.0,0.897,0.5,0.5034,9.517,0.0982,0.0
35.0,run_20260920_140129,,driving,driving,29.535,22.677,99.999,0.0,0.894,0.498,0.5026,10.019,0.1024,0.0
36.0,run_20260920_140129,,driving,driving,29.516,22.709,99.999,0.0,0.889,0.495,0.4846,10.504,0.1065,0.0
37.0,run_20260920_140129,,driving,driving,29.497,22.738,99.999,0.0,0.813,0.453,0.4856,10.99,0.1106,0.0
38.0,run_20260920_140129,,driving,driving,29.479,22.771,99.999,0.0,0.897,0.5,0.4685,11.458,0.1146,0.0
39.0,run_20260920_140129,,driving,driving,29.461,22.8,99.999,0.0,0.811,0.452,0.4792,11.937,0.1186,0.0
40.0,run_20260920_140129,,driving,driving,29.442,22.831,99.999,0.0,0.883,0.492,0.4699,12.407,0.1227,0.0
41.0,run_20260920_140129,,driving,driving,29.424,22.863,99.999,0.0,0.881,0.491,0.4819,12.889,0.1267,0.0
42.0,run_20260920_140129,,driving,driving,29.405,22.895,99.999,0.0,0.895,0.499,0.4933,13.382,0.1309,0.0
43.0,run_20260920_140129,,driving,driving,29.386,22.928,99.999,0.0,0.897,0.5,0.5014,13.884,0.135,0.0
