sim_time_s,section_id,status,factory_time_s,produced_total,picked_total,buffer_units,buffer_capacity,buffer_fill,rate_actual_per_hour,health_percent,time_to_full_s,fault_remaining_s,faults_total,lost_units,blocked_time_s
4.27,A,RUNNING,0.0,0,0,4,8,0.5,20.0,100.0,746.6416,0.0,0,0.0,0.0
5.06,A,RUNNING,0.788,0,0,4,8,0.5,20.0,100.0,745.8536,0.0,0,0.0,0.0
6.0,A,RUNNING,1.728,0,0,4,8,0.5,20.0,100.0,744.9136,0.0,0,0.0,0.0
7.0,A,RUNNING,2.728,0,0,4,8,0.5,20.0,100.0,743.9136,0.0,0,0.0,0.0
8.0,A,RUNNING,3.728,0,0,4,8,0.5,20.0,100.0,742.9136,0.0,0,0.0,0.0
9.1,A,RUNNING,4.832,0,0,4,8,0.5,20.0,100.0,741.8096,0.0,0,0.0,0.0
10.0,A,RUNNING,5.728,0,0,4,8,0.5,20.0,100.0,740.9136,0.0,0,0.0,0.0
11.0,A,RUNNING,6.728,0,0,4,8,0.5,20.0,100.0,739.9136,0.0,0,0.0,0.0
12.0,A,RUNNING,7.728,0,0,4,8,0.5,20.0,100.0,738.9136,0.0,0,0.0,0.0
13.0,A,RUNNING,8.728,0,0,4,8,0.5,20.0,100.0,737.9136,0.0,0,0.0,0.0
14.0,A,RUNNING,9.728,0,0,4,8,0.5,20.0,100.0,736.9136,0.0,0,0.0,0.0
15.0,A,RUNNING,10.728,0,0,4,8,0.5,20.0,100.0,735.9136,0.0,0,0.0,0.0
16.0,A,RUNNING,11.728,0,0,4,8,0.5,20.0,100.0,734.9136,0.0,0,0.0,0.0
17.0,A,RUNNING,12.728,0,0,4,8,0.5,20.0,100.0,733.9136,0.0,0,0.0,0.0
18.0,A,RUNNING,13.728,0,0,4,8,0.5,20.0,100.0,732.9136,0.0,0,0.0,0.0
19.0,A,RUNNING,14.728,0,0,4,8,0.5,20.0,100.0,731.9136,0.0,0,0.0,0.0
20.0,A,RUNNING,15.728,0,0,4,8,0.5,20.0,100.0,730.9136,0.0,0,0.0,0.0
21.0,A,RUNNING,16.728,0,0,4,8,0.5,20.0,100.0,729.9136,0.0,0,0.0,0.0
22.0,A,RUNNING,17.728,0,0,4,8,0.5,20.0,100.0,728.9136,0.0,0,0.0,0.0
23.0,A,RUNNING,18.728,0,0,4,8,0.5,20.0,100.0,727.9136,0.0,0,0.0,0.0
24.0,A,RUNNING,19.728,0,0,4,8,0.5,20.0,100.0,726.9136,0.0,0,0.0,0.0
25.0,A,RUNNING,20.728,0,0,4,8,0.5,20.0,100.0,725.9136,0.0,0,0.0,0.0
26.0,A,RUNNING,21.728,0,0,4,8,0.5,20.0,100.0,724.9136,0.0,0,0.0,0.0
