sim_time_s,section_id,status,factory_time_s,produced_total,picked_total,buffer_units,buffer_capacity,buffer_fill,rate_actual_per_hour,health_percent,time_to_full_s,fault_remaining_s,faults_total,lost_units,blocked_time_s
3.48,C,RUNNING,0.0,0,0,1,3,0.3333,5.0,100.0,1552.4915,0.0,0,0.0,0.0
4.0,C,RUNNING,0.52,0,0,1,3,0.3333,5.0,100.0,1551.9715,0.0,0,0.0,0.0
5.0,C,RUNNING,1.52,0,0,1,3,0.3333,5.0,100.0,1550.9715,0.0,0,0.0,0.0
6.0,C,RUNNING,2.52,0,0,1,3,0.3333,5.0,100.0,1549.9715,0.0,0,0.0,0.0
7.0,C,RUNNING,3.52,0,0,1,3,0.3333,5.0,100.0,1548.9715,0.0,0,0.0,0.0
8.0,C,RUNNING,4.52,0,0,1,3,0.3333,5.0,100.0,1547.9715,0.0,0,0.0,0.0
9.0,C,RUNNING,5.52,0,0,1,3,0.3333,5.0,100.0,1546.9715,0.0,0,0.0,0.0
10.0,C,RUNNING,6.52,0,0,1,3,0.3333,5.0,100.0,1545.9715,0.0,0,0.0,0.0
11.0,C,RUNNING,7.52,0,0,1,3,0.3333,5.0,100.0,1544.9715,0.0,0,0.0,0.0
12.0,C,RUNNING,8.52,0,0,1,3,0.3333,5.0,100.0,1543.9715,0.0,0,0.0,0.0
13.0,C,RUNNING,9.52,0,0,1,3,0.3333,5.0,100.0,1542.9715,0.0,0,0.0,0.0
14.0,C,RUNNING,10.52,0,0,1,3,0.3333,5.0,100.0,1541.9715,0.0,0,0.0,0.0
15.0,C,RUNNING,11.52,0,0,1,3,0.3333,5.0,100.0,1540.9715,0.0,0,0.0,0.0
16.0,C,RUNNING,12.52,0,0,1,3,0.3333,5.0,100.0,1539.9715,0.0,0,0.0,0.0
17.0,C,RUNNING,13.52,0,0,1,3,0.3333,5.0,100.0,1538.9715,0.0,0,0.0,0.0
18.0,C,RUNNING,14.52,0,0,1,3,0.3333,5.0,100.0,1537.9715,0.0,0,0.0,0.0
19.0,C,RUNNING,15.52,0,0,1,3,0.3333,5.0,100.0,1536.9715,0.0,0,0.0,0.0
20.0,C,RUNNING,16.52,0,0,1,3,0.3333,5.0,100.0,1535.9715,0.0,0,0.0,0.0
21.0,C,RUNNING,17.52,0,0,1,3,0.3333,5.0,100.0,1534.9715,0.0,0,0.0,0.0
22.0,C,RUNNING,18.52,0,0,1,3,0.3333,5.0,100.0,1533.9715,0.0,0,0.0,0.0
23.0,C,RUNNING,19.52,0,0,1,3,0.3333,5.0,100.0,1532.9715,0.0,0,0.0,0.0
24.0,C,RUNNING,20.52,0,0,1,3,0.3333,5.0,100.0,1531.9715,0.0,0,0.0,0.0
25.0,C,RUNNING,21.52,0,0,1,3,0.3333,5.0,100.0,1530.9715,0.0,0,0.0,0.0
26.0,C,RUNNING,22.52,0,0,1,3,0.3333,5.0,100.0,1529.9715,0.0,0,0.0,0.0
27.0,C,RUNNING,23.52,0,0,1,3,0.3333,5.0,100.0,1528.9715,0.0,0,0.0,0.0
28.0,C,RUNNING,24.52,0,0,1,3,0.3333,5.0,100.0,1527.9715,0.0,0,0.0,0.0
29.0,C,RUNNING,25.52,0,0,1,3,0.3333,5.0,100.0,1526.9715,0.0,0,0.0,0.0
30.0,C,RUNNING,26.52,0,0,1,3,0.3333,5.0,100.0,1525.9715,0.0,0,0.0,0.0
31.0,C,RUNNING,27.52,0,0,1,3,0.3333,5.0,100.0,1524.9715,0.0,0,0.0,0.0
