ts,run_id,order_id,activity,state,battery_percent,temperature_c,condition_percent,payload_kg,motor_load,speed,distance_delta_m,cumulative_distance_m,cumulative_energy_wh,cumulative_charged_wh
3.0,run_20260915_132238,,idle,idle,99.997,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.0
4.024,run_20260915_132238,,idle,idle,99.989,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0024,0.0
5.0,run_20260915_132238,,idle,idle,99.981,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0041,0.0
6.0,run_20260915_132238,,idle,idle,99.974,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0057,0.0
7.0,run_20260915_132238,,idle,idle,99.966,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0074,0.0
8.0,run_20260915_132238,,idle,idle,99.959,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0091,0.0
9.0,run_20260915_132238,,idle,idle,99.951,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0107,0.0
10.0,run_20260915_132238,,idle,idle,99.944,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0124,0.0
11.0,run_20260915_132238,,idle,idle,99.936,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0141,0.0
12.0,run_20260915_132238,,idle,idle,99.928,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0157,0.0
13.0,run_20260915_132238,,driving,driving,99.919,22.024,100.0,0.0,0.651,0.363,0.0935,0.094,0.0179,0.0
14.0,run_20260915_132238,,driving,driving,99.901,22.055,100.0,0.0,0.831,0.463,0.4496,0.543,0.0218,0.0
15.0,run_20260915_132238,,driving,driving,99.882,22.088,100.0,0.0,0.897,0.5,0.4926,1.036,0.0259,0.0
16.0,run_20260915_132238,,driving,driving,99.863,22.12,100.0,0.0,0.88,0.49,0.4993,1.535,0.0301,0.0
17.0,run_20260915_132238,,driving,driving,99.844,22.153,100.0,0.0,0.892,0.497,0.4975,2.032,0.0342,0.0
18.0,run_20260915_132238,,driving,driving,99.826,22.186,100.0,0.0,0.893,0.498,0.4807,2.513,0.0383,0.0
19.0,run_20260915_132238,,driving,driving,99.807,22.219,100.0,0.0,0.881,0.491,0.4948,3.008,0.0424,0.0
20.0,run_20260915_132238,,driving,driving,99.788,22.251,100.0,0.0,0.896,0.499,0.4902,3.498,0.0466,0.0
21.0,run_20260915_132238,,driving,driving,99.77,22.283,99.999,0.0,0.85,0.473,0.4896,3.988,0.0507,0.0
22.0,run_20260915_132238,,driving,driving,99.751,22.314,99.999,0.0,0.855,0.476,0.4913,4.479,0.0548,0.0
23.0,run_20260915_132238,,driving,driving,99.733,22.346,99.999,0.0,0.884,0.493,0.4736,4.953,0.0588,0.0
24.0,run_20260915_132238,,driving,driving,99.714,22.379,99.999,0.0,0.893,0.498,0.5004,5.453,0.063,0.0
25.0,run_20260915_132238,,driving,driving,99.695,22.411,99.999,0.0,0.883,0.492,0.4971,5.95,0.0672,0.0
26.0,run_20260915_132238,,driving,driving,99.676,22.443,99.999,0.0,0.87,0.484,0.4972,6.447,0.0713,0.0
27.0,run_20260915_132238,,driving,driving,99.657,22.475,99.999,0.0,0.892,0.497,0.4823,6.93,0.0754,0.0
28.0,run_20260915_132238,,driving,driving,99.638,22.508,99.999,0.0,0.889,0.496,0.4987,7.428,0.0795,0.0
29.0,run_20260915_132238,,driving,driving,99.619,22.54,99.999,0.0,0.89,0.496,0.5001,7.929,0.0837,0.0
30.0,run_20260915_132238,,driving,driving,99.601,22.572,99.999,0.0,0.866,0.483,0.4872,8.416,0.0878,0.0
31.0,run_20260915_132238,,driving,driving,99.582,22.602,99.999,0.0,0.852,0.474,0.4953,8.911,0.092,0.0
32.0,run_20260915_132238,,driving,driving,99.563,22.634,99.999,0.0,0.872,0.486,0.4804,9.391,0.096,0.0
33.0,run_20260915_132238,,driving,driving,99.545,22.666,99.999,0.0,0.894,0.498,0.4929,9.884,0.1002,0.0
34.0,run_20260915_132238,,driving,driving,99.526,22.699,99.999,0.0,0.897,0.5,0.5024,10.387,0.1043,0.0
35.0,run_20260915_132238,,driving,driving,99.508,22.723,99.999,0.0,0.68,0.379,0.4663,10.853,0.1083,0.0
36.0,run_20260915_132238,,driving,driving,99.493,22.741,99.999,0.0,0.495,0.276,0.3088,11.162,0.1115,0.0
37.0,run_20260915_132238,,driving,driving,99.482,22.744,99.999,0.0,0.094,0.052,0.1579,11.32,0.114,0.0
38.0,run_20260915_132238,,loading,loading,99.474,22.743,99.999,0.0,0.0,0.0,0.0102,11.33,0.1157,0.0
39.0,run_20260915_132238,,loading,loading,99.466,22.742,99.999,0.0,0.0,0.0,0.0,11.33,0.1174,0.0
40.0,run_20260915_132238,,loading,loading,99.459,22.741,99.999,0.0,0.0,0.0,0.0,11.33,0.1191,0.0
41.0,run_20260915_132238,,loading,loading,99.451,22.74,99.999,0.0,0.0,0.0,0.0,11.33,0.1207,0.0
42.0,run_20260915_132238,,loading,loading,99.444,22.739,99.999,0.0,0.0,0.0,0.0,11.33,0.1224,0.0
43.0,run_20260915_132238,,loading,loading,99.436,22.739,99.999,0.0,0.0,0.0,0.0,11.33,0.1241,0.0
44.0,run_20260915_132238,,loading,loading,99.429,22.738,99.999,0.0,0.0,0.0,0.0,11.33,0.1257,0.0
45.0,run_20260915_132238,,loading,loading,99.421,22.737,99.999,0.0,0.0,0.0,0.0,11.33,0.1274,0.0
46.0,run_20260915_132238,,loading,loading,99.413,22.736,99.999,0.0,0.0,0.0,0.0,11.33,0.1291,0.0
47.0,run_20260915_132238,,loading,loading,99.406,22.735,99.999,0.0,0.0,0.0,0.0,11.33,0.1307,0.0
48.0,run_20260915_132238,,loading,loading,99.398,22.735,99.999,0.0,0.0,0.0,0.0,11.33,0.1324,0.0
49.0,run_20260915_132238,,loading,loading,99.391,22.734,99.999,0.0,0.0,0.0,0.0,11.33,0.1341,0.0
50.0,run_20260915_132238,,loading,loading,99.383,22.733,99.999,0.0,0.0,0.0,0.0,11.33,0.1357,0.0
51.0,run_20260915_132238,,loading,loading,99.375,22.732,99.999,0.0,0.0,0.0,0.0,11.33,0.1374,0.0
52.0,run_20260915_132238,,loading,loading,99.368,22.731,99.999,0.0,0.0,0.0,0.0,11.33,0.1391,0.0
53.0,run_20260915_132238,,loading,loading,99.36,22.731,99.999,0.0,0.0,0.0,0.0,11.33,0.1407,0.0
54.0,run_20260915_132238,,loading,loading,99.353,22.73,99.999,0.0,0.0,0.0,0.0,11.33,0.1424,0.0
55.0,run_20260915_132238,,loading,loading,99.345,22.729,99.999,0.0,0.0,0.0,0.0,11.33,0.1441,0.0
56.0,run_20260915_132238,,loading,loading,99.338,22.728,99.999,0.0,0.0,0.0,0.0,11.33,0.1457,0.0
57.0,run_20260915_132238,,loading,loading,99.33,22.727,99.999,0.0,0.0,0.0,0.0,11.33,0.1474,0.0
58.0,run_20260915_132238,,loading,loading,99.322,22.727,99.999,0.0,0.0,0.0,0.0,11.33,0.1491,0.0
59.0,run_20260915_132238,,loading,loading,99.315,22.726,99.998,0.0,0.0,0.0,0.0,11.33,0.1507,0.0
60.0,run_20260915_132238,,loading,loading,99.307,22.725,99.998,0.0,0.0,0.0,0.0,11.33,0.1524,0.0
61.0,run_20260915_132238,,loading,loading,99.3,22.724,99.998,0.0,0.0,0.0,0.0,11.33,0.1541,0.0
62.0,run_20260915_132238,,loading,loading,99.292,22.723,99.998,0.0,0.0,0.0,0.0,11.33,0.1557,0.0
63.0,run_20260915_132238,,loading,loading,99.285,22.723,99.998,0.0,0.0,0.0,0.0,11.33,0.1574,0.0
64.0,run_20260915_132238,,loading,loading,99.277,22.722,99.998,0.0,0.0,0.0,0.0,11.33,0.1591,0.0
65.0,run_20260915_132238,,loading,loading,99.269,22.721,99.998,0.0,0.0,0.0,0.0,11.33,0.1607,0.0
66.0,run_20260915_132238,,loading,loading,99.262,22.72,99.998,0.0,0.0,0.0,0.0,11.33,0.1624,0.0
67.0,run_20260915_132238,,loading,loading,99.254,22.719,99.998,0.0,0.0,0.0,0.0,11.33,0.1641,0.0
68.0,run_20260915_132238,,waiting,waiting,99.247,22.719,99.998,0.0,0.0,0.0,0.0,11.33,0.1657,0.0
69.0,run_20260915_132238,,driving,driving,99.239,22.723,99.998,0.0,0.153,0.085,0.0076,11.338,0.1674,0.0
70.0,run_20260915_132238,,driving,driving,99.229,22.723,99.998,0.0,0.005,0.003,0.0998,11.437,0.1696,0.0
71.0,run_20260915_132238,,driving,driving,99.22,22.735,99.998,0.0,0.351,0.196,0.0628,11.5,0.1716,0.0
72.0,run_20260915_132238,,driving,driving,99.204,22.766,99.998,0.0,0.867,0.483,0.3775,11.878,0.1751,0.0
73.0,run_20260915_132238,,driving,driving,99.185,22.799,99.998,0.0,0.897,0.5,0.4872,12.365,0.1792,0.0
74.0,run_20260915_132238,,driving,driving,99.166,22.831,99.998,0.0,0.897,0.5,0.4977,12.863,0.1834,0.0
75.0,run_20260915_132238,,driving,driving,99.147,22.863,99.998,0.0,0.897,0.5,0.502,13.365,0.1876,0.0
76.0,run_20260915_132238,,driving,driving,99.128,22.895,99.998,0.0,0.893,0.498,0.5031,13.868,0.1917,0.0
77.0,run_20260915_132238,,driving,driving,99.11,22.927,99.998,0.0,0.893,0.498,0.4799,14.348,0.1958,0.0
78.0,run_20260915_132238,,driving,driving,99.091,22.96,99.998,0.0,0.896,0.499,0.5023,14.85,0.2,0.0
79.0,run_20260915_132238,,driving,driving,99.072,22.991,99.998,0.0,0.876,0.488,0.4982,15.348,0.2041,0.0
80.0,run_20260915_132238,,driving,driving,99.053,23.023,99.998,0.0,0.891,0.496,0.5013,15.849,0.2083,0.0
81.0,run_20260915_132238,,driving,driving,99.035,23.054,99.998,0.0,0.884,0.493,0.4801,16.329,0.2124,0.0
82.0,run_20260915_132238,,driving,driving,99.016,23.086,99.998,0.0,0.897,0.5,0.5039,16.833,0.2166,0.0
83.0,run_20260915_132238,,driving,driving,98.997,23.111,99.998,0.0,0.696,0.388,0.4633,17.297,0.2206,0.0
84.0,run_20260915_132238,,driving,driving,98.982,23.125,99.998,0.0,0.406,0.226,0.3342,17.631,0.2239,0.0
85.0,run_20260915_132238,,driving,driving,98.973,23.124,99.998,0.0,0.0,0.0,0.0921,17.723,0.226,0.0
86.0,run_20260915_132238,,unloading,unloading,98.964,23.122,99.998,0.0,0.0,0.0,0.0258,17.749,0.2278,0.0
87.0,run_20260915_132238,,unloading,unloading,98.957,23.121,99.998,0.0,0.0,0.0,0.0,17.749,0.2295,0.0
88.0,run_20260915_132238,,unloading,unloading,98.949,23.12,99.998,0.0,0.0,0.0,0.0,17.749,0.2312,0.0
89.0,run_20260915_132238,,unloading,unloading,98.942,23.119,99.998,0.0,0.0,0.0,0.0,17.749,0.2328,0.0
90.0,run_20260915_132238,,unloading,unloading,98.934,23.117,99.998,0.0,0.0,0.0,0.0,17.749,0.2345,0.0
91.0,run_20260915_132238,,unloading,unloading,98.927,23.116,99.998,0.0,0.0,0.0,0.0,17.749,0.2362,0.0
92.0,run_20260915_132238,,unloading,unloading,98.919,23.115,99.998,0.0,0.0,0.0,0.0,17.749,0.2378,0.0
93.0,run_20260915_132238,,unloading,unloading,98.911,23.114,99.998,0.0,0.0,0.0,0.0,17.749,0.2395,0.0
94.0,run_20260915_132238,,unloading,unloading,98.904,23.112,99.998,0.0,0.0,0.0,0.0,17.749,0.2412,0.0
95.0,run_20260915_132238,,unloading,unloading,98.896,23.111,99.998,0.0,0.0,0.0,0.0,17.749,0.2428,0.0
96.0,run_20260915_132238,,unloading,unloading,98.889,23.11,99.998,0.0,0.0,0.0,0.0,17.749,0.2445,0.0
97.0,run_20260915_132238,,unloading,unloading,98.881,23.109,99.998,0.0,0.0,0.0,0.0,17.749,0.2462,0.0
98.0,run_20260915_132238,,unloading,unloading,98.874,23.108,99.998,0.0,0.0,0.0,0.0,17.749,0.2478,0.0
99.0,run_20260915_132238,,unloading,unloading,98.866,23.106,99.998,0.0,0.0,0.0,0.0,17.749,0.2495,0.0
100.0,run_20260915_132238,,unloading,unloading,98.858,23.105,99.997,0.0,0.0,0.0,0.0,17.749,0.2512,0.0
101.0,run_20260915_132238,,unloading,unloading,98.851,23.104,99.997,0.0,0.0,0.0,0.0,17.749,0.2528,0.0
102.0,run_20260915_132238,,unloading,unloading,98.843,23.103,99.997,0.0,0.0,0.0,0.0,17.749,0.2545,0.0
103.0,run_20260915_132238,,unloading,unloading,98.836,23.101,99.997,0.0,0.0,0.0,0.0,17.749,0.2562,0.0
104.0,run_20260915_132238,,unloading,unloading,98.828,23.1,99.997,0.0,0.0,0.0,0.0,17.749,0.2578,0.0
105.0,run_20260915_132238,,unloading,unloading,98.821,23.099,99.997,0.0,0.0,0.0,0.0,17.749,0.2595,0.0
106.0,run_20260915_132238,,unloading,unloading,98.813,23.098,99.997,0.0,0.0,0.0,0.0,17.749,0.2612,0.0
107.0,run_20260915_132238,,unloading,unloading,98.805,23.097,99.997,0.0,0.0,0.0,0.0,17.749,0.2628,0.0
108.0,run_20260915_132238,,unloading,unloading,98.798,23.095,99.997,0.0,0.0,0.0,0.0,17.749,0.2645,0.0
109.0,run_20260915_132238,,unloading,unloading,98.79,23.094,99.997,0.0,0.0,0.0,0.0,17.749,0.2662,0.0
110.0,run_20260915_132238,,unloading,unloading,98.783,23.093,99.997,0.0,0.0,0.0,0.0,17.749,0.2678,0.0
111.0,run_20260915_132238,,unloading,unloading,98.775,23.092,99.997,0.0,0.0,0.0,0.0,17.749,0.2695,0.0
112.0,run_20260915_132238,,unloading,unloading,98.767,23.091,99.997,0.0,0.0,0.0,0.0,17.749,0.2712,0.0
113.0,run_20260915_132238,,unloading,unloading,98.76,23.089,99.997,0.0,0.0,0.0,0.0,17.749,0.2728,0.0
114.0,run_20260915_132238,,unloading,unloading,98.752,23.088,99.997,0.0,0.0,0.0,0.0,17.749,0.2745,0.0
115.0,run_20260915_132238,,unloading,unloading,98.745,23.087,99.997,0.0,0.0,0.0,0.0,17.749,0.2762,0.0
116.0,run_20260915_132238,,waiting,waiting,98.737,23.086,99.997,0.0,0.0,0.0,0.0,17.749,0.2778,0.0
117.0,run_20260915_132238,,driving,driving,98.73,23.085,99.997,0.0,0.0,0.0,0.0,17.749,0.2795,0.0
118.0,run_20260915_132238,,driving,driving,98.721,23.087,99.997,0.0,0.097,0.054,0.0407,17.789,0.2814,0.0
119.0,run_20260915_132238,,driving,driving,98.71,23.11,99.997,0.0,0.653,0.364,0.1571,17.946,0.2838,0.0
120.0,run_20260915_132238,,driving,driving,98.692,23.142,99.997,0.0,0.897,0.5,0.4725,18.419,0.2878,0.0
121.0,run_20260915_132238,,driving,driving,98.673,23.174,99.997,0.0,0.887,0.494,0.495,18.914,0.292,0.0
122.0,run_20260915_132238,,driving,driving,98.654,23.205,99.997,0.0,0.897,0.5,0.4857,19.4,0.2961,0.0
123.0,run_20260915_132238,,driving,driving,98.635,23.237,99.997,0.0,0.896,0.499,0.5038,19.903,0.3003,0.0
124.0,run_20260915_132238,,driving,driving,98.616,23.269,99.997,0.0,0.882,0.491,0.5027,20.406,0.3044,0.0
125.0,run_20260915_132238,,driving,driving,98.597,23.3,99.997,0.0,0.89,0.496,0.5016,20.908,0.3086,0.0
126.0,run_20260915_132238,,driving,driving,98.579,23.332,99.997,0.0,0.897,0.5,0.4851,21.393,0.3127,0.0
127.0,run_20260915_132238,,driving,driving,98.56,23.364,99.997,0.0,0.897,0.5,0.5027,21.895,0.3169,0.0
128.0,run_20260915_132238,,driving,driving,98.541,23.391,99.997,0.0,0.781,0.435,0.4875,22.383,0.321,0.0
129.0,run_20260915_132238,,driving,driving,98.525,23.411,99.997,0.0,0.587,0.327,0.3893,22.772,0.3246,0.0
130.0,run_20260915_132238,,driving,driving,98.514,23.413,99.997,0.0,0.083,0.046,0.1362,22.908,0.3269,0.0
131.0,run_20260915_132238,,driving,driving,98.504,23.417,99.997,0.0,0.166,0.093,0.0818,22.99,0.329,0.0
132.0,run_20260915_132238,,charging,charging,98.528,23.415,99.997,0.0,0.0,0.0,0.0334,22.99,0.329,0.0053
133.0,run_20260915_132238,,charging,charging,98.552,23.413,99.997,0.0,0.0,0.0,0.0,22.99,0.329,0.0106
134.0,run_20260915_132238,,charging,charging,98.576,23.41,99.997,0.0,0.0,0.0,0.0,22.99,0.329,0.0158
135.0,run_20260915_132238,,charging,charging,98.6,23.408,99.997,0.0,0.0,0.0,0.0,22.99,0.329,0.0211
136.0,run_20260915_132238,,charging,charging,98.624,23.406,99.997,0.0,0.0,0.0,0.0,22.99,0.329,0.0264
137.0,run_20260915_132238,,charging,charging,98.648,23.403,99.997,0.0,0.0,0.0,0.0,22.99,0.329,0.0317
138.0,run_20260915_132238,,charging,charging,98.672,23.401,99.997,0.0,0.0,0.0,0.0,22.99,0.329,0.0369
139.0,run_20260915_132238,,charging,charging,98.696,23.399,99.997,0.0,0.0,0.0,0.0,22.99,0.329,0.0422
140.0,run_20260915_132238,,charging,charging,98.72,23.396,99.997,0.0,0.0,0.0,0.0,22.99,0.329,0.0475
141.0,run_20260915_132238,,charging,charging,98.744,23.394,99.997,0.0,0.0,0.0,0.0,22.99,0.329,0.0528
142.0,run_20260915_132238,,charging,charging,98.768,23.392,99.997,0.0,0.0,0.0,0.0,22.99,0.329,0.0581
143.0,run_20260915_132238,,charging,charging,98.792,23.389,99.997,0.0,0.0,0.0,0.0,22.99,0.329,0.0633
144.0,run_20260915_132238,,charging,charging,98.816,23.387,99.997,0.0,0.0,0.0,0.0,22.99,0.329,0.0686
145.0,run_20260915_132238,,charging,charging,98.84,23.385,99.997,0.0,0.0,0.0,0.0,22.99,0.329,0.0739
146.0,run_20260915_132238,,charging,charging,98.864,23.383,99.997,0.0,0.0,0.0,0.0,22.99,0.329,0.0792
147.0,run_20260915_132238,,charging,charging,98.888,23.38,99.997,0.0,0.0,0.0,0.0,22.99,0.329,0.0844
