sim_time_s,section_id,status,factory_time_s,produced_total,picked_total,buffer_units,buffer_capacity,buffer_fill,rate_actual_per_hour,health_percent,time_to_full_s,fault_remaining_s,faults_total,lost_units,blocked_time_s
3.34,A,RUNNING,0.0,0,0,1,8,0.125,20.0,100.0,1241.6008,0.0,0,0.0,0.0
4.0,A,RUNNING,0.66,0,0,1,8,0.125,20.0,100.0,1240.9408,0.0,0,0.0,0.0
5.0,A,RUNNING,1.66,0,0,1,8,0.125,20.0,100.0,1239.9408,0.0,0,0.0,0.0
6.0,A,RUNNING,2.66,0,0,1,8,0.125,20.0,100.0,1238.9408,0.0,0,0.0,0.0
7.0,A,RUNNING,3.66,0,0,1,8,0.125,20.0,100.0,1237.9408,0.0,0,0.0,0.0
8.0,A,RUNNING,4.66,0,0,1,8,0.125,20.0,100.0,1236.9408,0.0,0,0.0,0.0
9.0,A,RUNNING,5.66,0,0,1,8,0.125,20.0,100.0,1235.9408,0.0,0,0.0,0.0
10.0,A,RUNNING,6.66,0,0,1,8,0.125,20.0,100.0,1234.9408,0.0,0,0.0,0.0
11.0,A,RUNNING,7.66,0,0,1,8,0.125,20.0,100.0,1233.9408,0.0,0,0.0,0.0
12.0,A,RUNNING,8.66,0,0,1,8,0.125,20.0,100.0,1232.9408,0.0,0,0.0,0.0
13.0,A,RUNNING,9.66,0,0,1,8,0.125,20.0,100.0,1231.9408,0.0,0,0.0,0.0
14.0,A,RUNNING,10.66,0,0,1,8,0.125,20.0,100.0,1230.9408,0.0,0,0.0,0.0
15.0,A,RUNNING,11.66,0,0,1,8,0.125,20.0,100.0,1229.9408,0.0,0,0.0,0.0
16.0,A,RUNNING,12.66,0,0,1,8,0.125,20.0,100.0,1228.9408,0.0,0,0.0,0.0
17.0,A,RUNNING,13.66,0,0,1,8,0.125,20.0,100.0,1227.9408,0.0,0,0.0,0.0
18.0,A,RUNNING,14.66,0,0,1,8,0.125,20.0,100.0,1226.9408,0.0,0,0.0,0.0
19.0,A,RUNNING,15.66,0,0,1,8,0.125,20.0,100.0,1225.9408,0.0,0,0.0,0.0
20.0,A,RUNNING,16.66,0,0,1,8,0.125,20.0,100.0,1224.9408,0.0,0,0.0,0.0
21.0,A,RUNNING,17.66,0,0,1,8,0.125,20.0,100.0,1223.9408,0.0,0,0.0,0.0
22.0,A,RUNNING,18.66,0,0,1,8,0.125,20.0,100.0,1222.9408,0.0,0,0.0,0.0
23.0,A,RUNNING,19.66,0,0,1,8,0.125,20.0,100.0,1221.9408,0.0,0,0.0,0.0
24.0,A,RUNNING,20.66,0,0,1,8,0.125,20.0,100.0,1220.9408,0.0,0,0.0,0.0
25.0,A,RUNNING,21.66,0,0,1,8,0.125,20.0,100.0,1219.9408,0.0,0,0.0,0.0
26.0,A,RUNNING,22.66,0,0,1,8,0.125,20.0,100.0,1218.9408,0.0,0,0.0,0.0
27.0,A,RUNNING,23.66,0,0,1,8,0.125,20.0,100.0,1217.9408,0.0,0,0.0,0.0
28.0,A,RUNNING,24.66,0,0,1,8,0.125,20.0,100.0,1216.9408,0.0,0,0.0,0.0
29.0,A,RUNNING,25.66,0,0,1,8,0.125,20.0,100.0,1215.9408,0.0,0,0.0,0.0
30.0,A,RUNNING,26.66,0,0,1,8,0.125,20.0,100.0,1214.9408,0.0,0,0.0,0.0
31.0,A,RUNNING,27.66,0,0,1,8,0.125,20.0,100.0,1213.9408,0.0,0,0.0,0.0
32.0,A,RUNNING,28.66,0,0,1,8,0.125,20.0,100.0,1212.9408,0.0,0,0.0,0.0
33.0,A,RUNNING,29.66,0,0,1,8,0.125,20.0,100.0,1211.9408,0.0,0,0.0,0.0
34.0,A,RUNNING,30.66,0,0,1,8,0.125,20.0,100.0,1210.9408,0.0,0,0.0,0.0
35.0,A,RUNNING,31.66,0,0,1,8,0.125,20.0,100.0,1209.9408,0.0,0,0.0,0.0
36.0,A,RUNNING,32.66,0,0,1,8,0.125,20.0,100.0,1208.9408,0.0,0,0.0,0.0
37.0,A,RUNNING,33.66,0,0,1,8,0.125,20.0,100.0,1207.9408,0.0,0,0.0,0.0
38.0,A,RUNNING,34.66,0,0,1,8,0.125,20.0,100.0,1206.9408,0.0,0,0.0,0.0
39.0,A,RUNNING,35.66,0,0,1,8,0.125,20.0,100.0,1205.9408,0.0,0,0.0,0.0
40.0,A,RUNNING,36.66,0,0,1,8,0.125,20.0,100.0,1204.9408,0.0,0,0.0,0.0
41.0,A,RUNNING,37.66,0,0,1,8,0.125,20.0,100.0,1203.9408,0.0,0,0.0,0.0
42.0,A,RUNNING,38.66,0,0,1,8,0.125,20.0,100.0,1202.9408,0.0,0,0.0,0.0
43.0,A,RUNNING,39.66,0,0,1,8,0.125,20.0,100.0,1201.9408,0.0,0,0.0,0.0
44.0,A,RUNNING,40.66,0,0,1,8,0.125,20.0,100.0,1200.9408,0.0,0,0.0,0.0
45.0,A,RUNNING,41.66,0,0,1,8,0.125,20.0,100.0,1199.9408,0.0,0,0.0,0.0
46.0,A,RUNNING,42.66,0,0,1,8,0.125,20.0,100.0,1198.9408,0.0,0,0.0,0.0
47.0,A,RUNNING,43.66,0,0,1,8,0.125,20.0,100.0,1197.9408,0.0,0,0.0,0.0
48.0,A,RUNNING,44.66,0,0,1,8,0.125,20.0,100.0,1196.9408,0.0,0,0.0,0.0
49.0,A,RUNNING,45.66,0,0,1,8,0.125,20.0,100.0,1195.9408,0.0,0,0.0,0.0
50.0,A,RUNNING,46.66,0,0,1,8,0.125,20.0,100.0,1194.9408,0.0,0,0.0,0.0
51.0,A,RUNNING,47.66,0,0,1,8,0.125,20.0,100.0,1193.9408,0.0,0,0.0,0.0
52.0,A,RUNNING,48.66,0,0,1,8,0.125,20.0,100.0,1192.9408,0.0,0,0.0,0.0
53.0,A,RUNNING,49.66,0,0,1,8,0.125,20.0,100.0,1191.9408,0.0,0,0.0,0.0
54.0,A,RUNNING,50.66,0,0,1,8,0.125,20.0,100.0,1190.9408,0.0,0,0.0,0.0
55.0,A,RUNNING,51.66,0,0,1,8,0.125,20.0,100.0,1189.9408,0.0,0,0.0,0.0
56.0,A,RUNNING,52.66,0,0,1,8,0.125,20.0,100.0,1188.9408,0.0,0,0.0,0.0
57.0,A,RUNNING,53.66,0,0,1,8,0.125,20.0,100.0,1187.9408,0.0,0,0.0,0.0
58.0,A,RUNNING,54.66,0,0,1,8,0.125,20.0,100.0,1186.9408,0.0,0,0.0,0.0
59.0,A,RUNNING,55.66,0,0,1,8,0.125,20.0,100.0,1185.9408,0.0,0,0.0,0.0
60.0,A,RUNNING,56.66,0,0,1,8,0.125,20.0,100.0,1184.9408,0.0,0,0.0,0.0
61.0,A,RUNNING,57.66,0,0,1,8,0.125,20.0,100.0,1183.9408,0.0,0,0.0,0.0
62.0,A,RUNNING,58.66,0,0,1,8,0.125,20.0,100.0,1182.9408,0.0,0,0.0,0.0
63.0,A,RUNNING,59.66,0,0,1,8,0.125,20.0,100.0,1181.9408,0.0,0,0.0,0.0
64.0,A,RUNNING,60.66,0,0,1,8,0.125,20.0,100.0,1180.9408,0.0,0,0.0,0.0
65.0,A,RUNNING,61.66,0,0,1,8,0.125,20.0,100.0,1179.9408,0.0,0,0.0,0.0
66.0,A,RUNNING,62.66,0,0,1,8,0.125,20.0,100.0,1178.9408,0.0,0,0.0,0.0
67.0,A,RUNNING,63.66,0,0,1,8,0.125,20.0,100.0,1177.9408,0.0,0,0.0,0.0
68.0,A,RUNNING,64.66,0,0,1,8,0.125,20.0,100.0,1176.9408,0.0,0,0.0,0.0
69.0,A,RUNNING,65.66,0,0,1,8,0.125,20.0,100.0,1175.9408,0.0,0,0.0,0.0
70.0,A,RUNNING,66.66,0,0,1,8,0.125,20.0,100.0,1174.9408,0.0,0,0.0,0.0
71.0,A,RUNNING,67.66,0,0,1,8,0.125,20.0,100.0,1173.9408,0.0,0,0.0,0.0
72.0,A,RUNNING,68.66,0,0,1,8,0.125,20.0,100.0,1172.9408,0.0,0,0.0,0.0
73.0,A,RUNNING,69.66,0,0,1,8,0.125,20.0,100.0,1171.9408,0.0,0,0.0,0.0
74.0,A,RUNNING,70.66,0,0,1,8,0.125,20.0,100.0,1170.9408,0.0,0,0.0,0.0
