sim_time_s,section_id,status,factory_time_s,produced_total,picked_total,buffer_units,buffer_capacity,buffer_fill,rate_actual_per_hour,health_percent,time_to_full_s,fault_remaining_s,faults_total,lost_units,blocked_time_s
3.46,C,RUNNING,0.0,0,0,0,3,0.0,5.0,100.0,2116.2601,0.0,0,0.0,0.0
4.0,C,RUNNING,0.54,0,0,0,3,0.0,5.0,100.0,2115.7201,0.0,0,0.0,0.0
5.0,C,RUNNING,1.54,0,0,0,3,0.0,5.0,100.0,2114.7201,0.0,0,0.0,0.0
6.0,C,RUNNING,2.54,0,0,0,3,0.0,5.0,100.0,2113.7201,0.0,0,0.0,0.0
7.0,C,RUNNING,3.54,0,0,0,3,0.0,5.0,100.0,2112.7201,0.0,0,0.0,0.0
8.0,C,RUNNING,4.54,0,0,0,3,0.0,5.0,100.0,2111.7201,0.0,0,0.0,0.0
9.0,C,RUNNING,5.54,0,0,0,3,0.0,5.0,100.0,2110.7201,0.0,0,0.0,0.0
10.0,C,RUNNING,6.54,0,0,0,3,0.0,5.0,100.0,2109.7201,0.0,0,0.0,0.0
11.0,C,RUNNING,7.54,0,0,0,3,0.0,5.0,100.0,2108.7201,0.0,0,0.0,0.0
12.0,C,RUNNING,8.54,0,0,0,3,0.0,5.0,100.0,2107.7201,0.0,0,0.0,0.0
13.0,C,RUNNING,9.54,0,0,0,3,0.0,5.0,100.0,2106.7201,0.0,0,0.0,0.0
14.0,C,RUNNING,10.54,0,0,0,3,0.0,5.0,100.0,2105.7201,0.0,0,0.0,0.0
15.0,C,RUNNING,11.54,0,0,0,3,0.0,5.0,100.0,2104.7201,0.0,0,0.0,0.0
16.0,C,RUNNING,12.54,0,0,0,3,0.0,5.0,100.0,2103.7201,0.0,0,0.0,0.0
17.0,C,RUNNING,13.54,0,0,0,3,0.0,5.0,100.0,2102.7201,0.0,0,0.0,0.0
18.0,C,RUNNING,14.54,0,0,0,3,0.0,5.0,100.0,2101.7201,0.0,0,0.0,0.0
19.0,C,RUNNING,15.54,0,0,0,3,0.0,5.0,100.0,2100.7201,0.0,0,0.0,0.0
20.0,C,RUNNING,16.54,0,0,0,3,0.0,5.0,100.0,2099.7201,0.0,0,0.0,0.0
21.0,C,RUNNING,17.54,0,0,0,3,0.0,5.0,100.0,2098.7201,0.0,0,0.0,0.0
22.0,C,RUNNING,18.54,0,0,0,3,0.0,5.0,100.0,2097.7201,0.0,0,0.0,0.0
23.0,C,RUNNING,19.54,0,0,0,3,0.0,5.0,100.0,2096.7201,0.0,0,0.0,0.0
24.0,C,RUNNING,20.54,0,0,0,3,0.0,5.0,100.0,2095.7201,0.0,0,0.0,0.0
25.0,C,RUNNING,21.54,0,0,0,3,0.0,5.0,100.0,2094.7201,0.0,0,0.0,0.0
26.0,C,RUNNING,22.54,0,0,0,3,0.0,5.0,100.0,2093.7201,0.0,0,0.0,0.0
27.0,C,RUNNING,23.54,0,0,0,3,0.0,5.0,100.0,2092.7201,0.0,0,0.0,0.0
28.0,C,RUNNING,24.54,0,0,0,3,0.0,5.0,100.0,2091.7201,0.0,0,0.0,0.0
29.0,C,RUNNING,25.54,0,0,0,3,0.0,5.0,100.0,2090.7201,0.0,0,0.0,0.0
30.0,C,RUNNING,26.54,0,0,0,3,0.0,5.0,100.0,2089.7201,0.0,0,0.0,0.0
31.0,C,RUNNING,27.54,0,0,0,3,0.0,5.0,100.0,2088.7201,0.0,0,0.0,0.0
32.0,C,RUNNING,28.54,0,0,0,3,0.0,5.0,100.0,2087.7201,0.0,0,0.0,0.0
33.0,C,RUNNING,29.54,0,0,0,3,0.0,5.0,100.0,2086.7201,0.0,0,0.0,0.0
34.0,C,RUNNING,30.54,0,0,0,3,0.0,5.0,100.0,2085.7201,0.0,0,0.0,0.0
35.0,C,RUNNING,31.544,0,0,0,3,0.0,5.0,100.0,2084.7161,0.0,0,0.0,0.0
36.0,C,RUNNING,32.54,0,0,0,3,0.0,5.0,100.0,2083.7201,0.0,0,0.0,0.0
37.0,C,RUNNING,33.54,0,0,0,3,0.0,5.0,100.0,2082.7201,0.0,0,0.0,0.0
38.0,C,RUNNING,34.54,0,0,0,3,0.0,5.0,100.0,2081.7201,0.0,0,0.0,0.0
39.0,C,RUNNING,35.54,0,0,0,3,0.0,5.0,100.0,2080.7201,0.0,0,0.0,0.0
40.0,C,RUNNING,36.54,0,0,0,3,0.0,5.0,100.0,2079.7201,0.0,0,0.0,0.0
41.0,C,RUNNING,37.54,0,0,0,3,0.0,5.0,100.0,2078.7201,0.0,0,0.0,0.0
42.0,C,RUNNING,38.54,0,0,0,3,0.0,5.0,100.0,2077.7201,0.0,0,0.0,0.0
43.0,C,RUNNING,39.544,0,0,0,3,0.0,5.0,100.0,2076.7161,0.0,0,0.0,0.0
44.0,C,RUNNING,40.54,0,0,0,3,0.0,5.0,100.0,2075.7201,0.0,0,0.0,0.0
45.0,C,RUNNING,41.54,0,0,0,3,0.0,5.0,100.0,2074.7201,0.0,0,0.0,0.0
46.0,C,RUNNING,42.54,0,0,0,3,0.0,5.0,100.0,2073.7201,0.0,0,0.0,0.0
47.0,C,RUNNING,43.54,0,0,0,3,0.0,5.0,100.0,2072.7201,0.0,0,0.0,0.0
48.0,C,RUNNING,44.54,0,0,0,3,0.0,5.0,100.0,2071.7201,0.0,0,0.0,0.0
49.0,C,RUNNING,45.54,0,0,0,3,0.0,5.0,100.0,2070.7201,0.0,0,0.0,0.0
50.0,C,RUNNING,46.54,0,0,0,3,0.0,5.0,100.0,2069.7201,0.0,0,0.0,0.0
51.0,C,RUNNING,47.54,0,0,0,3,0.0,5.0,100.0,2068.7201,0.0,0,0.0,0.0
52.0,C,RUNNING,48.54,0,0,0,3,0.0,5.0,100.0,2067.7201,0.0,0,0.0,0.0
53.0,C,RUNNING,49.54,0,0,0,3,0.0,5.0,100.0,2066.7201,0.0,0,0.0,0.0
54.0,C,RUNNING,50.54,0,0,0,3,0.0,5.0,100.0,2065.7201,0.0,0,0.0,0.0
55.0,C,RUNNING,51.54,0,0,0,3,0.0,5.0,100.0,2064.7201,0.0,0,0.0,0.0
56.0,C,RUNNING,52.54,0,0,0,3,0.0,5.0,100.0,2063.7201,0.0,0,0.0,0.0
57.0,C,RUNNING,53.54,0,0,0,3,0.0,5.0,100.0,2062.7201,0.0,0,0.0,0.0
58.0,C,RUNNING,54.54,0,0,0,3,0.0,5.0,100.0,2061.7201,0.0,0,0.0,0.0
59.0,C,RUNNING,55.54,0,0,0,3,0.0,5.0,100.0,2060.7201,0.0,0,0.0,0.0
60.0,C,RUNNING,56.54,0,0,0,3,0.0,5.0,100.0,2059.7201,0.0,0,0.0,0.0
61.0,C,RUNNING,57.54,0,0,0,3,0.0,5.0,100.0,2058.7201,0.0,0,0.0,0.0
62.0,C,RUNNING,58.54,0,0,0,3,0.0,5.0,100.0,2057.7201,0.0,0,0.0,0.0
63.0,C,RUNNING,59.54,0,0,0,3,0.0,5.0,100.0,2056.7201,0.0,0,0.0,0.0
64.0,C,RUNNING,60.54,0,0,0,3,0.0,5.0,100.0,2055.7201,0.0,0,0.0,0.0
65.0,C,RUNNING,61.54,0,0,0,3,0.0,5.0,100.0,2054.7201,0.0,0,0.0,0.0
66.0,C,RUNNING,62.54,0,0,0,3,0.0,5.0,100.0,2053.7201,0.0,0,0.0,0.0
67.0,C,RUNNING,63.54,0,0,0,3,0.0,5.0,100.0,2052.7201,0.0,0,0.0,0.0
68.0,C,RUNNING,64.54,0,0,0,3,0.0,5.0,100.0,2051.7201,0.0,0,0.0,0.0
69.0,C,RUNNING,65.54,0,0,0,3,0.0,5.0,100.0,2050.7201,0.0,0,0.0,0.0
70.0,C,RUNNING,66.54,0,0,0,3,0.0,5.0,100.0,2049.7201,0.0,0,0.0,0.0
71.0,C,RUNNING,67.54,0,0,0,3,0.0,5.0,100.0,2048.7201,0.0,0,0.0,0.0
72.0,C,RUNNING,68.54,0,0,0,3,0.0,5.0,100.0,2047.7201,0.0,0,0.0,0.0
73.0,C,RUNNING,69.54,0,0,0,3,0.0,5.0,100.0,2046.7201,0.0,0,0.0,0.0
74.0,C,RUNNING,70.54,0,0,0,3,0.0,5.0,100.0,2045.7201,0.0,0,0.0,0.0
75.0,C,RUNNING,71.54,0,0,0,3,0.0,5.0,100.0,2044.7201,0.0,0,0.0,0.0
76.0,C,RUNNING,72.54,0,0,0,3,0.0,5.0,100.0,2043.7201,0.0,0,0.0,0.0
77.0,C,RUNNING,73.54,0,0,0,3,0.0,5.0,100.0,2042.7201,0.0,0,0.0,0.0
78.0,C,RUNNING,74.54,0,0,0,3,0.0,5.0,100.0,2041.7201,0.0,0,0.0,0.0
79.0,C,RUNNING,75.54,0,0,0,3,0.0,5.0,100.0,2040.7201,0.0,0,0.0,0.0
80.0,C,RUNNING,76.54,0,0,0,3,0.0,5.0,100.0,2039.7201,0.0,0,0.0,0.0
81.0,C,RUNNING,77.54,0,0,0,3,0.0,5.0,100.0,2038.7201,0.0,0,0.0,0.0
82.0,C,RUNNING,78.54,0,0,0,3,0.0,5.0,100.0,2037.7201,0.0,0,0.0,0.0
83.0,C,RUNNING,79.54,0,0,0,3,0.0,5.0,100.0,2036.7201,0.0,0,0.0,0.0
84.0,C,RUNNING,80.54,0,0,0,3,0.0,5.0,100.0,2035.7201,0.0,0,0.0,0.0
85.0,C,RUNNING,81.54,0,0,0,3,0.0,5.0,100.0,2034.7201,0.0,0,0.0,0.0
86.0,C,RUNNING,82.54,0,0,0,3,0.0,5.0,100.0,2033.7201,0.0,0,0.0,0.0
87.0,C,RUNNING,83.54,0,0,0,3,0.0,5.0,100.0,2032.7201,0.0,0,0.0,0.0
88.0,C,RUNNING,84.54,0,0,0,3,0.0,5.0,100.0,2031.7201,0.0,0,0.0,0.0
89.0,C,RUNNING,85.54,0,0,0,3,0.0,5.0,100.0,2030.7201,0.0,0,0.0,0.0
90.0,C,RUNNING,86.54,0,0,0,3,0.0,5.0,100.0,2029.7201,0.0,0,0.0,0.0
91.0,C,RUNNING,87.54,0,0,0,3,0.0,5.0,100.0,2028.7201,0.0,0,0.0,0.0
92.0,C,RUNNING,88.54,0,0,0,3,0.0,5.0,100.0,2027.7201,0.0,0,0.0,0.0
93.0,C,RUNNING,89.54,0,0,0,3,0.0,5.0,100.0,2026.7201,0.0,0,0.0,0.0
94.0,C,RUNNING,90.54,0,0,0,3,0.0,5.0,100.0,2025.7201,0.0,0,0.0,0.0
95.0,C,RUNNING,91.54,0,0,0,3,0.0,5.0,100.0,2024.7201,0.0,0,0.0,0.0
96.0,C,RUNNING,92.54,0,0,0,3,0.0,5.0,100.0,2023.7201,0.0,0,0.0,0.0
97.0,C,RUNNING,93.54,0,0,0,3,0.0,5.0,100.0,2022.7201,0.0,0,0.0,0.0
98.0,C,RUNNING,94.54,0,0,0,3,0.0,5.0,100.0,2021.7201,0.0,0,0.0,0.0
99.0,C,RUNNING,95.54,0,0,0,3,0.0,5.0,100.0,2020.7201,0.0,0,0.0,0.0
100.0,C,RUNNING,96.544,0,0,0,3,0.0,5.0,100.0,2019.7161,0.0,0,0.0,0.0
101.0,C,RUNNING,97.54,0,0,0,3,0.0,5.0,100.0,2018.7201,0.0,0,0.0,0.0
102.0,C,RUNNING,98.54,0,0,0,3,0.0,5.0,100.0,2017.7201,0.0,0,0.0,0.0
103.0,C,RUNNING,99.54,0,0,0,3,0.0,5.0,100.0,2016.7201,0.0,0,0.0,0.0
104.0,C,RUNNING,100.54,0,0,0,3,0.0,5.0,100.0,2015.7201,0.0,0,0.0,0.0
105.0,C,RUNNING,101.54,0,0,0,3,0.0,5.0,100.0,2014.7201,0.0,0,0.0,0.0
106.0,C,RUNNING,102.54,0,0,0,3,0.0,5.0,100.0,2013.7201,0.0,0,0.0,0.0
107.0,C,RUNNING,103.54,0,0,0,3,0.0,5.0,100.0,2012.7201,0.0,0,0.0,0.0
108.0,C,RUNNING,104.54,0,0,0,3,0.0,5.0,100.0,2011.7201,0.0,0,0.0,0.0
109.0,C,RUNNING,105.54,0,0,0,3,0.0,5.0,100.0,2010.7201,0.0,0,0.0,0.0
110.0,C,RUNNING,106.54,0,0,0,3,0.0,5.0,100.0,2009.7201,0.0,0,0.0,0.0
111.0,C,RUNNING,107.54,0,0,0,3,0.0,5.0,100.0,2008.7201,0.0,0,0.0,0.0
112.0,C,RUNNING,108.54,0,0,0,3,0.0,5.0,100.0,2007.7201,0.0,0,0.0,0.0
113.0,C,RUNNING,109.54,0,0,0,3,0.0,5.0,100.0,2006.7201,0.0,0,0.0,0.0
114.0,C,RUNNING,110.54,0,0,0,3,0.0,5.0,100.0,2005.7201,0.0,0,0.0,0.0
115.0,C,RUNNING,111.54,0,0,0,3,0.0,5.0,100.0,2004.7201,0.0,0,0.0,0.0
116.0,C,RUNNING,112.54,0,0,0,3,0.0,5.0,100.0,2003.7201,0.0,0,0.0,0.0
117.0,C,RUNNING,113.54,0,0,0,3,0.0,5.0,100.0,2002.7201,0.0,0,0.0,0.0
118.0,C,RUNNING,114.54,0,0,0,3,0.0,5.0,100.0,2001.7201,0.0,0,0.0,0.0
119.0,C,RUNNING,115.54,0,0,0,3,0.0,5.0,100.0,2000.7201,0.0,0,0.0,0.0
120.0,C,RUNNING,116.54,0,0,0,3,0.0,5.0,100.0,1999.7201,0.0,0,0.0,0.0
121.0,C,RUNNING,117.54,0,0,0,3,0.0,5.0,100.0,1998.7201,0.0,0,0.0,0.0
122.0,C,RUNNING,118.54,0,0,0,3,0.0,5.0,100.0,1997.7201,0.0,0,0.0,0.0
123.0,C,RUNNING,119.54,0,0,0,3,0.0,5.0,100.0,1996.7201,0.0,0,0.0,0.0
124.0,C,RUNNING,120.54,0,0,0,3,0.0,5.0,100.0,1995.7201,0.0,0,0.0,0.0
125.0,C,RUNNING,121.54,0,0,0,3,0.0,5.0,100.0,1994.7201,0.0,0,0.0,0.0
126.0,C,RUNNING,122.54,0,0,0,3,0.0,5.0,100.0,1993.7201,0.0,0,0.0,0.0
127.0,C,RUNNING,123.54,0,0,0,3,0.0,5.0,100.0,1992.7201,0.0,0,0.0,0.0
128.0,C,RUNNING,124.54,0,0,0,3,0.0,5.0,100.0,1991.7201,0.0,0,0.0,0.0
129.0,C,RUNNING,125.54,0,0,0,3,0.0,5.0,100.0,1990.7201,0.0,0,0.0,0.0
130.0,C,RUNNING,126.54,0,0,0,3,0.0,5.0,100.0,1989.7201,0.0,0,0.0,0.0
131.0,C,RUNNING,127.54,0,0,0,3,0.0,5.0,100.0,1988.7201,0.0,0,0.0,0.0
132.0,C,RUNNING,128.54,0,0,0,3,0.0,5.0,100.0,1987.7201,0.0,0,0.0,0.0
133.0,C,RUNNING,129.54,0,0,0,3,0.0,5.0,100.0,1986.7201,0.0,0,0.0,0.0
134.0,C,RUNNING,130.54,0,0,0,3,0.0,5.0,100.0,1985.7201,0.0,0,0.0,0.0
135.0,C,RUNNING,131.54,0,0,0,3,0.0,5.0,100.0,1984.7201,0.0,0,0.0,0.0
136.0,C,RUNNING,132.54,0,0,0,3,0.0,5.0,100.0,1983.7201,0.0,0,0.0,0.0
137.0,C,RUNNING,133.54,0,0,0,3,0.0,5.0,100.0,1982.7201,0.0,0,0.0,0.0
