sim_time_s,section_id,status,factory_time_s,produced_total,picked_total,buffer_units,buffer_capacity,buffer_fill,rate_actual_per_hour,health_percent,time_to_full_s,fault_remaining_s,faults_total,lost_units,blocked_time_s
10.13,B,RUNNING,0.0,0,0,3,10,0.3,60.0,100.0,20.2995,0.0,0,0.0,0.0
11.0,B,RUNNING,17.4,0,0,3,10,0.3,60.0,100.0,19.4295,0.0,0,0.0,0.0
12.0,B,RUNNING,37.4,0,0,3,10,0.3,60.0,100.0,18.4295,0.0,0,0.0,0.0
13.0,B,RUNNING,57.4,1,0,4,10,0.4,60.0,99.85,16.6752,0.0,0,0.0,0.0
14.0,B,RUNNING,77.4,1,0,4,10,0.4,60.0,99.85,15.6752,0.0,0,0.0,0.0
15.0,B,RUNNING,97.4,2,0,5,10,0.5,60.0,99.7,13.7534,0.0,0,0.0,0.0
16.0,B,RUNNING,117.4,2,0,5,10,0.5,60.0,99.7,12.7534,0.0,0,0.0,0.0
17.0,B,RUNNING,137.4,3,0,6,10,0.6,60.0,99.55,12.3314,0.0,0,0.0,0.0
18.0,B,RUNNING,157.4,3,0,6,10,0.6,60.0,99.55,11.3314,0.0,0,0.0,0.0
19.0,B,RUNNING,177.4,3,0,6,10,0.6,60.0,99.55,10.3314,0.0,0,0.0,0.0
20.0,B,RUNNING,197.4,3,0,6,10,0.6,60.0,99.55,9.3314,0.0,0,0.0,0.0
21.0,B,RUNNING,217.4,4,0,7,10,0.7,60.0,99.4,8.0263,0.0,0,0.0,0.0
22.0,B,RUNNING,237.4,4,0,7,10,0.7,60.0,99.4,7.0263,0.0,0,0.0,0.0
23.0,B,RUNNING,257.4,4,0,7,10,0.7,60.0,99.4,6.0263,0.0,0,0.0,0.0
24.0,B,RUNNING,277.4,5,0,8,10,0.8,60.0,99.25,5.3742,0.0,0,0.0,0.0
25.0,B,RUNNING,297.4,5,0,8,10,0.8,60.0,99.25,4.3742,0.0,0,0.0,0.0
26.0,B,RUNNING,317.4,5,0,8,10,0.8,60.0,99.25,3.3742,0.0,0,0.0,0.0
27.0,B,RUNNING,337.4,6,0,9,10,0.9,60.0,99.1,1.6479,0.0,0,0.0,0.0
28.0,B,RUNNING,357.4,6,0,9,10,0.9,60.0,99.1,0.6479,0.0,0,0.0,0.0
29.0,B,BLOCKED,377.4,7,0,10,10,1.0,0.0,98.95,0.0,0.0,0,0.1174,0.3521
30.0,B,BLOCKED,397.4,7,0,10,10,1.0,0.0,98.95,0.0,0.0,0,0.4507,1.3521
31.0,B,BLOCKED,417.4,7,0,10,10,1.0,0.0,98.95,0.0,0.0,0,0.784,2.3521
32.0,B,BLOCKED,437.4,7,0,10,10,1.0,0.0,98.95,0.0,0.0,0,1.1174,3.3521
33.0,B,BLOCKED,457.4,7,0,10,10,1.0,0.0,98.95,0.0,0.0,0,1.4507,4.3521
34.0,B,BLOCKED,477.4,7,0,10,10,1.0,0.0,98.95,0.0,0.0,0,1.784,5.3521
35.0,B,BLOCKED,497.4,7,0,10,10,1.0,0.0,98.95,0.0,0.0,0,2.1174,6.3521
36.0,B,BLOCKED,517.4,7,0,10,10,1.0,0.0,98.95,0.0,0.0,0,2.4507,7.3521
37.0,B,BLOCKED,537.4,7,0,10,10,1.0,0.0,98.95,0.0,0.0,0,2.784,8.3521
38.0,B,BLOCKED,557.4,7,0,10,10,1.0,0.0,98.95,0.0,0.0,0,3.1174,9.3521
39.0,B,BLOCKED,577.4,7,0,10,10,1.0,0.0,98.95,0.0,0.0,0,3.4507,10.3521
40.0,B,BLOCKED,597.4,7,0,10,10,1.0,0.0,98.95,0.0,0.0,0,3.784,11.3521
41.0,B,BLOCKED,617.4,7,0,10,10,1.0,0.0,98.95,0.0,0.0,0,4.1174,12.3521
42.0,B,BLOCKED,637.4,7,0,10,10,1.0,0.0,98.95,0.0,0.0,0,4.4507,13.3521
43.0,B,BLOCKED,657.4,7,0,10,10,1.0,0.0,98.95,0.0,0.0,0,4.784,14.3521
44.0,B,BLOCKED,677.4,7,0,10,10,1.0,0.0,98.95,0.0,0.0,0,5.1174,15.3521
45.0,B,BLOCKED,697.4,7,0,10,10,1.0,0.0,98.95,0.0,0.0,0,5.4507,16.3521
46.0,B,BLOCKED,717.4,7,0,10,10,1.0,0.0,98.95,0.0,0.0,0,5.784,17.3521
47.0,B,BLOCKED,737.4,7,0,10,10,1.0,0.0,98.95,0.0,0.0,0,6.1174,18.3521
48.0,B,BLOCKED,757.4,7,0,10,10,1.0,0.0,98.95,0.0,0.0,0,6.4507,19.3521
49.0,B,BLOCKED,777.4,7,0,10,10,1.0,0.0,98.95,0.0,0.0,0,6.784,20.3521
50.0,B,BLOCKED,797.4,7,0,10,10,1.0,0.0,98.95,0.0,0.0,0,7.1174,21.3521
51.0,B,BLOCKED,817.4,7,0,10,10,1.0,0.0,98.95,0.0,0.0,0,7.4507,22.3521
52.0,B,BLOCKED,837.4,7,0,10,10,1.0,0.0,98.95,0.0,0.0,0,7.784,23.3521
53.0,B,BLOCKED,857.4,7,0,10,10,1.0,0.0,98.95,0.0,0.0,0,8.1174,24.3521
54.0,B,BLOCKED,877.4,7,0,10,10,1.0,0.0,98.95,0.0,0.0,0,8.4507,25.3521
55.0,B,BLOCKED,897.4,7,0,10,10,1.0,0.0,98.95,0.0,0.0,0,8.784,26.3521
56.0,B,BLOCKED,917.4,7,0,10,10,1.0,0.0,98.95,0.0,0.0,0,9.1174,27.3521
57.0,B,BLOCKED,937.4,7,0,10,10,1.0,0.0,98.95,0.0,0.0,0,9.4507,28.3521
58.0,B,BLOCKED,957.4,7,0,10,10,1.0,0.0,98.95,0.0,0.0,0,9.784,29.3521
59.0,B,BLOCKED,977.4,7,0,10,10,1.0,0.0,98.95,0.0,0.0,0,10.1174,30.3521
60.0,B,BLOCKED,997.4,7,0,10,10,1.0,0.0,98.95,0.0,0.0,0,10.4507,31.3521
61.0,B,BLOCKED,1017.4,7,0,10,10,1.0,0.0,98.95,0.0,0.0,0,10.784,32.3521
62.0,B,BLOCKED,1037.4,7,0,10,10,1.0,0.0,98.95,0.0,0.0,0,11.1174,33.3521
63.0,B,BLOCKED,1057.4,7,0,10,10,1.0,0.0,98.95,0.0,0.0,0,11.4507,34.3521
64.0,B,BLOCKED,1077.4,7,0,10,10,1.0,0.0,98.95,0.0,0.0,0,11.784,35.3521
65.0,B,BLOCKED,1097.4,7,0,10,10,1.0,0.0,98.95,0.0,0.0,0,12.1174,36.3521
66.0,B,BLOCKED,1117.4,7,0,10,10,1.0,0.0,98.95,0.0,0.0,0,12.4507,37.3521
67.0,B,BLOCKED,1137.4,7,0,10,10,1.0,0.0,98.95,0.0,0.0,0,12.784,38.3521
68.0,B,BLOCKED,1157.4,7,0,10,10,1.0,0.0,98.95,0.0,0.0,0,13.1174,39.3521
69.0,B,BLOCKED,1177.4,7,0,10,10,1.0,0.0,98.95,0.0,0.0,0,13.4507,40.3521
70.0,B,BLOCKED,1197.4,7,0,10,10,1.0,0.0,98.95,0.0,0.0,0,13.784,41.3521
71.0,B,BLOCKED,1217.4,7,0,10,10,1.0,0.0,98.95,0.0,0.0,0,14.1174,42.3521
72.0,B,BLOCKED,1237.4,7,0,10,10,1.0,0.0,98.95,0.0,0.0,0,14.4507,43.3521
73.0,B,BLOCKED,1257.4,7,0,10,10,1.0,0.0,98.95,0.0,0.0,0,14.784,44.3521
74.0,B,BLOCKED,1277.4,7,0,10,10,1.0,0.0,98.95,0.0,0.0,0,15.1174,45.3521
75.0,B,BLOCKED,1297.4,7,0,10,10,1.0,0.0,98.95,0.0,0.0,0,15.4507,46.3521
76.0,B,BLOCKED,1317.4,7,0,10,10,1.0,0.0,98.95,0.0,0.0,0,15.784,47.3521
77.0,B,BLOCKED,1337.4,7,0,10,10,1.0,0.0,98.95,0.0,0.0,0,16.1174,48.3521
78.0,B,BLOCKED,1357.4,7,0,10,10,1.0,0.0,98.95,0.0,0.0,0,16.4507,49.3521
79.0,B,BLOCKED,1377.4,7,0,10,10,1.0,0.0,98.95,0.0,0.0,0,16.784,50.3521
80.0,B,BLOCKED,1397.4,7,0,10,10,1.0,0.0,98.95,0.0,0.0,0,17.1174,51.3521
81.0,B,BLOCKED,1417.4,7,0,10,10,1.0,0.0,98.95,0.0,0.0,0,17.4507,52.3521
82.0,B,BLOCKED,1437.4,7,0,10,10,1.0,0.0,98.95,0.0,0.0,0,17.784,53.3521
83.0,B,BLOCKED,1457.4,7,0,10,10,1.0,0.0,98.95,0.0,0.0,0,18.1174,54.3521
84.0,B,BLOCKED,1477.4,7,0,10,10,1.0,0.0,98.95,0.0,0.0,0,18.4507,55.3521
