ts,run_id,order_id,activity,state,battery_percent,temperature_c,condition_percent,payload_kg,motor_load,speed,distance_delta_m,cumulative_distance_m,cumulative_energy_wh,cumulative_charged_wh
3.0,run_20260917_152614,,idle,idle,99.995,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0
4.0,run_20260917_152614,,idle,idle,99.987,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.0
5.0,run_20260917_152614,,idle,idle,99.98,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0045,0.0
6.0,run_20260917_152614,,idle,idle,99.972,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0062,0.0
7.0,run_20260917_152614,,idle,idle,99.964,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0078,0.0
8.0,run_20260917_152614,,idle,idle,99.957,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0095,0.0
9.0,run_20260917_152614,,idle,idle,99.949,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0112,0.0
10.0,run_20260917_152614,,idle,idle,99.942,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0128,0.0
11.0,run_20260917_152614,,idle,idle,99.934,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0145,0.0
12.0,run_20260917_152614,,idle,idle,99.927,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0162,0.0
13.0,run_20260917_152614,,waiting,waiting,99.919,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0178,0.0
14.0,run_20260917_152614,,waiting,waiting,99.911,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0195,0.0
15.0,run_20260917_152614,,waiting,waiting,99.904,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0212,0.0
16.0,run_20260917_152614,,waiting,waiting,99.896,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0228,0.0
17.0,run_20260917_152614,,driving,driving,99.888,22.013,100.0,0.0,0.363,0.202,0.0386,0.039,0.0247,0.0
18.0,run_20260917_152614,,driving,driving,99.871,22.045,100.0,0.0,0.867,0.483,0.3886,0.427,0.0283,0.0
19.0,run_20260917_152614,,driving,driving,99.853,22.078,100.0,0.0,0.889,0.495,0.4895,0.917,0.0324,0.0
20.0,run_20260917_152614,,driving,driving,99.834,22.111,100.0,0.0,0.885,0.493,0.4989,1.416,0.0366,0.0
21.0,run_20260917_152614,,driving,driving,99.815,22.143,100.0,0.0,0.881,0.491,0.4978,1.914,0.0407,0.0
22.0,run_20260917_152614,,driving,driving,99.796,22.176,100.0,0.0,0.882,0.491,0.495,2.408,0.0449,0.0
23.0,run_20260917_152614,,driving,driving,99.778,22.208,100.0,0.0,0.88,0.49,0.4798,2.888,0.0489,0.0
24.0,run_20260917_152614,,driving,driving,99.759,22.241,99.999,0.0,0.894,0.498,0.4962,3.384,0.0531,0.0
25.0,run_20260917_152614,,driving,driving,99.74,22.272,99.999,0.0,0.847,0.472,0.4819,3.866,0.0572,0.0
26.0,run_20260917_152614,,driving,driving,99.721,22.305,99.999,0.0,0.883,0.492,0.492,4.358,0.0613,0.0
27.0,run_20260917_152614,,driving,driving,99.703,22.337,99.999,0.0,0.897,0.5,0.4735,4.832,0.0653,0.0
28.0,run_20260917_152614,,driving,driving,99.684,22.37,99.999,0.0,0.885,0.493,0.499,5.331,0.0695,0.0
29.0,run_20260917_152614,,driving,driving,99.665,22.402,99.999,0.0,0.893,0.497,0.4984,5.829,0.0736,0.0
30.0,run_20260917_152614,,driving,driving,99.646,22.435,99.999,0.0,0.897,0.5,0.4947,6.324,0.0778,0.0
31.0,run_20260917_152614,,driving,driving,99.628,22.468,99.999,0.0,0.891,0.496,0.501,6.825,0.0819,0.0
32.0,run_20260917_152614,,driving,driving,99.609,22.5,99.999,0.0,0.897,0.5,0.4856,7.311,0.086,0.0
33.0,run_20260917_152614,,driving,driving,99.59,22.533,99.999,0.0,0.897,0.5,0.5039,7.814,0.0902,0.0
34.0,run_20260917_152614,,driving,driving,99.571,22.566,99.999,0.0,0.897,0.5,0.5038,8.318,0.0944,0.0
35.0,run_20260917_152614,,driving,driving,99.552,22.598,99.999,0.0,0.896,0.499,0.5034,8.822,0.0986,0.0
36.0,run_20260917_152614,,driving,driving,99.533,22.631,99.999,0.0,0.897,0.5,0.4848,9.306,0.1027,0.0
37.0,run_20260917_152614,,driving,driving,99.514,22.663,99.999,0.0,0.897,0.5,0.5016,9.808,0.1069,0.0
38.0,run_20260917_152614,,driving,driving,99.495,22.695,99.999,0.0,0.889,0.495,0.5019,10.31,0.111,0.0
39.0,run_20260917_152614,,driving,driving,99.476,22.728,99.999,0.0,0.897,0.5,0.5028,10.813,0.1152,0.0
40.0,run_20260917_152614,,driving,driving,99.457,22.76,99.999,0.0,0.897,0.5,0.5038,11.317,0.1194,0.0
41.0,run_20260917_152614,,driving,driving,99.439,22.792,99.999,0.0,0.891,0.496,0.485,11.802,0.1235,0.0
42.0,run_20260917_152614,,driving,driving,99.42,22.825,99.999,0.0,0.892,0.497,0.5024,12.304,0.1277,0.0
43.0,run_20260917_152614,,driving,driving,99.401,22.857,99.999,0.0,0.893,0.497,0.5015,12.805,0.1318,0.0
44.0,run_20260917_152614,,driving,driving,99.382,22.889,99.999,0.0,0.897,0.5,0.5001,13.306,0.136,0.0
45.0,run_20260917_152614,,driving,driving,99.363,22.921,99.999,0.0,0.893,0.497,0.4838,13.789,0.1401,0.0
46.0,run_20260917_152614,,driving,driving,99.344,22.952,99.999,0.0,0.871,0.485,0.5005,14.29,0.1443,0.0
47.0,run_20260917_152614,,driving,driving,99.326,22.976,99.999,0.0,0.679,0.378,0.4585,14.748,0.1482,0.0
48.0,run_20260917_152614,,driving,driving,99.314,22.975,99.998,0.0,0.0,0.0,0.1909,14.939,0.1509,0.0
49.0,run_20260917_152614,,loading,loading,99.307,22.974,99.998,0.0,0.0,0.0,0.0,14.939,0.1525,0.0
50.0,run_20260917_152614,,loading,loading,99.299,22.973,99.998,0.0,0.0,0.0,0.0,14.939,0.1542,0.0
51.0,run_20260917_152614,,loading,loading,99.292,22.972,99.998,0.0,0.0,0.0,0.0,14.939,0.1559,0.0
52.0,run_20260917_152614,,loading,loading,99.284,22.971,99.998,0.0,0.0,0.0,0.0,14.939,0.1575,0.0
53.0,run_20260917_152614,,loading,loading,99.276,22.97,99.998,0.0,0.0,0.0,0.0,14.939,0.1592,0.0
54.0,run_20260917_152614,,loading,loading,99.269,22.969,99.998,0.0,0.0,0.0,0.0,14.939,0.1609,0.0
55.0,run_20260917_152614,,loading,loading,99.261,22.968,99.998,0.0,0.0,0.0,0.0,14.939,0.1625,0.0
56.0,run_20260917_152614,,loading,loading,99.254,22.967,99.998,0.0,0.0,0.0,0.0,14.939,0.1642,0.0
57.0,run_20260917_152614,,loading,loading,99.246,22.966,99.998,0.0,0.0,0.0,0.0,14.939,0.1659,0.0
58.0,run_20260917_152614,,loading,loading,99.239,22.964,99.998,0.0,0.0,0.0,0.0,14.939,0.1675,0.0
59.0,run_20260917_152614,,loading,loading,99.231,22.963,99.998,0.0,0.0,0.0,0.0,14.939,0.1692,0.0
60.0,run_20260917_152614,,loading,loading,99.223,22.962,99.998,0.0,0.0,0.0,0.0,14.939,0.1709,0.0
61.0,run_20260917_152614,,loading,loading,99.216,22.961,99.998,0.0,0.0,0.0,0.0,14.939,0.1725,0.0
62.0,run_20260917_152614,,loading,loading,99.208,22.96,99.998,0.0,0.0,0.0,0.0,14.939,0.1742,0.0
63.0,run_20260917_152614,,loading,loading,99.201,22.959,99.998,0.0,0.0,0.0,0.0,14.939,0.1759,0.0
64.0,run_20260917_152614,,loading,loading,99.193,22.958,99.998,0.0,0.0,0.0,0.0,14.939,0.1775,0.0
65.0,run_20260917_152614,,loading,loading,99.186,22.957,99.998,0.0,0.0,0.0,0.0,14.939,0.1792,0.0
66.0,run_20260917_152614,,loading,loading,99.178,22.956,99.998,0.0,0.0,0.0,0.0,14.939,0.1809,0.0
67.0,run_20260917_152614,,loading,loading,99.17,22.955,99.998,0.0,0.0,0.0,0.0,14.939,0.1825,0.0
68.0,run_20260917_152614,,loading,loading,99.163,22.954,99.998,0.0,0.0,0.0,0.0,14.939,0.1842,0.0
69.0,run_20260917_152614,,loading,loading,99.155,22.953,99.998,0.0,0.0,0.0,0.0,14.939,0.1859,0.0
70.0,run_20260917_152614,,loading,loading,99.148,22.952,99.998,0.0,0.0,0.0,0.0,14.939,0.1875,0.0
71.0,run_20260917_152614,,loading,loading,99.14,22.951,99.998,0.0,0.0,0.0,0.0,14.939,0.1892,0.0
72.0,run_20260917_152614,,loading,loading,99.132,22.95,99.998,0.0,0.0,0.0,0.0,14.939,0.1909,0.0
73.0,run_20260917_152614,,loading,loading,99.125,22.949,99.998,0.0,0.0,0.0,0.0,14.939,0.1925,0.0
74.0,run_20260917_152614,,loading,loading,99.117,22.948,99.998,0.0,0.0,0.0,0.0,14.939,0.1942,0.0
75.0,run_20260917_152614,,loading,loading,99.11,22.947,99.998,0.0,0.0,0.0,0.0,14.939,0.1959,0.0
76.0,run_20260917_152614,,loading,loading,99.102,22.946,99.998,0.0,0.0,0.0,0.0,14.939,0.1975,0.0
77.0,run_20260917_152614,,loading,loading,99.095,22.945,99.998,0.0,0.0,0.0,0.0,14.939,0.1992,0.0
78.0,run_20260917_152614,,loading,loading,99.087,22.943,99.998,0.0,0.0,0.0,0.0,14.939,0.2009,0.0
79.0,run_20260917_152614,,waiting,waiting,99.079,22.942,99.998,0.800000011920929,0.0,0.0,0.0,14.939,0.2025,0.0
80.0,run_20260917_152614,,driving,driving,99.07,22.952,99.998,0.800000011920929,0.273,0.152,0.0712,15.011,0.2046,0.0
81.0,run_20260917_152614,,driving,driving,99.059,22.958,99.998,0.800000011920929,0.181,0.101,0.1444,15.155,0.2071,0.0
82.0,run_20260917_152614,,driving,driving,99.05,22.96,99.998,0.800000011920929,0.077,0.043,0.0213,15.176,0.2089,0.0
83.0,run_20260917_152614,,driving,driving,99.035,22.993,99.998,0.800000011920929,0.897,0.5,0.2875,15.464,0.2123,0.0
84.0,run_20260917_152614,,driving,driving,99.014,23.027,99.998,0.800000011920929,0.896,0.499,0.5031,15.967,0.2169,0.0
85.0,run_20260917_152614,,driving,driving,98.993,23.06,99.998,0.800000011920929,0.897,0.5,0.5035,16.47,0.2216,0.0
