seq,action,target,phase,detail,sim_start_s,duration_s,predicted_duration_s,distance_m,predicted_distance_m,energy_wh,predicted_energy_wh,charged_wh,predicted_charged_wh,battery_start_percent,battery_end_percent,predicted_battery_end_percent,payload_kg,units,location,recovery
1,PICKUP,B,SUCCEEDED,"took 2 units (0.80 kg), 0 left",10.48,62.65,68.92,15.0,15.18,0.18,0.1908,0.0,0.0,99.95,99.132,99.083,0.8,2,B,
2,PICKUP,A,SUCCEEDED,"took 1 units (0.50 kg), 0 left",73.14,72.2,76.87,17.988,18.28,0.2267,0.2365,0.0,0.0,99.132,98.102,98.057,1.3,1,A,
3,DELIVER,delivery,SUCCEEDED,delivered 3 units,145.34,57.59,55.67,10.104,10.01,0.1607,0.1579,0.0,0.0,98.102,97.371,97.384,0.0,3,delivery,
4,PICKUP,C,SUCCEEDED,"nothing taken, 0 left",202.93,47.89,46.15,6.373,6.3,0.1119,0.1084,0.0,0.0,97.371,96.863,96.878,0.0,0,C,
5,DELIVER,delivery,SUCCEEDED,delivered 0 units,250.82,48.6,46.15,6.371,6.3,0.1136,0.1084,0.0,0.0,96.863,96.347,96.37,0.0,0,delivery,
6,CHARGE,charger,SUCCEEDED,charged to 100.0 %,299.43,179.86,174.31,5.288,5.1,0.0531,0.0473,0.8552,0.851,96.347,99.992,100.0,0.0,0,charger,
