ts,run_id,order_id,activity,state,battery_percent,temperature_c,condition_percent,payload_kg,motor_load,speed,distance_delta_m,cumulative_distance_m,cumulative_energy_wh,cumulative_charged_wh
3.0,run_20260920_093400,,idle,idle,49.996,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.0
4.0,run_20260920_093400,,idle,idle,49.988,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0
5.0,run_20260920_093400,,idle,idle,49.981,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0042,0.0
6.0,run_20260920_093400,,idle,idle,49.973,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0059,0.0
7.0,run_20260920_093400,,idle,idle,49.966,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.0
8.0,run_20260920_093400,,idle,idle,49.958,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0092,0.0
9.0,run_20260920_093400,,idle,idle,49.951,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0109,0.0
10.0,run_20260920_093400,,idle,idle,49.943,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0
11.0,run_20260920_093400,,waiting,waiting,49.935,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0142,0.0
12.0,run_20260920_093400,,waiting,waiting,49.928,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0159,0.0
13.0,run_20260920_093400,,driving,driving,49.92,22.006,100.0,0.0,0.174,0.097,0.0094,0.009,0.0176,0.0
14.0,run_20260920_093400,,driving,driving,49.905,22.038,100.0,0.0,0.842,0.469,0.3288,0.338,0.0209,0.0
15.0,run_20260920_093400,,driving,driving,49.886,22.07,100.0,0.0,0.887,0.494,0.4876,0.826,0.025,0.0
16.0,run_20260920_093400,,driving,driving,49.867,22.103,100.0,0.0,0.89,0.496,0.5002,1.326,0.0292,0.0
17.0,run_20260920_093400,,driving,driving,49.849,22.136,100.0,0.0,0.896,0.499,0.497,1.823,0.0333,0.0
18.0,run_20260920_093400,,driving,driving,49.83,22.168,100.0,0.0,0.874,0.487,0.4804,2.303,0.0374,0.0
19.0,run_20260920_093400,,driving,driving,49.811,22.201,100.0,0.0,0.885,0.493,0.497,2.8,0.0415,0.0
20.0,run_20260920_093400,,driving,driving,49.792,22.234,100.0,0.0,0.897,0.5,0.4941,3.294,0.0457,0.0
21.0,run_20260920_093400,,driving,driving,49.774,22.265,100.0,0.0,0.834,0.465,0.4894,3.784,0.0498,0.0
22.0,run_20260920_093400,,driving,driving,49.755,22.297,99.999,0.0,0.889,0.495,0.4784,4.262,0.0538,0.0
23.0,run_20260920_093400,,driving,driving,49.737,22.33,99.999,0.0,0.889,0.495,0.4648,4.727,0.0578,0.0
24.0,run_20260920_093400,,driving,driving,49.718,22.362,99.999,0.0,0.887,0.494,0.4992,5.226,0.062,0.0
25.0,run_20260920_093400,,driving,driving,49.699,22.395,99.999,0.0,0.888,0.495,0.5003,5.727,0.0662,0.0
26.0,run_20260920_093400,,driving,driving,49.68,22.427,99.999,0.0,0.894,0.498,0.4952,6.222,0.0703,0.0
27.0,run_20260920_093400,,driving,driving,49.662,22.46,99.999,0.0,0.897,0.5,0.4842,6.706,0.0744,0.0
28.0,run_20260920_093400,,driving,driving,49.643,22.493,99.999,0.0,0.896,0.499,0.5034,7.209,0.0786,0.0
29.0,run_20260920_093400,,driving,driving,49.624,22.525,99.999,0.0,0.897,0.5,0.5036,7.713,0.0828,0.0
30.0,run_20260920_093400,,driving,driving,49.605,22.558,99.999,0.0,0.897,0.5,0.5039,8.217,0.087,0.0
31.0,run_20260920_093400,,driving,driving,49.586,22.591,99.999,0.0,0.897,0.5,0.503,8.72,0.0911,0.0
32.0,run_20260920_093400,,driving,driving,49.567,22.623,99.999,0.0,0.897,0.5,0.4851,9.205,0.0952,0.0
33.0,run_20260920_093400,,driving,driving,49.548,22.656,99.999,0.0,0.896,0.499,0.5036,9.709,0.0994,0.0
34.0,run_20260920_093400,,driving,driving,49.529,22.688,99.999,0.0,0.89,0.496,0.5014,10.21,0.1036,0.0
35.0,run_20260920_093400,,driving,driving,49.51,22.72,99.999,0.0,0.897,0.5,0.5006,10.711,0.1078,0.0
36.0,run_20260920_093400,,driving,driving,49.492,22.753,99.999,0.0,0.897,0.5,0.4849,11.196,0.1118,0.0
37.0,run_20260920_093400,,driving,driving,49.473,22.785,99.999,0.0,0.893,0.498,0.5037,11.699,0.116,0.0
38.0,run_20260920_093400,,driving,driving,49.454,22.817,99.999,0.0,0.897,0.5,0.5007,12.2,0.1202,0.0
39.0,run_20260920_093400,,driving,driving,49.435,22.849,99.999,0.0,0.894,0.498,0.502,12.702,0.1244,0.0
40.0,run_20260920_093400,,driving,driving,49.416,22.881,99.999,0.0,0.88,0.49,0.4983,13.2,0.1285,0.0
41.0,run_20260920_093400,,driving,driving,49.397,22.913,99.999,0.0,0.878,0.489,0.4831,13.683,0.1326,0.0
42.0,run_20260920_093400,,driving,driving,49.378,22.944,99.999,0.0,0.879,0.489,0.5004,14.184,0.1368,0.0
43.0,run_20260920_093400,,driving,driving,49.36,22.973,99.999,0.0,0.813,0.453,0.4857,14.669,0.1409,0.0
44.0,run_20260920_093400,,driving,driving,49.345,22.978,99.999,0.0,0.149,0.083,0.3292,14.999,0.1442,0.0
45.0,run_20260920_093400,,loading,loading,49.337,22.976,99.999,0.0,0.0,0.0,0.0001,14.999,0.1459,0.0
46.0,run_20260920_093400,,loading,loading,49.329,22.975,99.999,0.0,0.0,0.0,0.0,14.999,0.1475,0.0
