sim_time_s,section_id,status,factory_time_s,produced_total,picked_total,buffer_units,buffer_capacity,buffer_fill,rate_actual_per_hour,health_percent,time_to_full_s,fault_remaining_s,faults_total,lost_units,blocked_time_s
3.63,B,RUNNING,0.0,0,0,2,8,0.25,60.0,100.0,352.1826,0.0,0,0.0,0.0
4.0,B,RUNNING,0.372,0,0,2,8,0.25,60.0,100.0,351.8106,0.0,0,0.0,0.0
5.0,B,RUNNING,1.372,0,0,2,8,0.25,60.0,100.0,350.8106,0.0,0,0.0,0.0
6.0,B,RUNNING,2.372,0,0,2,8,0.25,60.0,100.0,349.8106,0.0,0,0.0,0.0
7.0,B,RUNNING,3.372,0,0,2,8,0.25,60.0,100.0,348.8106,0.0,0,0.0,0.0
8.0,B,RUNNING,4.372,0,0,2,8,0.25,60.0,100.0,347.8106,0.0,0,0.0,0.0
9.0,B,RUNNING,5.372,0,0,2,8,0.25,60.0,100.0,346.8106,0.0,0,0.0,0.0
10.0,B,RUNNING,6.372,0,0,2,8,0.25,60.0,100.0,345.8106,0.0,0,0.0,0.0
11.0,B,RUNNING,7.372,0,0,2,8,0.25,60.0,100.0,344.8106,0.0,0,0.0,0.0
12.0,B,RUNNING,8.372,0,0,2,8,0.25,60.0,100.0,343.8106,0.0,0,0.0,0.0
13.0,B,RUNNING,9.372,0,0,2,8,0.25,60.0,100.0,342.8106,0.0,0,0.0,0.0
14.0,B,RUNNING,10.372,0,0,2,8,0.25,60.0,100.0,341.8106,0.0,0,0.0,0.0
15.0,B,RUNNING,11.372,0,0,2,8,0.25,60.0,100.0,340.8106,0.0,0,0.0,0.0
16.0,B,RUNNING,12.372,0,0,2,8,0.25,60.0,100.0,339.8106,0.0,0,0.0,0.0
17.0,B,RUNNING,13.372,0,0,2,8,0.25,60.0,100.0,338.8106,0.0,0,0.0,0.0
18.0,B,RUNNING,14.372,0,0,2,8,0.25,60.0,100.0,337.8106,0.0,0,0.0,0.0
19.0,B,RUNNING,15.372,0,0,2,8,0.25,60.0,100.0,336.8106,0.0,0,0.0,0.0
20.0,B,RUNNING,16.372,0,0,2,8,0.25,60.0,100.0,335.8106,0.0,0,0.0,0.0
21.0,B,RUNNING,17.372,0,0,2,8,0.25,60.0,100.0,334.8106,0.0,0,0.0,0.0
22.0,B,RUNNING,18.372,0,0,2,8,0.25,60.0,100.0,333.8106,0.0,0,0.0,0.0
23.0,B,RUNNING,19.372,0,0,2,8,0.25,60.0,100.0,332.8106,0.0,0,0.0,0.0
24.0,B,RUNNING,20.372,0,0,2,8,0.25,60.0,100.0,331.8106,0.0,0,0.0,0.0
25.0,B,RUNNING,21.372,0,0,2,8,0.25,60.0,100.0,330.8106,0.0,0,0.0,0.0
26.0,B,RUNNING,22.372,0,0,2,8,0.25,60.0,100.0,329.8106,0.0,0,0.0,0.0
27.0,B,RUNNING,23.372,0,0,2,8,0.25,60.0,100.0,328.8106,0.0,0,0.0,0.0
28.0,B,RUNNING,24.372,0,0,2,8,0.25,60.0,100.0,327.8106,0.0,0,0.0,0.0
29.0,B,RUNNING,25.372,0,0,2,8,0.25,60.0,100.0,326.8106,0.0,0,0.0,0.0
30.0,B,RUNNING,26.372,0,0,2,8,0.25,60.0,100.0,325.8106,0.0,0,0.0,0.0
31.0,B,RUNNING,27.372,0,0,2,8,0.25,60.0,100.0,324.8106,0.0,0,0.0,0.0
32.0,B,RUNNING,28.372,0,0,2,8,0.25,60.0,100.0,323.8106,0.0,0,0.0,0.0
33.0,B,RUNNING,29.372,0,0,2,8,0.25,60.0,100.0,322.8106,0.0,0,0.0,0.0
34.0,B,RUNNING,30.372,0,0,2,8,0.25,60.0,100.0,321.8106,0.0,0,0.0,0.0
35.0,B,RUNNING,31.372,0,0,2,8,0.25,60.0,100.0,320.8106,0.0,0,0.0,0.0
36.0,B,RUNNING,32.372,0,0,2,8,0.25,60.0,100.0,319.8106,0.0,0,0.0,0.0
37.0,B,RUNNING,33.372,0,0,2,8,0.25,60.0,100.0,318.8106,0.0,0,0.0,0.0
