ts,run_id,order_id,activity,state,battery_percent,temperature_c,condition_percent,payload_kg,motor_load,speed,distance_delta_m,cumulative_distance_m,cumulative_energy_wh,cumulative_charged_wh
4.0,run_20260915_195746,,idle,idle,99.995,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0
5.0,run_20260915_195746,,idle,idle,99.988,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0027,0.0
6.0,run_20260915_195746,,idle,idle,99.98,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0044,0.0
7.0,run_20260915_195746,,idle,idle,99.972,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0061,0.0
8.0,run_20260915_195746,,idle,idle,99.965,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0077,0.0
9.0,run_20260915_195746,,idle,idle,99.957,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0094,0.0
10.0,run_20260915_195746,,idle,idle,99.95,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0111,0.0
11.0,run_20260915_195746,,idle,idle,99.942,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0127,0.0
12.0,run_20260915_195746,,idle,idle,99.934,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0144,0.0
13.0,run_20260915_195746,,driving,driving,99.922,22.031,100.0,0.0,0.842,0.469,0.224,0.224,0.0172,0.0
14.0,run_20260915_195746,,driving,driving,99.903,22.064,100.0,0.0,0.896,0.499,0.4731,0.697,0.0212,0.0
15.0,run_20260915_195746,,driving,driving,99.885,22.097,100.0,0.0,0.888,0.495,0.498,1.195,0.0254,0.0
16.0,run_20260915_195746,,driving,driving,99.866,22.13,100.0,0.0,0.89,0.496,0.5009,1.696,0.0296,0.0
17.0,run_20260915_195746,,driving,driving,99.847,22.163,100.0,0.0,0.891,0.497,0.503,2.199,0.0337,0.0
18.0,run_20260915_195746,,driving,driving,99.828,22.195,100.0,0.0,0.889,0.496,0.4793,2.678,0.0378,0.0
19.0,run_20260915_195746,,driving,driving,99.809,22.227,100.0,0.0,0.858,0.478,0.4967,3.175,0.042,0.0
20.0,run_20260915_195746,,driving,driving,99.79,22.258,100.0,0.0,0.851,0.474,0.4945,3.669,0.0461,0.0
21.0,run_20260915_195746,,driving,driving,99.772,22.291,99.999,0.0,0.884,0.492,0.4852,4.155,0.0502,0.0
22.0,run_20260915_195746,,driving,driving,99.753,22.322,99.999,0.0,0.849,0.473,0.4958,4.65,0.0543,0.0
23.0,run_20260915_195746,,driving,driving,99.735,22.354,99.999,0.0,0.895,0.498,0.4765,5.127,0.0584,0.0
24.0,run_20260915_195746,,driving,driving,99.716,22.387,99.999,0.0,0.888,0.495,0.4973,5.624,0.0625,0.0
25.0,run_20260915_195746,,driving,driving,99.697,22.419,99.999,0.0,0.872,0.486,0.4978,6.122,0.0667,0.0
26.0,run_20260915_195746,,driving,driving,99.678,22.451,99.999,0.0,0.885,0.493,0.4979,6.62,0.0708,0.0
27.0,run_20260915_195746,,driving,driving,99.659,22.483,99.999,0.0,0.888,0.495,0.4839,7.104,0.0749,0.0
28.0,run_20260915_195746,,driving,driving,99.64,22.516,99.999,0.0,0.897,0.5,0.5001,7.604,0.0791,0.0
29.0,run_20260915_195746,,driving,driving,99.622,22.549,99.999,0.0,0.896,0.499,0.4995,8.103,0.0833,0.0
30.0,run_20260915_195746,,driving,driving,99.603,22.58,99.999,0.0,0.878,0.489,0.499,8.602,0.0874,0.0
31.0,run_20260915_195746,,driving,driving,99.584,22.613,99.999,0.0,0.883,0.492,0.4936,9.096,0.0916,0.0
32.0,run_20260915_195746,,driving,driving,99.565,22.645,99.999,0.0,0.888,0.495,0.4834,9.58,0.0956,0.0
33.0,run_20260915_195746,,driving,driving,99.547,22.676,99.999,0.0,0.854,0.476,0.4772,10.057,0.0997,0.0
34.0,run_20260915_195746,,driving,driving,99.531,22.692,99.999,0.0,0.475,0.265,0.3685,10.425,0.1032,0.0
