ts,run_id,order_id,activity,state,battery_percent,temperature_c,condition_percent,payload_kg,motor_load,speed,distance_delta_m,cumulative_distance_m,cumulative_energy_wh,cumulative_charged_wh
3.0,run_20260915_124253,,idle,idle,100.0,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,run_20260915_124253,,idle,idle,99.992,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.0
5.0,run_20260915_124253,,idle,idle,99.985,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0
6.0,run_20260915_124253,,idle,idle,99.977,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0
7.0,run_20260915_124253,,idle,idle,99.97,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0067,0.0
8.0,run_20260915_124253,,idle,idle,99.962,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0083,0.0
9.0,run_20260915_124253,,idle,idle,99.954,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
10.001,run_20260915_124253,,idle,idle,99.947,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0117,0.0
11.004,run_20260915_124253,,idle,idle,99.939,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0134,0.0
12.0,run_20260915_124253,,idle,idle,99.932,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0
13.001,run_20260915_124253,,idle,idle,99.924,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0167,0.0
14.0,run_20260915_124253,,idle,idle,99.917,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0183,0.0
15.001,run_20260915_124253,,idle,idle,99.909,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
16.0,run_20260915_124253,,idle,idle,99.901,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0217,0.0
17.0,run_20260915_124253,,idle,idle,99.894,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0233,0.0
18.0,run_20260915_124253,,idle,idle,99.886,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0
19.001,run_20260915_124253,,idle,idle,99.879,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0267,0.0
20.0,run_20260915_124253,,idle,idle,99.871,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0283,0.0
21.0,run_20260915_124253,,idle,idle,99.864,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0
22.0,run_20260915_124253,,idle,idle,99.856,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0317,0.0
23.0,run_20260915_124253,,idle,idle,99.848,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0333,0.0
24.0,run_20260915_124253,,idle,idle,99.841,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0
25.0,run_20260915_124253,,idle,idle,99.833,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0367,0.0
26.0,run_20260915_124253,,idle,idle,99.826,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0383,0.0
27.0,run_20260915_124253,,idle,idle,99.818,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0
28.0,run_20260915_124253,,idle,idle,99.811,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0417,0.0
29.0,run_20260915_124253,,idle,idle,99.803,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0433,0.0
