sim_time_s,section_id,status,factory_time_s,produced_total,picked_total,buffer_units,buffer_capacity,buffer_fill,rate_actual_per_hour,health_percent,time_to_full_s,fault_remaining_s,faults_total,lost_units,blocked_time_s
3.46,B,RUNNING,0.0,0,0,2,10,0.2,30.0,100.0,938.3889,0.0,0,0.0,0.0
4.0,B,RUNNING,0.54,0,0,2,10,0.2,30.0,100.0,937.8489,0.0,0,0.0,0.0
5.0,B,RUNNING,1.54,0,0,2,10,0.2,30.0,100.0,936.8489,0.0,0,0.0,0.0
6.0,B,RUNNING,2.54,0,0,2,10,0.2,30.0,100.0,935.8489,0.0,0,0.0,0.0
7.0,B,RUNNING,3.54,0,0,2,10,0.2,30.0,100.0,934.8489,0.0,0,0.0,0.0
8.0,B,RUNNING,4.54,0,0,2,10,0.2,30.0,100.0,933.8489,0.0,0,0.0,0.0
9.0,B,RUNNING,5.54,0,0,2,10,0.2,30.0,100.0,932.8489,0.0,0,0.0,0.0
10.0,B,RUNNING,6.54,0,0,2,10,0.2,30.0,100.0,931.8489,0.0,0,0.0,0.0
11.0,B,RUNNING,7.54,0,0,2,10,0.2,30.0,100.0,930.8489,0.0,0,0.0,0.0
12.0,B,RUNNING,8.54,0,0,2,10,0.2,30.0,100.0,929.8489,0.0,0,0.0,0.0
13.0,B,RUNNING,9.54,0,0,2,10,0.2,30.0,100.0,928.8489,0.0,0,0.0,0.0
14.0,B,RUNNING,10.54,0,0,2,10,0.2,30.0,100.0,927.8489,0.0,0,0.0,0.0
15.0,B,RUNNING,11.54,0,0,2,10,0.2,30.0,100.0,926.8489,0.0,0,0.0,0.0
16.0,B,RUNNING,12.54,0,0,2,10,0.2,30.0,100.0,925.8489,0.0,0,0.0,0.0
17.0,B,RUNNING,13.54,0,0,2,10,0.2,30.0,100.0,924.8489,0.0,0,0.0,0.0
18.0,B,RUNNING,14.54,0,0,2,10,0.2,30.0,100.0,923.8489,0.0,0,0.0,0.0
19.0,B,RUNNING,15.54,0,0,2,10,0.2,30.0,100.0,922.8489,0.0,0,0.0,0.0
20.0,B,RUNNING,16.54,0,0,2,10,0.2,30.0,100.0,921.8489,0.0,0,0.0,0.0
21.0,B,RUNNING,17.54,0,0,2,10,0.2,30.0,100.0,920.8489,0.0,0,0.0,0.0
22.0,B,RUNNING,18.54,0,0,2,10,0.2,30.0,100.0,919.8489,0.0,0,0.0,0.0
23.0,B,RUNNING,19.54,0,0,2,10,0.2,30.0,100.0,918.8489,0.0,0,0.0,0.0
24.0,B,RUNNING,20.54,0,0,2,10,0.2,30.0,100.0,917.8489,0.0,0,0.0,0.0
25.0,B,RUNNING,21.54,0,0,2,10,0.2,30.0,100.0,916.8489,0.0,0,0.0,0.0
26.0,B,RUNNING,22.54,0,0,2,10,0.2,30.0,100.0,915.8489,0.0,0,0.0,0.0
27.0,B,RUNNING,23.54,0,0,2,10,0.2,30.0,100.0,914.8489,0.0,0,0.0,0.0
28.0,B,RUNNING,24.54,0,0,2,10,0.2,30.0,100.0,913.8489,0.0,0,0.0,0.0
29.0,B,RUNNING,25.54,0,0,2,10,0.2,30.0,100.0,912.8489,0.0,0,0.0,0.0
30.0,B,RUNNING,26.54,0,0,2,10,0.2,30.0,100.0,911.8489,0.0,0,0.0,0.0
31.0,B,RUNNING,27.54,0,0,2,10,0.2,30.0,100.0,910.8489,0.0,0,0.0,0.0
32.0,B,RUNNING,28.54,0,0,2,10,0.2,30.0,100.0,909.8489,0.0,0,0.0,0.0
33.0,B,RUNNING,29.54,0,0,2,10,0.2,30.0,100.0,908.8489,0.0,0,0.0,0.0
34.0,B,RUNNING,30.54,0,0,2,10,0.2,30.0,100.0,907.8489,0.0,0,0.0,0.0
