ts,run_id,order_id,activity,state,battery_percent,temperature_c,condition_percent,payload_kg,motor_load,speed,distance_delta_m,cumulative_distance_m,cumulative_energy_wh,cumulative_charged_wh
4.0,run_20260917_150534,,idle,idle,99.999,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0
5.0,run_20260917_150534,,idle,idle,99.991,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0019,0.0
6.0,run_20260917_150534,,idle,idle,99.984,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0
7.0,run_20260917_150534,,idle,idle,99.976,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0053,0.0
8.0,run_20260917_150534,,idle,idle,99.969,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0069,0.0
9.0,run_20260917_150534,,idle,idle,99.961,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0086,0.0
10.0,run_20260917_150534,,idle,idle,99.953,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0103,0.0
11.0,run_20260917_150534,,idle,idle,99.946,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0119,0.0
12.0,run_20260917_150534,,idle,idle,99.938,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0136,0.0
13.0,run_20260917_150534,,waiting,waiting,99.931,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0153,0.0
14.0,run_20260917_150534,,waiting,waiting,99.923,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0169,0.0
15.0,run_20260917_150534,,driving,driving,99.912,22.026,100.0,0.0,0.695,0.387,0.1453,0.145,0.0193,0.0
16.0,run_20260917_150534,,driving,driving,99.894,22.058,100.0,0.0,0.876,0.488,0.474,0.619,0.0234,0.0
17.0,run_20260917_150534,,driving,driving,99.875,22.091,100.0,0.0,0.883,0.492,0.4991,1.118,0.0275,0.0
18.0,run_20260917_150534,,driving,driving,99.856,22.123,100.0,0.0,0.888,0.495,0.4812,1.6,0.0316,0.0
19.0,run_20260917_150534,,driving,driving,99.838,22.155,100.0,0.0,0.859,0.479,0.4894,2.089,0.0357,0.0
20.0,run_20260917_150534,,driving,driving,99.819,22.188,100.0,0.0,0.893,0.497,0.4985,2.587,0.0399,0.0
21.0,run_20260917_150534,,driving,driving,99.8,22.22,100.0,0.0,0.877,0.489,0.4937,3.081,0.044,0.0
22.0,run_20260917_150534,,driving,driving,99.781,22.252,100.0,0.0,0.876,0.488,0.4851,3.566,0.0481,0.0
23.0,run_20260917_150534,,driving,driving,99.763,22.284,99.999,0.0,0.863,0.481,0.4704,4.037,0.0521,0.0
24.0,run_20260917_150534,,driving,driving,99.744,22.315,99.999,0.0,0.847,0.472,0.4951,4.532,0.0563,0.0
25.0,run_20260917_150534,,driving,driving,99.726,22.348,99.999,0.0,0.894,0.498,0.4938,5.025,0.0604,0.0
26.0,run_20260917_150534,,driving,driving,99.707,22.38,99.999,0.0,0.887,0.494,0.4948,5.52,0.0645,0.0
27.0,run_20260917_150534,,driving,driving,99.688,22.413,99.999,0.0,0.895,0.498,0.481,6.001,0.0686,0.0
28.0,run_20260917_150534,,driving,driving,99.669,22.446,99.999,0.0,0.895,0.499,0.496,6.497,0.0727,0.0
