seq,action,target,phase,detail,sim_start_s,duration_s,predicted_duration_s,distance_m,predicted_distance_m,energy_wh,predicted_energy_wh,charged_wh,predicted_charged_wh,battery_start_percent,battery_end_percent,predicted_battery_end_percent,payload_kg,units,location,recovery
1,PICKUP,B,SUCCEEDED,"took 2 units (0.80 kg), 0 left",13.52,63.13,68.92,15.002,15.18,0.184,0.1947,0.0,0.0,99.926,99.09,99.041,0.8,2,B,
2,PICKUP,A,SUCCEEDED,"took 1 units (0.50 kg), 0 left",76.66,72.78,76.87,18.062,18.28,0.2351,0.2425,0.0,0.0,99.09,98.022,97.988,1.3,1,A,
3,PICKUP,B,SUCCEEDED,"took 1 units (0.40 kg), 0 left",149.45,74.84,76.87,18.12,18.28,0.2504,0.2543,0.0,0.0,98.022,96.883,96.866,1.7,1,B,
