ts,run_id,order_id,activity,state,battery_percent,temperature_c,condition_percent,payload_kg,motor_load,speed,distance_delta_m,cumulative_distance_m,cumulative_energy_wh,cumulative_charged_wh
4.0,run_20260920_143604,,idle,idle,29.995,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0
5.0,run_20260920_143604,,idle,idle,29.988,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0027,0.0
6.0,run_20260920_143604,,idle,idle,29.98,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0043,0.0
7.0,run_20260920_143604,,idle,idle,29.973,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0
8.0,run_20260920_143604,,idle,idle,29.965,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0077,0.0
9.0,run_20260920_143604,,idle,idle,29.958,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0093,0.0
10.0,run_20260920_143604,,waiting,waiting,29.95,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0
11.0,run_20260920_143604,,waiting,waiting,29.942,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0127,0.0
12.0,run_20260920_143604,,driving,driving,29.933,22.018,100.0,0.0,0.483,0.269,0.0635,0.064,0.0146,0.0
13.0,run_20260920_143604,,driving,driving,29.916,22.05,100.0,0.0,0.864,0.481,0.4356,0.499,0.0185,0.0
14.0,run_20260920_143604,,driving,driving,29.898,22.083,100.0,0.0,0.897,0.5,0.4775,0.977,0.0225,0.0
15.0,run_20260920_143604,,driving,driving,29.879,22.116,100.0,0.0,0.897,0.5,0.4963,1.473,0.0267,0.0
16.0,run_20260920_143604,,driving,driving,29.86,22.148,100.0,0.0,0.864,0.482,0.4963,1.969,0.0308,0.0
17.0,run_20260920_143604,,driving,driving,29.841,22.181,100.0,0.0,0.892,0.497,0.4971,2.466,0.035,0.0
18.0,run_20260920_143604,,driving,driving,29.822,22.213,100.0,0.0,0.872,0.486,0.479,2.945,0.0391,0.0
19.0,run_20260920_143604,,driving,driving,29.804,22.246,100.0,0.0,0.897,0.5,0.4928,3.438,0.0432,0.0
20.0,run_20260920_143604,,driving,driving,29.786,22.275,100.0,0.0,0.801,0.446,0.466,3.904,0.0472,0.0
21.0,run_20260920_143604,,driving,driving,29.767,22.308,99.999,0.0,0.893,0.498,0.484,4.388,0.0513,0.0
22.0,run_20260920_143604,,driving,driving,29.748,22.341,99.999,0.0,0.893,0.497,0.4921,4.88,0.0554,0.0
23.0,run_20260920_143604,,driving,driving,29.73,22.373,99.999,0.0,0.896,0.499,0.4827,5.363,0.0595,0.0
24.0,run_20260920_143604,,driving,driving,29.711,22.406,99.999,0.0,0.897,0.5,0.5015,5.864,0.0636,0.0
25.0,run_20260920_143604,,driving,driving,29.692,22.438,99.999,0.0,0.886,0.494,0.4979,6.362,0.0678,0.0
26.0,run_20260920_143604,,driving,driving,29.673,22.471,99.999,0.0,0.896,0.499,0.5028,6.865,0.072,0.0
27.0,run_20260920_143604,,driving,driving,29.654,22.504,99.999,0.0,0.894,0.498,0.484,7.349,0.0761,0.0
28.0,run_20260920_143604,,driving,driving,29.635,22.536,99.999,0.0,0.897,0.5,0.5037,7.853,0.0803,0.0
29.0,run_20260920_143604,,driving,driving,29.616,22.569,99.999,0.0,0.897,0.5,0.5039,8.357,0.0844,0.0
30.0,run_20260920_143604,,driving,driving,29.597,22.601,99.999,0.0,0.892,0.497,0.5036,8.86,0.0886,0.0
31.0,run_20260920_143604,,driving,driving,29.578,22.634,99.999,0.0,0.897,0.5,0.5023,9.363,0.0928,0.0
32.0,run_20260920_143604,,driving,driving,29.56,22.666,99.999,0.0,0.893,0.498,0.4855,9.848,0.0969,0.0
33.0,run_20260920_143604,,driving,driving,29.541,22.699,99.999,0.0,0.897,0.5,0.5021,10.35,0.1011,0.0
34.0,run_20260920_143604,,driving,driving,29.522,22.73,99.999,0.0,0.88,0.49,0.5002,10.85,0.1052,0.0
35.0,run_20260920_143604,,driving,driving,29.503,22.763,99.999,0.0,0.897,0.5,0.5004,11.351,0.1094,0.0
36.0,run_20260920_143604,,driving,driving,29.484,22.795,99.999,0.0,0.879,0.49,0.4828,11.834,0.1135,0.0
37.0,run_20260920_143604,,driving,driving,29.465,22.826,99.999,0.0,0.872,0.486,0.4928,12.326,0.1176,0.0
38.0,run_20260920_143604,,driving,driving,29.446,22.858,99.999,0.0,0.893,0.497,0.5015,12.828,0.1218,0.0
39.0,run_20260920_143604,,driving,driving,29.427,22.89,99.999,0.0,0.897,0.5,0.5013,13.329,0.126,0.0
40.0,run_20260920_143604,,driving,driving,29.408,22.922,99.999,0.0,0.886,0.493,0.5008,13.83,0.1301,0.0
41.0,run_20260920_143604,,driving,driving,29.39,22.954,99.999,0.0,0.878,0.489,0.4812,14.311,0.1342,0.0
42.0,run_20260920_143604,,driving,driving,29.372,22.976,99.999,0.0,0.635,0.354,0.4536,14.765,0.1382,0.0
43.0,run_20260920_143604,,driving,driving,29.36,22.975,99.999,0.0,0.0,0.0,0.1818,14.947,0.1407,0.0
