ts,run_id,order_id,activity,state,battery_percent,temperature_c,condition_percent,payload_kg,motor_load,speed,distance_delta_m,cumulative_distance_m,cumulative_energy_wh,cumulative_charged_wh
4.0,run_20260917_144221,,idle,idle,99.994,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0014,0.0
5.0,run_20260917_144221,,idle,idle,99.986,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0
6.004,run_20260917_144221,,idle,idle,99.979,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0047,0.0
7.0,run_20260917_144221,,idle,idle,99.971,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0064,0.0
8.0,run_20260917_144221,,idle,idle,99.964,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0
9.0,run_20260917_144221,,idle,idle,99.956,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0097,0.0
10.0,run_20260917_144221,,idle,idle,99.948,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0114,0.0
11.0,run_20260917_144221,,idle,idle,99.941,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0
12.0,run_20260917_144221,,idle,idle,99.933,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0147,0.0
13.0,run_20260917_144221,,idle,idle,99.926,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0164,0.0
14.0,run_20260917_144221,,waiting,waiting,99.918,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0
15.0,run_20260917_144221,,waiting,waiting,99.911,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0197,0.0
16.0,run_20260917_144221,,waiting,waiting,99.903,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0214,0.0
17.0,run_20260917_144221,,driving,driving,99.895,22.006,100.0,0.0,0.156,0.087,0.0083,0.008,0.0231,0.0
18.0,run_20260917_144221,,driving,driving,99.879,22.039,100.0,0.0,0.889,0.495,0.3641,0.372,0.0265,0.0
19.0,run_20260917_144221,,driving,driving,99.861,22.072,100.0,0.0,0.889,0.495,0.4904,0.863,0.0307,0.0
20.0,run_20260917_144221,,driving,driving,99.842,22.105,100.0,0.0,0.894,0.498,0.5022,1.365,0.0348,0.0
21.0,run_20260917_144221,,driving,driving,99.823,22.138,100.0,0.0,0.897,0.5,0.501,1.866,0.039,0.0
22.0,run_20260917_144221,,driving,driving,99.804,22.17,100.0,0.0,0.878,0.489,0.4999,2.366,0.0432,0.0
23.0,run_20260917_144221,,driving,driving,99.785,22.202,100.0,0.0,0.865,0.482,0.4814,2.847,0.0473,0.0
24.0,run_20260917_144221,,driving,driving,99.766,22.235,99.999,0.0,0.897,0.5,0.4919,3.339,0.0514,0.0
25.0,run_20260917_144221,,driving,driving,99.748,22.267,99.999,0.0,0.885,0.493,0.4958,3.835,0.0555,0.0
26.0,run_20260917_144221,,driving,driving,99.729,22.3,99.999,0.0,0.897,0.5,0.4848,4.32,0.0596,0.0
27.0,run_20260917_144221,,driving,driving,99.71,22.333,99.999,0.0,0.889,0.495,0.4991,4.819,0.0638,0.0
28.0,run_20260917_144221,,driving,driving,99.692,22.365,99.999,0.0,0.884,0.492,0.4817,5.301,0.0679,0.0
29.0,run_20260917_144221,,driving,driving,99.673,22.397,99.999,0.0,0.866,0.483,0.4938,5.794,0.072,0.0
30.0,run_20260917_144221,,driving,driving,99.654,22.429,99.999,0.0,0.897,0.5,0.4996,6.294,0.0762,0.0
31.0,run_20260917_144221,,driving,driving,99.635,22.462,99.999,0.0,0.889,0.495,0.5016,6.796,0.0803,0.0
32.0,run_20260917_144221,,driving,driving,99.616,22.495,99.999,0.0,0.897,0.5,0.485,7.281,0.0844,0.0
33.0,run_20260917_144221,,driving,driving,99.597,22.527,99.999,0.0,0.897,0.5,0.5038,7.785,0.0886,0.0
34.0,run_20260917_144221,,driving,driving,99.578,22.56,99.999,0.0,0.897,0.5,0.5039,8.288,0.0928,0.0
35.0,run_20260917_144221,,driving,driving,99.559,22.592,99.999,0.0,0.897,0.5,0.504,8.792,0.097,0.0
36.0,run_20260917_144221,,driving,driving,99.541,22.625,99.999,0.0,0.897,0.5,0.4847,9.277,0.1011,0.0
37.0,run_20260917_144221,,driving,driving,99.522,22.657,99.999,0.0,0.896,0.499,0.5035,9.781,0.1053,0.0
38.0,run_20260917_144221,,driving,driving,99.503,22.69,99.999,0.0,0.892,0.497,0.5025,10.283,0.1094,0.0
39.0,run_20260917_144221,,driving,driving,99.484,22.721,99.999,0.0,0.859,0.479,0.4964,10.78,0.1136,0.0
40.0,run_20260917_144221,,driving,driving,99.465,22.753,99.999,0.0,0.891,0.496,0.4864,11.266,0.1177,0.0
41.0,run_20260917_144221,,driving,driving,99.447,22.783,99.999,0.0,0.824,0.459,0.4714,11.737,0.1217,0.0
42.0,run_20260917_144221,,driving,driving,99.429,22.812,99.999,0.0,0.822,0.458,0.4587,12.196,0.1257,0.0
43.0,run_20260917_144221,,driving,driving,99.41,22.844,99.999,0.0,0.893,0.498,0.4971,12.693,0.1298,0.0
44.0,run_20260917_144221,,driving,driving,99.391,22.877,99.999,0.0,0.894,0.498,0.4927,13.186,0.134,0.0
45.0,run_20260917_144221,,driving,driving,99.373,22.909,99.999,0.0,0.897,0.5,0.4799,13.666,0.138,0.0
46.0,run_20260917_144221,,driving,driving,99.354,22.941,99.999,0.0,0.887,0.494,0.4953,14.161,0.1422,0.0
47.0,run_20260917_144221,,driving,driving,99.335,22.967,99.999,0.0,0.742,0.414,0.4822,14.643,0.1462,0.0
48.0,run_20260917_144221,,driving,driving,99.32,22.984,99.999,0.0,0.491,0.274,0.3455,14.989,0.1496,0.0
49.0,run_20260917_144221,,loading,loading,99.312,22.983,99.998,0.0,0.0,0.0,0.0304,15.019,0.1515,0.0
50.0,run_20260917_144221,,loading,loading,99.304,22.982,99.998,0.0,0.0,0.0,0.0,15.019,0.1531,0.0
51.0,run_20260917_144221,,loading,loading,99.296,22.981,99.998,0.0,0.0,0.0,0.0,15.019,0.1548,0.0
52.0,run_20260917_144221,,loading,loading,99.289,22.98,99.998,0.0,0.0,0.0,0.0,15.019,0.1565,0.0
53.0,run_20260917_144221,,loading,loading,99.281,22.979,99.998,0.0,0.0,0.0,0.0,15.019,0.1581,0.0
54.0,run_20260917_144221,,loading,loading,99.274,22.978,99.998,0.0,0.0,0.0,0.0,15.019,0.1598,0.0
55.0,run_20260917_144221,,loading,loading,99.266,22.977,99.998,0.0,0.0,0.0,0.0,15.019,0.1615,0.0
56.0,run_20260917_144221,,loading,loading,99.259,22.975,99.998,0.0,0.0,0.0,0.0,15.019,0.1631,0.0
57.0,run_20260917_144221,,loading,loading,99.251,22.974,99.998,0.0,0.0,0.0,0.0,15.019,0.1648,0.0
58.0,run_20260917_144221,,loading,loading,99.243,22.973,99.998,0.0,0.0,0.0,0.0,15.019,0.1665,0.0
59.0,run_20260917_144221,,loading,loading,99.236,22.972,99.998,0.0,0.0,0.0,0.0,15.019,0.1681,0.0
60.0,run_20260917_144221,,loading,loading,99.228,22.971,99.998,0.0,0.0,0.0,0.0,15.019,0.1698,0.0
61.0,run_20260917_144221,,loading,loading,99.221,22.97,99.998,0.0,0.0,0.0,0.0,15.019,0.1715,0.0
62.0,run_20260917_144221,,loading,loading,99.213,22.969,99.998,0.0,0.0,0.0,0.0,15.019,0.1731,0.0
63.0,run_20260917_144221,,loading,loading,99.206,22.968,99.998,0.0,0.0,0.0,0.0,15.019,0.1748,0.0
64.0,run_20260917_144221,,loading,loading,99.198,22.967,99.998,0.0,0.0,0.0,0.0,15.019,0.1765,0.0
65.0,run_20260917_144221,,loading,loading,99.19,22.966,99.998,0.0,0.0,0.0,0.0,15.019,0.1781,0.0
66.0,run_20260917_144221,,loading,loading,99.183,22.965,99.998,0.0,0.0,0.0,0.0,15.019,0.1798,0.0
67.0,run_20260917_144221,,loading,loading,99.175,22.964,99.998,0.0,0.0,0.0,0.0,15.019,0.1815,0.0
68.0,run_20260917_144221,,loading,loading,99.168,22.963,99.998,0.0,0.0,0.0,0.0,15.019,0.1831,0.0
69.0,run_20260917_144221,,loading,loading,99.16,22.962,99.998,0.0,0.0,0.0,0.0,15.019,0.1848,0.0
70.0,run_20260917_144221,,loading,loading,99.152,22.961,99.998,0.0,0.0,0.0,0.0,15.019,0.1865,0.0
71.0,run_20260917_144221,,loading,loading,99.145,22.959,99.998,0.0,0.0,0.0,0.0,15.019,0.1881,0.0
72.0,run_20260917_144221,,loading,loading,99.137,22.958,99.998,0.0,0.0,0.0,0.0,15.019,0.1898,0.0
73.0,run_20260917_144221,,loading,loading,99.13,22.957,99.998,0.0,0.0,0.0,0.0,15.019,0.1915,0.0
74.0,run_20260917_144221,,loading,loading,99.122,22.956,99.998,0.0,0.0,0.0,0.0,15.019,0.1931,0.0
75.0,run_20260917_144221,,loading,loading,99.115,22.955,99.998,0.0,0.0,0.0,0.0,15.019,0.1948,0.0
76.0,run_20260917_144221,,loading,loading,99.107,22.954,99.998,0.0,0.0,0.0,0.0,15.019,0.1965,0.0
77.0,run_20260917_144221,,loading,loading,99.099,22.953,99.998,0.0,0.0,0.0,0.0,15.019,0.1981,0.0
78.0,run_20260917_144221,,loading,loading,99.092,22.952,99.998,0.0,0.0,0.0,0.0,15.019,0.1998,0.0
79.0,run_20260917_144221,,waiting,waiting,99.084,22.951,99.998,0.800000011920929,0.0,0.0,0.0,15.019,0.2015,0.0
80.0,run_20260917_144221,,driving,driving,99.077,22.953,99.998,0.800000011920929,0.067,0.037,0.0037,15.023,0.2031,0.0
81.0,run_20260917_144221,,driving,driving,99.065,22.962,99.998,0.800000011920929,0.276,0.154,0.1341,15.157,0.2056,0.0
82.0,run_20260917_144221,,driving,driving,99.055,22.965,99.998,0.800000011920929,0.104,0.058,0.0947,15.252,0.2078,0.0
83.0,run_20260917_144221,,driving,driving,99.047,22.965,99.998,0.800000011920929,0.033,0.018,0.0241,15.276,0.2096,0.0
84.0,run_20260917_144221,,driving,driving,99.036,22.987,99.998,0.800000011920929,0.601,0.335,0.1377,15.414,0.2121,0.0
