sim_time_s,section_id,status,factory_time_s,produced_total,picked_total,buffer_units,buffer_capacity,buffer_fill,rate_actual_per_hour,health_percent,time_to_full_s,fault_remaining_s,faults_total,lost_units,blocked_time_s
3.57,A,RUNNING,0.0,0,0,1,8,0.125,20.0,100.0,1241.6008,0.0,0,0.0,0.0
4.0,A,RUNNING,0.428,0,0,1,8,0.125,20.0,100.0,1241.1728,0.0,0,0.0,0.0
5.0,A,RUNNING,1.428,0,0,1,8,0.125,20.0,100.0,1240.1728,0.0,0,0.0,0.0
6.09,A,RUNNING,2.52,0,0,1,8,0.125,20.0,100.0,1239.0808,0.0,0,0.0,0.0
7.0,A,RUNNING,3.428,0,0,1,8,0.125,20.0,100.0,1238.1728,0.0,0,0.0,0.0
8.0,A,RUNNING,4.428,0,0,1,8,0.125,20.0,100.0,1237.1728,0.0,0,0.0,0.0
9.0,A,RUNNING,5.428,0,0,1,8,0.125,20.0,100.0,1236.1728,0.0,0,0.0,0.0
10.0,A,RUNNING,6.428,0,0,1,8,0.125,20.0,100.0,1235.1728,0.0,0,0.0,0.0
11.0,A,RUNNING,7.428,0,0,1,8,0.125,20.0,100.0,1234.1728,0.0,0,0.0,0.0
12.0,A,RUNNING,8.428,0,0,1,8,0.125,20.0,100.0,1233.1728,0.0,0,0.0,0.0
13.0,A,RUNNING,9.428,0,0,1,8,0.125,20.0,100.0,1232.1728,0.0,0,0.0,0.0
14.0,A,RUNNING,10.428,0,0,1,8,0.125,20.0,100.0,1231.1728,0.0,0,0.0,0.0
15.0,A,RUNNING,11.428,0,0,1,8,0.125,20.0,100.0,1230.1728,0.0,0,0.0,0.0
16.0,A,RUNNING,12.428,0,0,1,8,0.125,20.0,100.0,1229.1728,0.0,0,0.0,0.0
17.0,A,RUNNING,13.428,0,0,1,8,0.125,20.0,100.0,1228.1728,0.0,0,0.0,0.0
18.0,A,RUNNING,14.428,0,0,1,8,0.125,20.0,100.0,1227.1728,0.0,0,0.0,0.0
19.0,A,RUNNING,15.428,0,0,1,8,0.125,20.0,100.0,1226.1728,0.0,0,0.0,0.0
20.0,A,RUNNING,16.428,0,0,1,8,0.125,20.0,100.0,1225.1728,0.0,0,0.0,0.0
21.0,A,RUNNING,17.428,0,0,1,8,0.125,20.0,100.0,1224.1728,0.0,0,0.0,0.0
22.0,A,RUNNING,18.428,0,0,1,8,0.125,20.0,100.0,1223.1728,0.0,0,0.0,0.0
23.0,A,RUNNING,19.428,0,0,1,8,0.125,20.0,100.0,1222.1728,0.0,0,0.0,0.0
24.0,A,RUNNING,20.428,0,0,1,8,0.125,20.0,100.0,1221.1728,0.0,0,0.0,0.0
25.0,A,RUNNING,21.428,0,0,1,8,0.125,20.0,100.0,1220.1728,0.0,0,0.0,0.0
26.0,A,RUNNING,22.428,0,0,1,8,0.125,20.0,100.0,1219.1728,0.0,0,0.0,0.0
27.11,A,RUNNING,23.536,0,0,1,8,0.125,20.0,100.0,1218.0648,0.0,0,0.0,0.0
28.0,A,RUNNING,24.428,0,0,1,8,0.125,20.0,100.0,1217.1728,0.0,0,0.0,0.0
29.0,A,RUNNING,25.428,0,0,1,8,0.125,20.0,100.0,1216.1728,0.0,0,0.0,0.0
30.0,A,RUNNING,26.428,0,0,1,8,0.125,20.0,100.0,1215.1728,0.0,0,0.0,0.0
31.0,A,RUNNING,27.428,0,0,1,8,0.125,20.0,100.0,1214.1728,0.0,0,0.0,0.0
32.0,A,RUNNING,28.428,0,0,1,8,0.125,20.0,100.0,1213.1728,0.0,0,0.0,0.0
33.0,A,RUNNING,29.428,0,0,1,8,0.125,20.0,100.0,1212.1728,0.0,0,0.0,0.0
34.0,A,RUNNING,30.428,0,0,1,8,0.125,20.0,100.0,1211.1728,0.0,0,0.0,0.0
35.0,A,RUNNING,31.428,0,0,1,8,0.125,20.0,100.0,1210.1728,0.0,0,0.0,0.0
36.0,A,RUNNING,32.428,0,0,1,8,0.125,20.0,100.0,1209.1728,0.0,0,0.0,0.0
37.0,A,RUNNING,33.428,0,0,1,8,0.125,20.0,100.0,1208.1728,0.0,0,0.0,0.0
38.0,A,RUNNING,34.428,0,0,1,8,0.125,20.0,100.0,1207.1728,0.0,0,0.0,0.0
39.0,A,RUNNING,35.428,0,0,1,8,0.125,20.0,100.0,1206.1728,0.0,0,0.0,0.0
40.0,A,RUNNING,36.428,0,0,1,8,0.125,20.0,100.0,1205.1728,0.0,0,0.0,0.0
41.0,A,RUNNING,37.428,0,0,1,8,0.125,20.0,100.0,1204.1728,0.0,0,0.0,0.0
42.0,A,RUNNING,38.428,0,0,1,8,0.125,20.0,100.0,1203.1728,0.0,0,0.0,0.0
43.0,A,RUNNING,39.428,0,0,1,8,0.125,20.0,100.0,1202.1728,0.0,0,0.0,0.0
44.0,A,RUNNING,40.428,0,0,1,8,0.125,20.0,100.0,1201.1728,0.0,0,0.0,0.0
