sim_time_s,section_id,status,factory_time_s,produced_total,picked_total,buffer_units,buffer_capacity,buffer_fill,rate_actual_per_hour,health_percent,time_to_full_s,fault_remaining_s,faults_total,lost_units,blocked_time_s
2.96,C,RUNNING,0.0,0,0,0,2,0.0,10.0,100.0,776.2457,0.0,0,0.0,0.0
3.0,C,RUNNING,0.044,0,0,0,2,0.0,10.0,100.0,776.2017,0.0,0,0.0,0.0
4.0,C,RUNNING,1.044,0,0,0,2,0.0,10.0,100.0,775.2017,0.0,0,0.0,0.0
5.0,C,RUNNING,2.044,0,0,0,2,0.0,10.0,100.0,774.2017,0.0,0,0.0,0.0
6.0,C,RUNNING,3.044,0,0,0,2,0.0,10.0,100.0,773.2017,0.0,0,0.0,0.0
7.0,C,RUNNING,4.044,0,0,0,2,0.0,10.0,100.0,772.2017,0.0,0,0.0,0.0
8.0,C,RUNNING,5.044,0,0,0,2,0.0,10.0,100.0,771.2017,0.0,0,0.0,0.0
9.0,C,RUNNING,6.044,0,0,0,2,0.0,10.0,100.0,770.2017,0.0,0,0.0,0.0
10.0,C,RUNNING,7.044,0,0,0,2,0.0,10.0,100.0,769.2017,0.0,0,0.0,0.0
11.0,C,RUNNING,8.044,0,0,0,2,0.0,10.0,100.0,768.2017,0.0,0,0.0,0.0
12.0,C,RUNNING,9.044,0,0,0,2,0.0,10.0,100.0,767.2017,0.0,0,0.0,0.0
13.0,C,RUNNING,10.044,0,0,0,2,0.0,10.0,100.0,766.2017,0.0,0,0.0,0.0
14.0,C,RUNNING,11.044,0,0,0,2,0.0,10.0,100.0,765.2017,0.0,0,0.0,0.0
15.0,C,RUNNING,12.044,0,0,0,2,0.0,10.0,100.0,764.2017,0.0,0,0.0,0.0
16.0,C,RUNNING,13.044,0,0,0,2,0.0,10.0,100.0,763.2017,0.0,0,0.0,0.0
17.0,C,RUNNING,14.044,0,0,0,2,0.0,10.0,100.0,762.2017,0.0,0,0.0,0.0
18.0,C,RUNNING,15.044,0,0,0,2,0.0,10.0,100.0,761.2017,0.0,0,0.0,0.0
19.0,C,RUNNING,16.044,0,0,0,2,0.0,10.0,100.0,760.2017,0.0,0,0.0,0.0
20.0,C,RUNNING,17.044,0,0,0,2,0.0,10.0,100.0,759.2017,0.0,0,0.0,0.0
21.0,C,RUNNING,18.044,0,0,0,2,0.0,10.0,100.0,758.2017,0.0,0,0.0,0.0
22.0,C,RUNNING,19.044,0,0,0,2,0.0,10.0,100.0,757.2017,0.0,0,0.0,0.0
23.0,C,RUNNING,20.044,0,0,0,2,0.0,10.0,100.0,756.2017,0.0,0,0.0,0.0
24.0,C,RUNNING,21.044,0,0,0,2,0.0,10.0,100.0,755.2017,0.0,0,0.0,0.0
25.0,C,RUNNING,22.044,0,0,0,2,0.0,10.0,100.0,754.2017,0.0,0,0.0,0.0
26.0,C,RUNNING,23.044,0,0,0,2,0.0,10.0,100.0,753.2017,0.0,0,0.0,0.0
27.0,C,RUNNING,24.044,0,0,0,2,0.0,10.0,100.0,752.2017,0.0,0,0.0,0.0
28.0,C,RUNNING,25.044,0,0,0,2,0.0,10.0,100.0,751.2017,0.0,0,0.0,0.0
29.0,C,RUNNING,26.044,0,0,0,2,0.0,10.0,100.0,750.2017,0.0,0,0.0,0.0
30.0,C,RUNNING,27.044,0,0,0,2,0.0,10.0,100.0,749.2017,0.0,0,0.0,0.0
31.0,C,RUNNING,28.044,0,0,0,2,0.0,10.0,100.0,748.2017,0.0,0,0.0,0.0
32.0,C,RUNNING,29.044,0,0,0,2,0.0,10.0,100.0,747.2017,0.0,0,0.0,0.0
33.0,C,RUNNING,30.044,0,0,0,2,0.0,10.0,100.0,746.2017,0.0,0,0.0,0.0
34.0,C,RUNNING,31.044,0,0,0,2,0.0,10.0,100.0,745.2017,0.0,0,0.0,0.0
35.0,C,RUNNING,32.044,0,0,0,2,0.0,10.0,100.0,744.2017,0.0,0,0.0,0.0
36.0,C,RUNNING,33.044,0,0,0,2,0.0,10.0,100.0,743.2017,0.0,0,0.0,0.0
37.0,C,RUNNING,34.044,0,0,0,2,0.0,10.0,100.0,742.2017,0.0,0,0.0,0.0
38.0,C,RUNNING,35.044,0,0,0,2,0.0,10.0,100.0,741.2017,0.0,0,0.0,0.0
39.0,C,RUNNING,36.044,0,0,0,2,0.0,10.0,100.0,740.2017,0.0,0,0.0,0.0
40.0,C,RUNNING,37.044,0,0,0,2,0.0,10.0,100.0,739.2017,0.0,0,0.0,0.0
41.0,C,RUNNING,38.044,0,0,0,2,0.0,10.0,100.0,738.2017,0.0,0,0.0,0.0
42.0,C,RUNNING,39.044,0,0,0,2,0.0,10.0,100.0,737.2017,0.0,0,0.0,0.0
43.0,C,RUNNING,40.044,0,0,0,2,0.0,10.0,100.0,736.2017,0.0,0,0.0,0.0
44.0,C,RUNNING,41.044,0,0,0,2,0.0,10.0,100.0,735.2017,0.0,0,0.0,0.0
45.0,C,RUNNING,42.044,0,0,0,2,0.0,10.0,100.0,734.2017,0.0,0,0.0,0.0
46.0,C,RUNNING,43.044,0,0,0,2,0.0,10.0,100.0,733.2017,0.0,0,0.0,0.0
47.0,C,RUNNING,44.044,0,0,0,2,0.0,10.0,100.0,732.2017,0.0,0,0.0,0.0
48.0,C,RUNNING,45.044,0,0,0,2,0.0,10.0,100.0,731.2017,0.0,0,0.0,0.0
49.0,C,RUNNING,46.044,0,0,0,2,0.0,10.0,100.0,730.2017,0.0,0,0.0,0.0
50.0,C,RUNNING,47.044,0,0,0,2,0.0,10.0,100.0,729.2017,0.0,0,0.0,0.0
51.0,C,RUNNING,48.044,0,0,0,2,0.0,10.0,100.0,728.2017,0.0,0,0.0,0.0
52.0,C,RUNNING,49.044,0,0,0,2,0.0,10.0,100.0,727.2017,0.0,0,0.0,0.0
53.0,C,RUNNING,50.044,0,0,0,2,0.0,10.0,100.0,726.2017,0.0,0,0.0,0.0
54.0,C,RUNNING,51.044,0,0,0,2,0.0,10.0,100.0,725.2017,0.0,0,0.0,0.0
55.0,C,RUNNING,52.044,0,0,0,2,0.0,10.0,100.0,724.2017,0.0,0,0.0,0.0
56.0,C,RUNNING,53.044,0,0,0,2,0.0,10.0,100.0,723.2017,0.0,0,0.0,0.0
57.0,C,RUNNING,54.044,0,0,0,2,0.0,10.0,100.0,722.2017,0.0,0,0.0,0.0
58.0,C,RUNNING,55.044,0,0,0,2,0.0,10.0,100.0,721.2017,0.0,0,0.0,0.0
59.0,C,RUNNING,56.044,0,0,0,2,0.0,10.0,100.0,720.2017,0.0,0,0.0,0.0
60.0,C,RUNNING,57.044,0,0,0,2,0.0,10.0,100.0,719.2017,0.0,0,0.0,0.0
61.0,C,RUNNING,58.044,0,0,0,2,0.0,10.0,100.0,718.2017,0.0,0,0.0,0.0
62.0,C,RUNNING,59.044,0,0,0,2,0.0,10.0,100.0,717.2017,0.0,0,0.0,0.0
63.0,C,RUNNING,60.044,0,0,0,2,0.0,10.0,100.0,716.2017,0.0,0,0.0,0.0
64.0,C,RUNNING,61.044,0,0,0,2,0.0,10.0,100.0,715.2017,0.0,0,0.0,0.0
65.0,C,RUNNING,62.044,0,0,0,2,0.0,10.0,100.0,714.2017,0.0,0,0.0,0.0
66.0,C,RUNNING,63.044,0,0,0,2,0.0,10.0,100.0,713.2017,0.0,0,0.0,0.0
