ts,run_id,order_id,activity,state,battery_percent,temperature_c,condition_percent,payload_kg,motor_load,speed,distance_delta_m,cumulative_distance_m,cumulative_energy_wh,cumulative_charged_wh
4.0,run_20260917_174825,,idle,idle,99.993,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.0
5.0,run_20260917_174825,,idle,idle,99.985,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0032,0.0
6.0,run_20260917_174825,,idle,idle,99.978,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0049,0.0
7.0,run_20260917_174825,,idle,idle,99.97,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0066,0.0
8.0,run_20260917_174825,,idle,idle,99.963,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0082,0.0
9.0,run_20260917_174825,,idle,idle,99.955,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0099,0.0
10.0,run_20260917_174825,,idle,idle,99.947,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0116,0.0
11.0,run_20260917_174825,,idle,idle,99.94,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0132,0.0
12.0,run_20260917_174825,,waiting,waiting,99.932,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0149,0.0
13.0,run_20260917_174825,,waiting,waiting,99.925,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0166,0.0
14.0,run_20260917_174825,,waiting,waiting,99.917,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0182,0.0
15.0,run_20260917_174825,,waiting,waiting,99.91,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0199,0.0
16.0,run_20260917_174825,,waiting,waiting,99.902,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0216,0.0
17.0,run_20260917_174825,,driving,driving,99.894,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0232,0.0
18.0,run_20260917_174825,,driving,driving,99.881,22.031,100.0,0.0,0.83,0.463,0.2584,0.258,0.0262,0.0
19.0,run_20260917_174825,,driving,driving,99.863,22.064,100.0,0.0,0.897,0.5,0.476,0.734,0.0302,0.0
20.0,run_20260917_174825,,driving,driving,99.844,22.097,100.0,0.0,0.893,0.498,0.4971,1.232,0.0344,0.0
21.0,run_20260917_174825,,driving,driving,99.825,22.129,100.0,0.0,0.884,0.493,0.4982,1.73,0.0385,0.0
22.0,run_20260917_174825,,driving,driving,99.806,22.162,100.0,0.0,0.875,0.488,0.4968,2.227,0.0427,0.0
23.0,run_20260917_174825,,driving,driving,99.788,22.194,100.0,0.0,0.885,0.493,0.4752,2.702,0.0467,0.0
24.0,run_20260917_174825,,driving,driving,99.769,22.226,99.999,0.0,0.85,0.474,0.4808,3.183,0.0508,0.0
25.0,run_20260917_174825,,driving,driving,99.75,22.256,99.999,0.0,0.833,0.464,0.489,3.672,0.0549,0.0
26.0,run_20260917_174825,,driving,driving,99.732,22.289,99.999,0.0,0.897,0.5,0.4877,4.159,0.059,0.0
27.0,run_20260917_174825,,driving,driving,99.713,22.322,99.999,0.0,0.891,0.496,0.4897,4.649,0.0631,0.0
28.0,run_20260917_174825,,driving,driving,99.694,22.354,99.999,0.0,0.881,0.491,0.4832,5.132,0.0672,0.0
29.0,run_20260917_174825,,driving,driving,99.676,22.387,99.999,0.0,0.891,0.496,0.4973,5.63,0.0714,0.0
30.0,run_20260917_174825,,driving,driving,99.657,22.419,99.999,0.0,0.881,0.491,0.4895,6.119,0.0755,0.0
31.008,run_20260917_174825,,driving,driving,99.638,22.451,99.999,0.0,0.887,0.494,0.4982,6.617,0.0797,0.0
32.0,run_20260917_174825,,driving,driving,99.619,22.484,99.999,0.0,0.897,0.5,0.4844,7.102,0.0837,0.0
33.0,run_20260917_174825,,driving,driving,99.6,22.516,99.999,0.0,0.897,0.5,0.5032,7.605,0.0879,0.0
34.0,run_20260917_174825,,driving,driving,99.581,22.549,99.999,0.0,0.897,0.5,0.5039,8.109,0.0921,0.0
35.0,run_20260917_174825,,driving,driving,99.562,22.582,99.999,0.0,0.895,0.499,0.503,8.612,0.0963,0.0
36.004,run_20260917_174825,,driving,driving,99.543,22.614,99.999,0.0,0.897,0.5,0.5024,9.114,0.1005,0.0
37.0,run_20260917_174825,,driving,driving,99.525,22.646,99.999,0.0,0.888,0.495,0.4835,9.598,0.1046,0.0
38.0,run_20260917_174825,,driving,driving,99.506,22.679,99.999,0.0,0.896,0.499,0.5027,10.1,0.1087,0.0
39.0,run_20260917_174825,,driving,driving,99.487,22.711,99.999,0.0,0.897,0.5,0.5006,10.601,0.1129,0.0
40.0,run_20260917_174825,,driving,driving,99.468,22.744,99.999,0.0,0.897,0.5,0.5025,11.103,0.1171,0.0
41.0,run_20260917_174825,,driving,driving,99.449,22.776,99.999,0.0,0.896,0.499,0.484,11.587,0.1212,0.0
42.0,run_20260917_174825,,driving,driving,99.43,22.808,99.999,0.0,0.893,0.497,0.503,12.09,0.1254,0.0
43.0,run_20260917_174825,,driving,driving,99.411,22.84,99.999,0.0,0.888,0.495,0.4999,12.59,0.1295,0.0
44.0,run_20260917_174825,,driving,driving,99.392,22.872,99.999,0.0,0.897,0.5,0.4995,13.09,0.1337,0.0
45.0,run_20260917_174825,,driving,driving,99.374,22.905,99.999,0.0,0.895,0.499,0.483,13.573,0.1378,0.0
46.0,run_20260917_174825,,driving,driving,99.355,22.936,99.999,0.0,0.891,0.496,0.4984,14.071,0.1419,0.0
47.0,run_20260917_174825,,driving,driving,99.336,22.964,99.999,0.0,0.781,0.435,0.4923,14.563,0.1461,0.0
48.0,run_20260917_174825,,driving,driving,99.32,22.983,99.999,0.0,0.529,0.295,0.3625,14.926,0.1495,0.0
49.0,run_20260917_174825,,loading,loading,99.312,22.982,99.998,0.0,0.0,0.0,0.0504,14.976,0.1514,0.0
50.0,run_20260917_174825,,loading,loading,99.304,22.981,99.998,0.0,0.0,0.0,0.0,14.976,0.1531,0.0
51.0,run_20260917_174825,,loading,loading,99.296,22.98,99.998,0.0,0.0,0.0,0.0,14.976,0.1548,0.0
52.004,run_20260917_174825,,loading,loading,99.289,22.979,99.998,0.0,0.0,0.0,0.0,14.976,0.1565,0.0
53.0,run_20260917_174825,,loading,loading,99.281,22.977,99.998,0.0,0.0,0.0,0.0,14.976,0.1581,0.0
54.0,run_20260917_174825,,loading,loading,99.274,22.976,99.998,0.0,0.0,0.0,0.0,14.976,0.1598,0.0
55.0,run_20260917_174825,,loading,loading,99.266,22.975,99.998,0.0,0.0,0.0,0.0,14.976,0.1614,0.0
56.0,run_20260917_174825,,loading,loading,99.259,22.974,99.998,0.0,0.0,0.0,0.0,14.976,0.1631,0.0
57.0,run_20260917_174825,,loading,loading,99.251,22.973,99.998,0.0,0.0,0.0,0.0,14.976,0.1648,0.0
58.0,run_20260917_174825,,loading,loading,99.243,22.972,99.998,0.0,0.0,0.0,0.0,14.976,0.1664,0.0
59.008,run_20260917_174825,,loading,loading,99.236,22.971,99.998,0.0,0.0,0.0,0.0,14.976,0.1681,0.0
60.0,run_20260917_174825,,loading,loading,99.228,22.97,99.998,0.0,0.0,0.0,0.0,14.976,0.1698,0.0
61.0,run_20260917_174825,,loading,loading,99.221,22.969,99.998,0.0,0.0,0.0,0.0,14.976,0.1714,0.0
62.0,run_20260917_174825,,loading,loading,99.213,22.968,99.998,0.0,0.0,0.0,0.0,14.976,0.1731,0.0
63.0,run_20260917_174825,,loading,loading,99.206,22.967,99.998,0.0,0.0,0.0,0.0,14.976,0.1748,0.0
64.0,run_20260917_174825,,loading,loading,99.198,22.966,99.998,0.0,0.0,0.0,0.0,14.976,0.1764,0.0
65.0,run_20260917_174825,,loading,loading,99.19,22.965,99.998,0.0,0.0,0.0,0.0,14.976,0.1781,0.0
66.0,run_20260917_174825,,loading,loading,99.183,22.964,99.998,0.0,0.0,0.0,0.0,14.976,0.1798,0.0
67.0,run_20260917_174825,,loading,loading,99.175,22.963,99.998,0.0,0.0,0.0,0.0,14.976,0.1814,0.0
68.0,run_20260917_174825,,loading,loading,99.168,22.961,99.998,0.0,0.0,0.0,0.0,14.976,0.1831,0.0
69.0,run_20260917_174825,,loading,loading,99.16,22.96,99.998,0.0,0.0,0.0,0.0,14.976,0.1848,0.0
70.0,run_20260917_174825,,loading,loading,99.153,22.959,99.998,0.0,0.0,0.0,0.0,14.976,0.1864,0.0
71.0,run_20260917_174825,,loading,loading,99.145,22.958,99.998,0.0,0.0,0.0,0.0,14.976,0.1881,0.0
72.0,run_20260917_174825,,loading,loading,99.137,22.957,99.998,0.0,0.0,0.0,0.0,14.976,0.1898,0.0
73.0,run_20260917_174825,,loading,loading,99.13,22.956,99.998,0.0,0.0,0.0,0.0,14.976,0.1914,0.0
74.0,run_20260917_174825,,loading,loading,99.122,22.955,99.998,0.0,0.0,0.0,0.0,14.976,0.1931,0.0
75.0,run_20260917_174825,,loading,loading,99.115,22.954,99.998,0.0,0.0,0.0,0.0,14.976,0.1948,0.0
76.0,run_20260917_174825,,loading,loading,99.107,22.953,99.998,0.0,0.0,0.0,0.0,14.976,0.1964,0.0
77.0,run_20260917_174825,,loading,loading,99.099,22.952,99.998,0.0,0.0,0.0,0.0,14.976,0.1981,0.0
78.0,run_20260917_174825,,loading,loading,99.092,22.951,99.998,0.0,0.0,0.0,0.0,14.976,0.1998,0.0
79.0,run_20260917_174825,,waiting,waiting,99.084,22.95,99.998,0.800000011920929,0.0,0.0,0.0,14.976,0.2014,0.0
80.0,run_20260917_174825,,driving,driving,99.077,22.951,99.998,0.800000011920929,0.043,0.024,0.001,14.977,0.2031,0.0
81.0,run_20260917_174825,,driving,driving,99.065,22.962,99.998,0.800000011920929,0.325,0.181,0.1479,15.125,0.2057,0.0
82.0,run_20260917_174825,,driving,driving,99.055,22.962,99.998,0.800000011920929,0.031,0.017,0.0916,15.217,0.2079,0.0
83.0,run_20260917_174825,,driving,driving,99.046,22.973,99.998,0.800000011920929,0.307,0.171,0.0587,15.275,0.2099,0.0
84.0,run_20260917_174825,,driving,driving,99.027,23.006,99.998,0.800000011920929,0.892,0.497,0.4404,15.716,0.2142,0.0
85.0,run_20260917_174825,,driving,driving,99.005,23.039,99.998,0.800000011920929,0.895,0.499,0.5035,16.219,0.2188,0.0
86.0,run_20260917_174825,,driving,driving,98.985,23.073,99.998,0.800000011920929,0.895,0.499,0.4857,16.705,0.2234,0.0
87.0,run_20260917_174825,,driving,driving,98.964,23.106,99.998,0.800000011920929,0.883,0.492,0.5005,17.205,0.228,0.0
88.0,run_20260917_174825,,driving,driving,98.943,23.138,99.998,0.800000011920929,0.87,0.485,0.4827,17.688,0.2325,0.0
89.0,run_20260917_174825,,driving,driving,98.922,23.171,99.998,0.800000011920929,0.895,0.499,0.4839,18.172,0.2371,0.0
90.0,run_20260917_174825,,driving,driving,98.902,23.204,99.998,0.800000011920929,0.897,0.5,0.4859,18.658,0.2416,0.0
91.0,run_20260917_174825,,driving,driving,98.881,23.237,99.998,0.800000011920929,0.897,0.5,0.504,19.162,0.2463,0.0
92.0,run_20260917_174825,,driving,driving,98.86,23.271,99.997,0.800000011920929,0.897,0.5,0.5028,19.665,0.2509,0.0
93.0,run_20260917_174825,,driving,driving,98.838,23.304,99.997,0.800000011920929,0.897,0.5,0.5027,20.167,0.2556,0.0
94.0,run_20260917_174825,,driving,driving,98.817,23.337,99.997,0.800000011920929,0.897,0.5,0.5024,20.67,0.2602,0.0
95.0,run_20260917_174825,,driving,driving,98.797,23.37,99.997,0.800000011920929,0.897,0.5,0.4855,21.155,0.2647,0.0
96.0,run_20260917_174825,,driving,driving,98.775,23.403,99.997,0.800000011920929,0.897,0.5,0.5032,21.659,0.2694,0.0
97.0,run_20260917_174825,,driving,driving,98.754,23.435,99.997,0.800000011920929,0.881,0.491,0.5032,22.162,0.274,0.0
98.0,run_20260917_174825,,driving,driving,98.733,23.468,99.997,0.800000011920929,0.885,0.493,0.5001,22.662,0.2787,0.0
99.0,run_20260917_174825,,driving,driving,98.713,23.5,99.997,0.800000011920929,0.869,0.484,0.4754,23.137,0.2832,0.0
100.0,run_20260917_174825,,driving,driving,98.692,23.532,99.997,0.800000011920929,0.891,0.496,0.4944,23.632,0.2878,0.0
101.0,run_20260917_174825,,driving,driving,98.671,23.565,99.997,0.800000011920929,0.897,0.5,0.5021,24.134,0.2924,0.0
102.0,run_20260917_174825,,driving,driving,98.65,23.596,99.997,0.800000011920929,0.855,0.477,0.4961,24.63,0.297,0.0
103.0,run_20260917_174825,,driving,driving,98.629,23.629,99.997,0.800000011920929,0.896,0.499,0.4911,25.121,0.3016,0.0
104.0,run_20260917_174825,,driving,driving,98.609,23.661,99.997,0.800000011920929,0.872,0.486,0.4661,25.587,0.306,0.0
105.0,run_20260917_174825,,driving,driving,98.588,23.688,99.997,0.800000011920929,0.764,0.426,0.4849,26.072,0.3106,0.0
106.0,run_20260917_174825,,driving,driving,98.569,23.719,99.997,0.800000011920929,0.842,0.469,0.4443,26.516,0.3149,0.0
107.0,run_20260917_174825,,driving,driving,98.548,23.75,99.997,0.800000011920929,0.862,0.48,0.4944,27.011,0.3195,0.0
108.0,run_20260917_174825,,driving,driving,98.527,23.781,99.997,0.800000011920929,0.862,0.48,0.4796,27.49,0.324,0.0
109.0,run_20260917_174825,,driving,driving,98.507,23.814,99.997,0.800000011920929,0.895,0.498,0.4887,27.979,0.3285,0.0
110.0,run_20260917_174825,,driving,driving,98.486,23.845,99.997,0.800000011920929,0.85,0.473,0.5011,28.48,0.3332,0.0
111.0,run_20260917_174825,,driving,driving,98.465,23.876,99.997,0.800000011920929,0.883,0.492,0.4953,28.975,0.3378,0.0
112.0,run_20260917_174825,,driving,driving,98.446,23.889,99.997,0.800000011920929,0.376,0.209,0.425,29.4,0.342,0.0
113.0,run_20260917_174825,,driving,driving,98.433,23.918,99.997,0.800000011920929,0.804,0.448,0.2049,29.605,0.3448,0.0
