sim_time_s,section_id,status,factory_time_s,produced_total,picked_total,buffer_units,buffer_capacity,buffer_fill,rate_actual_per_hour,health_percent,time_to_full_s,fault_remaining_s,faults_total,lost_units,blocked_time_s
3.14,C,RUNNING,0.0,0,0,1,3,0.3333,5.0,100.0,1552.4915,0.0,0,0.0,0.0
4.0,C,RUNNING,0.86,0,0,1,3,0.3333,5.0,100.0,1551.6315,0.0,0,0.0,0.0
5.0,C,RUNNING,1.86,0,0,1,3,0.3333,5.0,100.0,1550.6315,0.0,0,0.0,0.0
6.0,C,RUNNING,2.86,0,0,1,3,0.3333,5.0,100.0,1549.6315,0.0,0,0.0,0.0
7.0,C,RUNNING,3.86,0,0,1,3,0.3333,5.0,100.0,1548.6315,0.0,0,0.0,0.0
8.0,C,RUNNING,4.86,0,0,1,3,0.3333,5.0,100.0,1547.6315,0.0,0,0.0,0.0
9.0,C,RUNNING,5.86,0,0,1,3,0.3333,5.0,100.0,1546.6315,0.0,0,0.0,0.0
10.0,C,RUNNING,6.86,0,0,1,3,0.3333,5.0,100.0,1545.6315,0.0,0,0.0,0.0
11.0,C,RUNNING,7.86,0,0,1,3,0.3333,5.0,100.0,1544.6315,0.0,0,0.0,0.0
12.0,C,RUNNING,8.86,0,0,1,3,0.3333,5.0,100.0,1543.6315,0.0,0,0.0,0.0
13.0,C,RUNNING,9.86,0,0,1,3,0.3333,5.0,100.0,1542.6315,0.0,0,0.0,0.0
14.0,C,RUNNING,10.86,0,0,1,3,0.3333,5.0,100.0,1541.6315,0.0,0,0.0,0.0
15.0,C,RUNNING,11.86,0,0,1,3,0.3333,5.0,100.0,1540.6315,0.0,0,0.0,0.0
16.0,C,RUNNING,12.86,0,0,1,3,0.3333,5.0,100.0,1539.6315,0.0,0,0.0,0.0
17.0,C,RUNNING,13.86,0,0,1,3,0.3333,5.0,100.0,1538.6315,0.0,0,0.0,0.0
18.0,C,RUNNING,14.86,0,0,1,3,0.3333,5.0,100.0,1537.6315,0.0,0,0.0,0.0
19.0,C,RUNNING,15.86,0,0,1,3,0.3333,5.0,100.0,1536.6315,0.0,0,0.0,0.0
20.0,C,RUNNING,16.86,0,0,1,3,0.3333,5.0,100.0,1535.6315,0.0,0,0.0,0.0
21.0,C,RUNNING,17.86,0,0,1,3,0.3333,5.0,100.0,1534.6315,0.0,0,0.0,0.0
22.0,C,RUNNING,18.86,0,0,1,3,0.3333,5.0,100.0,1533.6315,0.0,0,0.0,0.0
23.0,C,RUNNING,19.86,0,0,1,3,0.3333,5.0,100.0,1532.6315,0.0,0,0.0,0.0
24.0,C,RUNNING,20.86,0,0,1,3,0.3333,5.0,100.0,1531.6315,0.0,0,0.0,0.0
25.0,C,RUNNING,21.86,0,0,1,3,0.3333,5.0,100.0,1530.6315,0.0,0,0.0,0.0
26.0,C,RUNNING,22.86,0,0,1,3,0.3333,5.0,100.0,1529.6315,0.0,0,0.0,0.0
27.0,C,RUNNING,23.86,0,0,1,3,0.3333,5.0,100.0,1528.6315,0.0,0,0.0,0.0
