ts,run_id,order_id,activity,state,battery_percent,temperature_c,condition_percent,payload_kg,motor_load,speed,distance_delta_m,cumulative_distance_m,cumulative_energy_wh,cumulative_charged_wh
5.0,run_20260920_162136,,idle,idle,29.994,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0014,0.0
6.0,run_20260920_162136,,idle,idle,29.986,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0
7.0,run_20260920_162136,,idle,idle,29.979,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0047,0.0
8.0,run_20260920_162136,,idle,idle,29.971,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0064,0.0
9.0,run_20260920_162136,,idle,idle,29.964,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0
10.0,run_20260920_162136,,idle,idle,29.956,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0097,0.0
11.0,run_20260920_162136,,idle,idle,29.948,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0114,0.0
12.0,run_20260920_162136,,idle,idle,29.941,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0
13.0,run_20260920_162136,,waiting,waiting,29.933,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0147,0.0
14.0,run_20260920_162136,,driving,driving,29.926,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0164,0.0
15.0,run_20260920_162136,,driving,driving,29.912,22.032,100.0,0.0,0.868,0.484,0.2509,0.251,0.0193,0.0
16.0,run_20260920_162136,,driving,driving,29.894,22.064,100.0,0.0,0.869,0.484,0.4846,0.736,0.0234,0.0
17.0,run_20260920_162136,,driving,driving,29.875,22.097,100.0,0.0,0.886,0.494,0.4992,1.235,0.0275,0.0
18.0,run_20260920_162136,,driving,driving,29.856,22.13,100.0,0.0,0.897,0.5,0.4804,1.715,0.0316,0.0
19.0,run_20260920_162136,,driving,driving,29.837,22.163,100.0,0.0,0.887,0.494,0.4987,2.214,0.0358,0.0
20.0,run_20260920_162136,,driving,driving,29.819,22.195,100.0,0.0,0.887,0.494,0.4995,2.713,0.0399,0.0
21.0,run_20260920_162136,,driving,driving,29.8,22.227,100.0,0.0,0.86,0.479,0.4943,3.208,0.0441,0.0
22.0,run_20260920_162136,,driving,driving,29.781,22.258,100.0,0.0,0.839,0.467,0.4928,3.7,0.0482,0.0
23.0,run_20260920_162136,,driving,driving,29.763,22.289,99.999,0.0,0.858,0.478,0.4556,4.156,0.0521,0.0
24.0,run_20260920_162136,,driving,driving,29.744,22.32,99.999,0.0,0.849,0.473,0.4893,4.645,0.0562,0.0
25.0,run_20260920_162136,,driving,driving,29.725,22.353,99.999,0.0,0.884,0.493,0.4959,5.141,0.0604,0.0
26.0,run_20260920_162136,,driving,driving,29.707,22.385,99.999,0.0,0.87,0.485,0.4922,5.633,0.0645,0.0
27.0,run_20260920_162136,,driving,driving,29.689,22.416,99.999,0.0,0.871,0.485,0.4676,6.101,0.0685,0.0
28.0,run_20260920_162136,,driving,driving,29.67,22.449,99.999,0.0,0.897,0.5,0.4955,6.596,0.0727,0.0
29.0,run_20260920_162136,,driving,driving,29.651,22.482,99.999,0.0,0.897,0.5,0.5021,7.098,0.0768,0.0
30.0,run_20260920_162136,,driving,driving,29.632,22.514,99.999,0.0,0.897,0.5,0.5036,7.602,0.081,0.0
31.0,run_20260920_162136,,driving,driving,29.613,22.547,99.999,0.0,0.897,0.5,0.504,8.106,0.0852,0.0
32.0,run_20260920_162136,,driving,driving,29.594,22.58,99.999,0.0,0.897,0.5,0.486,8.592,0.0893,0.0
33.0,run_20260920_162136,,driving,driving,29.575,22.612,99.999,0.0,0.896,0.499,0.5026,9.095,0.0935,0.0
34.0,run_20260920_162136,,driving,driving,29.556,22.645,99.999,0.0,0.896,0.499,0.504,9.599,0.0977,0.0
35.0,run_20260920_162136,,driving,driving,29.537,22.677,99.999,0.0,0.897,0.5,0.5028,10.101,0.1019,0.0
36.0,run_20260920_162136,,driving,driving,29.518,22.71,99.999,0.0,0.895,0.499,0.4842,10.586,0.1059,0.0
37.0,run_20260920_162136,,driving,driving,29.5,22.74,99.999,0.0,0.851,0.474,0.4862,11.072,0.11,0.0
38.0,run_20260920_162136,,driving,driving,29.481,22.772,99.999,0.0,0.887,0.494,0.4959,11.568,0.1142,0.0
39.0,run_20260920_162136,,driving,driving,29.463,22.802,99.999,0.0,0.833,0.464,0.4702,12.038,0.1182,0.0
40.0,run_20260920_162136,,driving,driving,29.444,22.834,99.999,0.0,0.894,0.498,0.4803,12.518,0.1223,0.0
41.0,run_20260920_162136,,driving,driving,29.426,22.865,99.999,0.0,0.847,0.472,0.4759,12.994,0.1263,0.0
42.0,run_20260920_162136,,driving,driving,29.407,22.896,99.999,0.0,0.879,0.49,0.498,13.492,0.1305,0.0
43.0,run_20260920_162136,,driving,driving,29.388,22.929,99.999,0.0,0.897,0.5,0.4992,13.991,0.1346,0.0
44.0,run_20260920_162136,,driving,driving,29.369,22.959,99.999,0.0,0.856,0.477,0.4923,14.484,0.1388,0.0
45.0,run_20260920_162136,,driving,driving,29.353,22.979,99.999,0.0,0.554,0.309,0.3965,14.88,0.1424,0.0
46.0,run_20260920_162136,,loading,loading,29.342,22.978,99.999,0.0,0.0,0.0,0.1326,15.013,0.1448,0.0
47.0,run_20260920_162136,,loading,loading,29.334,22.977,99.999,0.0,0.0,0.0,0.0,15.013,0.1464,0.0
48.0,run_20260920_162136,,loading,loading,29.327,22.976,99.999,0.0,0.0,0.0,0.0,15.013,0.1481,0.0
49.0,run_20260920_162136,,loading,loading,29.319,22.974,99.999,0.0,0.0,0.0,0.0,15.013,0.1498,0.0
50.0,run_20260920_162136,,loading,loading,29.312,22.973,99.998,0.0,0.0,0.0,0.0,15.013,0.1514,0.0
51.0,run_20260920_162136,,loading,loading,29.304,22.972,99.998,0.0,0.0,0.0,0.0,15.013,0.1531,0.0
52.0,run_20260920_162136,,loading,loading,29.297,22.971,99.998,0.0,0.0,0.0,0.0,15.013,0.1548,0.0
53.0,run_20260920_162136,,loading,loading,29.289,22.97,99.998,0.0,0.0,0.0,0.0,15.013,0.1564,0.0
54.0,run_20260920_162136,,loading,loading,29.281,22.969,99.998,0.0,0.0,0.0,0.0,15.013,0.1581,0.0
55.0,run_20260920_162136,,loading,loading,29.274,22.968,99.998,0.0,0.0,0.0,0.0,15.013,0.1598,0.0
56.0,run_20260920_162136,,loading,loading,29.266,22.967,99.998,0.0,0.0,0.0,0.0,15.013,0.1614,0.0
57.0,run_20260920_162136,,loading,loading,29.259,22.966,99.998,0.0,0.0,0.0,0.0,15.013,0.1631,0.0
58.0,run_20260920_162136,,loading,loading,29.251,22.965,99.998,0.0,0.0,0.0,0.0,15.013,0.1648,0.0
59.0,run_20260920_162136,,loading,loading,29.244,22.964,99.998,0.0,0.0,0.0,0.0,15.013,0.1664,0.0
60.0,run_20260920_162136,,loading,loading,29.236,22.963,99.998,0.0,0.0,0.0,0.0,15.013,0.1681,0.0
61.0,run_20260920_162136,,loading,loading,29.228,22.962,99.998,0.0,0.0,0.0,0.0,15.013,0.1698,0.0
62.0,run_20260920_162136,,loading,loading,29.221,22.961,99.998,0.0,0.0,0.0,0.0,15.013,0.1714,0.0
63.0,run_20260920_162136,,loading,loading,29.213,22.96,99.998,0.0,0.0,0.0,0.0,15.013,0.1731,0.0
