sim_time_s,section_id,status,factory_time_s,produced_total,picked_total,buffer_units,buffer_capacity,buffer_fill,rate_actual_per_hour,health_percent,time_to_full_s,fault_remaining_s,faults_total,lost_units,blocked_time_s
2.87,A,RUNNING,0.0,0,0,1,8,0.125,20.0,100.0,1241.6008,0.0,0,0.0,0.0
3.0,A,RUNNING,0.128,0,0,1,8,0.125,20.0,100.0,1241.4728,0.0,0,0.0,0.0
4.0,A,RUNNING,1.128,0,0,1,8,0.125,20.0,100.0,1240.4728,0.0,0,0.0,0.0
5.0,A,RUNNING,2.132,0,0,1,8,0.125,20.0,100.0,1239.4688,0.0,0,0.0,0.0
6.0,A,RUNNING,3.132,0,0,1,8,0.125,20.0,100.0,1238.4688,0.0,0,0.0,0.0
7.0,A,RUNNING,4.128,0,0,1,8,0.125,20.0,100.0,1237.4728,0.0,0,0.0,0.0
8.0,A,RUNNING,5.128,0,0,1,8,0.125,20.0,100.0,1236.4728,0.0,0,0.0,0.0
9.0,A,RUNNING,6.128,0,0,1,8,0.125,20.0,100.0,1235.4728,0.0,0,0.0,0.0
10.0,A,RUNNING,7.128,0,0,1,8,0.125,20.0,100.0,1234.4728,0.0,0,0.0,0.0
11.0,A,RUNNING,8.128,0,0,1,8,0.125,20.0,100.0,1233.4728,0.0,0,0.0,0.0
12.0,A,RUNNING,9.128,0,0,1,8,0.125,20.0,100.0,1232.4728,0.0,0,0.0,0.0
13.0,A,RUNNING,10.128,0,0,1,8,0.125,20.0,100.0,1231.4728,0.0,0,0.0,0.0
14.0,A,RUNNING,11.128,0,0,1,8,0.125,20.0,100.0,1230.4728,0.0,0,0.0,0.0
15.0,A,RUNNING,12.128,0,0,1,8,0.125,20.0,100.0,1229.4728,0.0,0,0.0,0.0
16.0,A,RUNNING,13.128,0,0,1,8,0.125,20.0,100.0,1228.4728,0.0,0,0.0,0.0
17.0,A,RUNNING,14.128,0,0,1,8,0.125,20.0,100.0,1227.4728,0.0,0,0.0,0.0
18.0,A,RUNNING,15.128,0,0,1,8,0.125,20.0,100.0,1226.4728,0.0,0,0.0,0.0
19.0,A,RUNNING,16.128,0,0,1,8,0.125,20.0,100.0,1225.4728,0.0,0,0.0,0.0
20.0,A,RUNNING,17.128,0,0,1,8,0.125,20.0,100.0,1224.4728,0.0,0,0.0,0.0
21.0,A,RUNNING,18.128,0,0,1,8,0.125,20.0,100.0,1223.4728,0.0,0,0.0,0.0
22.0,A,RUNNING,19.128,0,0,1,8,0.125,20.0,100.0,1222.4728,0.0,0,0.0,0.0
23.0,A,RUNNING,20.128,0,0,1,8,0.125,20.0,100.0,1221.4728,0.0,0,0.0,0.0
24.0,A,RUNNING,21.128,0,0,1,8,0.125,20.0,100.0,1220.4728,0.0,0,0.0,0.0
25.0,A,RUNNING,22.128,0,0,1,8,0.125,20.0,100.0,1219.4728,0.0,0,0.0,0.0
26.0,A,RUNNING,23.128,0,0,1,8,0.125,20.0,100.0,1218.4728,0.0,0,0.0,0.0
27.0,A,RUNNING,24.128,0,0,1,8,0.125,20.0,100.0,1217.4728,0.0,0,0.0,0.0
28.0,A,RUNNING,25.128,0,0,1,8,0.125,20.0,100.0,1216.4728,0.0,0,0.0,0.0
29.0,A,RUNNING,26.128,0,0,1,8,0.125,20.0,100.0,1215.4728,0.0,0,0.0,0.0
30.0,A,RUNNING,27.128,0,0,1,8,0.125,20.0,100.0,1214.4728,0.0,0,0.0,0.0
31.0,A,RUNNING,28.128,0,0,1,8,0.125,20.0,100.0,1213.4728,0.0,0,0.0,0.0
32.0,A,RUNNING,29.128,0,0,1,8,0.125,20.0,100.0,1212.4728,0.0,0,0.0,0.0
33.0,A,RUNNING,30.128,0,0,1,8,0.125,20.0,100.0,1211.4728,0.0,0,0.0,0.0
34.0,A,RUNNING,31.128,0,0,1,8,0.125,20.0,100.0,1210.4728,0.0,0,0.0,0.0
35.0,A,RUNNING,32.128,0,0,1,8,0.125,20.0,100.0,1209.4728,0.0,0,0.0,0.0
36.0,A,RUNNING,33.128,0,0,1,8,0.125,20.0,100.0,1208.4728,0.0,0,0.0,0.0
37.0,A,RUNNING,34.128,0,0,1,8,0.125,20.0,100.0,1207.4728,0.0,0,0.0,0.0
38.0,A,RUNNING,35.128,0,0,1,8,0.125,20.0,100.0,1206.4728,0.0,0,0.0,0.0
39.0,A,RUNNING,36.128,0,0,1,8,0.125,20.0,100.0,1205.4728,0.0,0,0.0,0.0
40.0,A,RUNNING,37.128,0,0,1,8,0.125,20.0,100.0,1204.4728,0.0,0,0.0,0.0
41.0,A,RUNNING,38.128,0,0,1,8,0.125,20.0,100.0,1203.4728,0.0,0,0.0,0.0
42.0,A,RUNNING,39.128,0,0,1,8,0.125,20.0,100.0,1202.4728,0.0,0,0.0,0.0
43.0,A,RUNNING,40.128,0,0,1,8,0.125,20.0,100.0,1201.4728,0.0,0,0.0,0.0
44.0,A,RUNNING,41.128,0,0,1,8,0.125,20.0,100.0,1200.4728,0.0,0,0.0,0.0
45.0,A,RUNNING,42.128,0,0,1,8,0.125,20.0,100.0,1199.4728,0.0,0,0.0,0.0
46.0,A,RUNNING,43.128,0,0,1,8,0.125,20.0,100.0,1198.4728,0.0,0,0.0,0.0
47.0,A,RUNNING,44.128,0,0,1,8,0.125,20.0,100.0,1197.4728,0.0,0,0.0,0.0
48.0,A,RUNNING,45.128,0,0,1,8,0.125,20.0,100.0,1196.4728,0.0,0,0.0,0.0
49.0,A,RUNNING,46.128,0,0,1,8,0.125,20.0,100.0,1195.4728,0.0,0,0.0,0.0
50.0,A,RUNNING,47.128,0,0,1,8,0.125,20.0,100.0,1194.4728,0.0,0,0.0,0.0
51.0,A,RUNNING,48.128,0,0,1,8,0.125,20.0,100.0,1193.4728,0.0,0,0.0,0.0
52.0,A,RUNNING,49.128,0,0,1,8,0.125,20.0,100.0,1192.4728,0.0,0,0.0,0.0
53.0,A,RUNNING,50.128,0,0,1,8,0.125,20.0,100.0,1191.4728,0.0,0,0.0,0.0
54.0,A,RUNNING,51.128,0,0,1,8,0.125,20.0,100.0,1190.4728,0.0,0,0.0,0.0
55.0,A,RUNNING,52.128,0,0,1,8,0.125,20.0,100.0,1189.4728,0.0,0,0.0,0.0
56.0,A,RUNNING,53.128,0,0,1,8,0.125,20.0,100.0,1188.4728,0.0,0,0.0,0.0
57.0,A,RUNNING,54.128,0,0,1,8,0.125,20.0,100.0,1187.4728,0.0,0,0.0,0.0
58.0,A,RUNNING,55.128,0,0,1,8,0.125,20.0,100.0,1186.4728,0.0,0,0.0,0.0
59.0,A,RUNNING,56.128,0,0,1,8,0.125,20.0,100.0,1185.4728,0.0,0,0.0,0.0
60.0,A,RUNNING,57.128,0,0,1,8,0.125,20.0,100.0,1184.4728,0.0,0,0.0,0.0
61.0,A,RUNNING,58.128,0,0,1,8,0.125,20.0,100.0,1183.4728,0.0,0,0.0,0.0
62.0,A,RUNNING,59.128,0,0,1,8,0.125,20.0,100.0,1182.4728,0.0,0,0.0,0.0
63.0,A,RUNNING,60.128,0,0,1,8,0.125,20.0,100.0,1181.4728,0.0,0,0.0,0.0
64.0,A,RUNNING,61.128,0,0,1,8,0.125,20.0,100.0,1180.4728,0.0,0,0.0,0.0
65.0,A,RUNNING,62.128,0,0,1,8,0.125,20.0,100.0,1179.4728,0.0,0,0.0,0.0
66.0,A,RUNNING,63.128,0,0,1,8,0.125,20.0,100.0,1178.4728,0.0,0,0.0,0.0
67.0,A,RUNNING,64.128,0,0,1,8,0.125,20.0,100.0,1177.4728,0.0,0,0.0,0.0
68.0,A,RUNNING,65.128,0,0,1,8,0.125,20.0,100.0,1176.4728,0.0,0,0.0,0.0
69.0,A,RUNNING,66.128,0,0,1,8,0.125,20.0,100.0,1175.4728,0.0,0,0.0,0.0
70.0,A,RUNNING,67.128,0,0,1,8,0.125,20.0,100.0,1174.4728,0.0,0,0.0,0.0
71.0,A,RUNNING,68.128,0,0,1,8,0.125,20.0,100.0,1173.4728,0.0,0,0.0,0.0
