ts,run_id,order_id,activity,state,battery_percent,temperature_c,condition_percent,payload_kg,motor_load,speed,distance_delta_m,cumulative_distance_m,cumulative_energy_wh,cumulative_charged_wh
21.0,run_20260920_115809,,driving,driving,29.777,22.294,100.0,0.0,0.889,0.495,0.4863,4.209,0.049,0.0
22.004,run_20260920_115809,,driving,driving,29.758,22.327,99.999,0.0,0.893,0.498,0.4992,4.708,0.0531,0.0
23.0,run_20260920_115809,,driving,driving,29.74,22.359,99.999,0.0,0.892,0.497,0.4836,5.191,0.0572,0.0
24.0,run_20260920_115809,,driving,driving,29.721,22.392,99.999,0.0,0.887,0.494,0.5003,5.692,0.0614,0.0
25.0,run_20260920_115809,,driving,driving,29.702,22.424,99.999,0.0,0.88,0.491,0.4982,6.19,0.0655,0.0
26.0,run_20260920_115809,,driving,driving,29.683,22.457,99.999,0.0,0.897,0.5,0.5014,6.691,0.0697,0.0
27.0,run_20260920_115809,,driving,driving,29.664,22.489,99.999,0.0,0.897,0.5,0.4854,7.177,0.0738,0.0
28.0,run_20260920_115809,,driving,driving,29.645,22.522,99.999,0.0,0.897,0.5,0.5028,7.68,0.078,0.0
29.0,run_20260920_115809,,driving,driving,29.626,22.555,99.999,0.0,0.897,0.5,0.5037,8.183,0.0822,0.0
30.0,run_20260920_115809,,driving,driving,29.607,22.587,99.999,0.0,0.897,0.5,0.5039,8.687,0.0864,0.0
31.0,run_20260920_115809,,driving,driving,29.588,22.62,99.999,0.0,0.897,0.5,0.5026,9.19,0.0905,0.0
32.0,run_20260920_115809,,driving,driving,29.57,22.652,99.999,0.0,0.897,0.5,0.4856,9.675,0.0946,0.0
33.0,run_20260920_115809,,driving,driving,29.551,22.685,99.999,0.0,0.897,0.5,0.5021,10.177,0.0988,0.0
34.0,run_20260920_115809,,driving,driving,29.532,22.716,99.999,0.0,0.857,0.477,0.4998,10.677,0.103,0.0
35.0,run_20260920_115809,,driving,driving,29.513,22.748,99.999,0.0,0.897,0.5,0.4865,11.164,0.1071,0.0
36.0,run_20260920_115809,,driving,driving,29.495,22.78,99.999,0.0,0.883,0.492,0.4838,11.647,0.1112,0.0
37.0,run_20260920_115809,,driving,driving,29.476,22.812,99.999,0.0,0.893,0.498,0.4858,12.133,0.1153,0.0
38.0,run_20260920_115809,,driving,driving,29.457,22.844,99.999,0.0,0.891,0.497,0.498,12.631,0.1194,0.0
39.0,run_20260920_115809,,driving,driving,29.438,22.876,99.999,0.0,0.89,0.496,0.496,13.127,0.1236,0.0
40.0,run_20260920_115809,,driving,driving,29.419,22.908,99.999,0.0,0.895,0.499,0.4981,13.625,0.1277,0.0
41.0,run_20260920_115809,,driving,driving,29.401,22.94,99.999,0.0,0.891,0.496,0.4824,14.108,0.1318,0.0
42.0,run_20260920_115809,,driving,driving,29.382,22.969,99.999,0.0,0.809,0.451,0.4809,14.589,0.1359,0.0
43.0,run_20260920_115809,,driving,driving,29.367,22.986,99.999,0.0,0.492,0.274,0.3666,14.955,0.1394,0.0
44.0,run_20260920_115809,,loading,loading,29.358,22.985,99.999,0.0,0.0,0.0,0.0377,14.993,0.1412,0.0
45.0,run_20260920_115809,,loading,loading,29.35,22.984,99.999,0.0,0.0,0.0,0.0,14.993,0.1429,0.0
46.0,run_20260920_115809,,loading,loading,29.343,22.983,99.999,0.0,0.0,0.0,0.0,14.993,0.1446,0.0
47.0,run_20260920_115809,,loading,loading,29.335,22.982,99.999,0.0,0.0,0.0,0.0,14.993,0.1462,0.0
48.0,run_20260920_115809,,loading,loading,29.328,22.981,99.999,0.0,0.0,0.0,0.0,14.993,0.1479,0.0
49.0,run_20260920_115809,,loading,loading,29.32,22.98,99.999,0.0,0.0,0.0,0.0,14.993,0.1496,0.0
50.0,run_20260920_115809,,loading,loading,29.313,22.979,99.998,0.0,0.0,0.0,0.0,14.993,0.1512,0.0
51.0,run_20260920_115809,,loading,loading,29.305,22.978,99.998,0.0,0.0,0.0,0.0,14.993,0.1529,0.0
52.0,run_20260920_115809,,loading,loading,29.297,22.977,99.998,0.0,0.0,0.0,0.0,14.993,0.1546,0.0
53.0,run_20260920_115809,,loading,loading,29.29,22.975,99.998,0.0,0.0,0.0,0.0,14.993,0.1562,0.0
54.0,run_20260920_115809,,loading,loading,29.282,22.974,99.998,0.0,0.0,0.0,0.0,14.993,0.1579,0.0
55.0,run_20260920_115809,,loading,loading,29.275,22.973,99.998,0.0,0.0,0.0,0.0,14.993,0.1596,0.0
56.0,run_20260920_115809,,loading,loading,29.267,22.972,99.998,0.0,0.0,0.0,0.0,14.993,0.1612,0.0
57.0,run_20260920_115809,,loading,loading,29.26,22.971,99.998,0.0,0.0,0.0,0.0,14.993,0.1629,0.0
58.0,run_20260920_115809,,loading,loading,29.252,22.97,99.998,0.0,0.0,0.0,0.0,14.993,0.1646,0.0
59.0,run_20260920_115809,,loading,loading,29.244,22.969,99.998,0.0,0.0,0.0,0.0,14.993,0.1662,0.0
60.0,run_20260920_115809,,loading,loading,29.237,22.968,99.998,0.0,0.0,0.0,0.0,14.993,0.1679,0.0
61.0,run_20260920_115809,,loading,loading,29.229,22.967,99.998,0.0,0.0,0.0,0.0,14.993,0.1696,0.0
62.0,run_20260920_115809,,loading,loading,29.222,22.966,99.998,0.0,0.0,0.0,0.0,14.993,0.1712,0.0
63.0,run_20260920_115809,,loading,loading,29.214,22.965,99.998,0.0,0.0,0.0,0.0,14.993,0.1729,0.0
64.0,run_20260920_115809,,loading,loading,29.207,22.964,99.998,0.0,0.0,0.0,0.0,14.993,0.1746,0.0
65.0,run_20260920_115809,,loading,loading,29.199,22.963,99.998,0.0,0.0,0.0,0.0,14.993,0.1762,0.0
66.0,run_20260920_115809,,loading,loading,29.191,22.962,99.998,0.0,0.0,0.0,0.0,14.993,0.1779,0.0
67.0,run_20260920_115809,,loading,loading,29.184,22.961,99.998,0.0,0.0,0.0,0.0,14.993,0.1796,0.0
68.0,run_20260920_115809,,loading,loading,29.176,22.96,99.998,0.0,0.0,0.0,0.0,14.993,0.1812,0.0
69.0,run_20260920_115809,,loading,loading,29.169,22.958,99.998,0.0,0.0,0.0,0.0,14.993,0.1829,0.0
70.0,run_20260920_115809,,loading,loading,29.161,22.957,99.998,0.0,0.0,0.0,0.0,14.993,0.1846,0.0
71.0,run_20260920_115809,,loading,loading,29.154,22.956,99.998,0.0,0.0,0.0,0.0,14.993,0.1862,0.0
72.0,run_20260920_115809,,loading,loading,29.146,22.955,99.998,0.0,0.0,0.0,0.0,14.993,0.1879,0.0
73.0,run_20260920_115809,,loading,loading,29.138,22.954,99.998,0.0,0.0,0.0,0.0,14.993,0.1896,0.0
74.0,run_20260920_115809,,waiting,waiting,29.131,22.953,99.998,2.0,0.0,0.0,0.0,14.993,0.1912,0.0
75.0,run_20260920_115809,,driving,driving,29.123,22.958,99.998,2.0,0.132,0.074,0.006,14.999,0.1929,0.0
76.0,run_20260920_115809,,driving,driving,29.111,22.971,99.998,2.0,0.346,0.193,0.1438,15.143,0.1957,0.0
77.0,run_20260920_115809,,driving,driving,29.099,22.973,99.998,2.0,0.084,0.047,0.1193,15.262,0.1982,0.0
78.0,run_20260920_115809,,driving,driving,29.091,22.974,99.998,2.0,0.046,0.025,0.0252,15.287,0.2,0.0
79.0,run_20260920_115809,,driving,driving,29.078,23.001,99.998,2.0,0.696,0.388,0.1683,15.455,0.2029,0.0
80.0,run_20260920_115809,,driving,driving,29.054,23.036,99.998,2.0,0.895,0.499,0.4793,15.935,0.2081,0.0
81.0,run_20260920_115809,,driving,driving,29.03,23.07,99.998,2.0,0.859,0.479,0.4791,16.414,0.2133,0.0
82.0,run_20260920_115809,,driving,driving,29.006,23.105,99.998,2.0,0.895,0.498,0.4994,16.913,0.2186,0.0
83.0,run_20260920_115809,,driving,driving,28.982,23.141,99.998,2.0,0.896,0.499,0.5001,17.413,0.2239,0.0
84.0,run_20260920_115809,,driving,driving,28.958,23.176,99.998,2.0,0.897,0.5,0.5025,17.916,0.2293,0.0
85.0,run_20260920_115809,,driving,driving,28.934,23.211,99.998,2.0,0.897,0.5,0.5013,18.417,0.2346,0.0
86.0,run_20260920_115809,,driving,driving,28.91,23.246,99.998,2.0,0.897,0.5,0.4855,18.903,0.2398,0.0
87.0,run_20260920_115809,,driving,driving,28.885,23.281,99.998,2.0,0.897,0.5,0.5039,19.406,0.2452,0.0
88.0,run_20260920_115809,,driving,driving,28.861,23.316,99.997,2.0,0.894,0.498,0.5032,19.91,0.2505,0.0
89.0,run_20260920_115809,,driving,driving,28.837,23.351,99.997,2.0,0.896,0.499,0.5016,20.411,0.2559,0.0
90.0,run_20260920_115809,,driving,driving,28.813,23.386,99.997,2.0,0.897,0.5,0.4844,20.896,0.2611,0.0
91.0,run_20260920_115809,,driving,driving,28.789,23.421,99.997,2.0,0.897,0.5,0.5029,21.399,0.2664,0.0
92.0,run_20260920_115809,,driving,driving,28.765,23.456,99.997,2.0,0.897,0.5,0.504,21.903,0.2718,0.0
93.0,run_20260920_115809,,driving,driving,28.74,23.491,99.997,2.0,0.897,0.5,0.5038,22.406,0.2772,0.0
94.0,run_20260920_115809,,driving,driving,28.716,23.526,99.997,2.0,0.897,0.5,0.5034,22.91,0.2825,0.0
95.0,run_20260920_115809,,driving,driving,28.692,23.561,99.997,2.0,0.897,0.5,0.4859,23.396,0.2877,0.0
96.0,run_20260920_115809,,driving,driving,28.668,23.596,99.997,2.0,0.891,0.497,0.5035,23.899,0.2931,0.0
97.0,run_20260920_115809,,driving,driving,28.644,23.63,99.997,2.0,0.897,0.5,0.4962,24.395,0.2984,0.0
98.0,run_20260920_115809,,driving,driving,28.621,23.657,99.997,2.0,0.703,0.392,0.4544,24.85,0.3034,0.0
99.0,run_20260920_115809,,driving,driving,28.602,23.673,99.997,2.0,0.44,0.245,0.332,25.182,0.3075,0.0
100.0,run_20260920_115809,,driving,driving,28.592,23.674,99.997,2.0,0.057,0.031,0.0839,25.266,0.3098,0.0
101.0,run_20260920_115809,,driving,driving,28.583,23.672,99.997,2.0,0.0,0.0,0.0423,25.308,0.3117,0.0
102.0,run_20260920_115809,,unloading,unloading,28.575,23.67,99.997,2.0,0.0,0.0,0.0,25.308,0.3134,0.0
103.0,run_20260920_115809,,unloading,unloading,28.568,23.668,99.997,2.0,0.0,0.0,0.0,25.308,0.3151,0.0
104.0,run_20260920_115809,,unloading,unloading,28.56,23.666,99.997,2.0,0.0,0.0,0.0,25.308,0.3167,0.0
105.0,run_20260920_115809,,unloading,unloading,28.553,23.665,99.997,2.0,0.0,0.0,0.0,25.308,0.3184,0.0
106.0,run_20260920_115809,,unloading,unloading,28.545,23.663,99.997,2.0,0.0,0.0,0.0,25.308,0.3201,0.0
107.0,run_20260920_115809,,unloading,unloading,28.538,23.661,99.997,2.0,0.0,0.0,0.0,25.308,0.3217,0.0
108.0,run_20260920_115809,,unloading,unloading,28.53,23.659,99.997,2.0,0.0,0.0,0.0,25.308,0.3234,0.0
109.0,run_20260920_115809,,unloading,unloading,28.522,23.657,99.997,2.0,0.0,0.0,0.0,25.308,0.3251,0.0
110.0,run_20260920_115809,,unloading,unloading,28.515,23.655,99.997,2.0,0.0,0.0,0.0,25.308,0.3267,0.0
111.0,run_20260920_115809,,unloading,unloading,28.507,23.654,99.997,2.0,0.0,0.0,0.0,25.308,0.3284,0.0
112.0,run_20260920_115809,,unloading,unloading,28.5,23.652,99.997,2.0,0.0,0.0,0.0,25.308,0.3301,0.0
113.0,run_20260920_115809,,unloading,unloading,28.492,23.65,99.997,2.0,0.0,0.0,0.0,25.308,0.3317,0.0
114.0,run_20260920_115809,,unloading,unloading,28.485,23.648,99.997,2.0,0.0,0.0,0.0,25.308,0.3334,0.0
115.0,run_20260920_115809,,unloading,unloading,28.477,23.646,99.997,2.0,0.0,0.0,0.0,25.308,0.3351,0.0
116.0,run_20260920_115809,,unloading,unloading,28.469,23.644,99.997,2.0,0.0,0.0,0.0,25.308,0.3367,0.0
117.0,run_20260920_115809,,unloading,unloading,28.462,23.643,99.997,2.0,0.0,0.0,0.0,25.308,0.3384,0.0
118.0,run_20260920_115809,,unloading,unloading,28.454,23.641,99.997,2.0,0.0,0.0,0.0,25.308,0.3401,0.0
119.0,run_20260920_115809,,unloading,unloading,28.447,23.639,99.997,2.0,0.0,0.0,0.0,25.308,0.3417,0.0
120.0,run_20260920_115809,,unloading,unloading,28.439,23.637,99.997,2.0,0.0,0.0,0.0,25.308,0.3434,0.0
121.0,run_20260920_115809,,unloading,unloading,28.432,23.635,99.997,2.0,0.0,0.0,0.0,25.308,0.3451,0.0
122.0,run_20260920_115809,,unloading,unloading,28.424,23.634,99.997,2.0,0.0,0.0,0.0,25.308,0.3467,0.0
123.0,run_20260920_115809,,unloading,unloading,28.416,23.632,99.997,2.0,0.0,0.0,0.0,25.308,0.3484,0.0
124.0,run_20260920_115809,,unloading,unloading,28.409,23.63,99.996,2.0,0.0,0.0,0.0,25.308,0.3501,0.0
125.0,run_20260920_115809,,unloading,unloading,28.401,23.628,99.996,2.0,0.0,0.0,0.0,25.308,0.3517,0.0
126.0,run_20260920_115809,,unloading,unloading,28.394,23.626,99.996,2.0,0.0,0.0,0.0,25.308,0.3534,0.0
127.0,run_20260920_115809,,unloading,unloading,28.386,23.625,99.996,2.0,0.0,0.0,0.0,25.308,0.3551,0.0
128.0,run_20260920_115809,,unloading,unloading,28.378,23.623,99.996,2.0,0.0,0.0,0.0,25.308,0.3567,0.0
129.0,run_20260920_115809,,unloading,unloading,28.371,23.621,99.996,2.0,0.0,0.0,0.0,25.308,0.3584,0.0
130.0,run_20260920_115809,,unloading,unloading,28.363,23.619,99.996,2.0,0.0,0.0,0.0,25.308,0.3601,0.0
131.0,run_20260920_115809,,unloading,unloading,28.356,23.618,99.996,2.0,0.0,0.0,0.0,25.308,0.3617,0.0
132.0,run_20260920_115809,,waiting,waiting,28.348,23.616,99.996,0.0,0.0,0.0,0.0,25.308,0.3634,0.0
133.0,run_20260920_115809,,driving,driving,28.34,23.614,99.996,0.0,0.007,0.004,0.0387,25.347,0.3653,0.0
134.0,run_20260920_115809,,driving,driving,28.331,23.624,99.996,0.0,0.311,0.173,0.0707,25.417,0.3673,0.0
135.0,run_20260920_115809,,driving,driving,28.314,23.655,99.996,0.0,0.879,0.49,0.3769,25.794,0.3708,0.0
136.0,run_20260920_115809,,driving,driving,28.296,23.683,99.996,0.0,0.806,0.449,0.4798,26.274,0.3749,0.0
137.0,run_20260920_115809,,driving,driving,28.277,23.713,99.996,0.0,0.862,0.48,0.4849,26.759,0.379,0.0
138.0,run_20260920_115809,,driving,driving,28.258,23.744,99.996,0.0,0.891,0.497,0.5,27.259,0.3832,0.0
139.0,run_20260920_115809,,driving,driving,28.239,23.775,99.996,0.0,0.897,0.5,0.4988,27.758,0.3873,0.0
140.0,run_20260920_115809,,driving,driving,28.221,23.806,99.996,0.0,0.897,0.5,0.4847,28.243,0.3914,0.0
141.0,run_20260920_115809,,driving,driving,28.202,23.837,99.996,0.0,0.889,0.495,0.5021,28.745,0.3956,0.0
142.0,run_20260920_115809,,driving,driving,28.183,23.868,99.996,0.0,0.873,0.486,0.4974,29.242,0.3997,0.0
143.0,run_20260920_115809,,driving,driving,28.164,23.898,99.996,0.0,0.872,0.486,0.494,29.736,0.4039,0.0
144.0,run_20260920_115809,,driving,driving,28.146,23.928,99.996,0.0,0.878,0.489,0.477,30.213,0.4079,0.0
145.0,run_20260920_115809,,driving,driving,28.128,23.955,99.996,0.0,0.783,0.436,0.4581,30.671,0.4119,0.0
146.0,run_20260920_115809,,driving,driving,28.11,23.985,99.996,0.0,0.857,0.477,0.4654,31.136,0.4159,0.0
147.0,run_20260920_115809,,driving,driving,28.091,24.016,99.996,0.0,0.897,0.5,0.4984,31.635,0.42,0.0
148.0,run_20260920_115809,,driving,driving,28.072,24.047,99.996,0.0,0.896,0.499,0.5032,32.138,0.4242,0.0
149.0,run_20260920_115809,,driving,driving,28.053,24.072,99.996,0.0,0.737,0.411,0.4772,32.615,0.4283,0.0
150.0,run_20260920_115809,,driving,driving,28.035,24.102,99.996,0.0,0.896,0.499,0.4919,33.107,0.4324,0.0
151.0,run_20260920_115809,,driving,driving,28.016,24.122,99.996,0.0,0.589,0.328,0.4884,33.595,0.4365,0.0
152.0,run_20260920_115809,,driving,driving,28.006,24.123,99.996,0.0,0.105,0.058,0.0978,33.693,0.4387,0.0
153.0,run_20260920_115809,,driving,driving,27.992,24.154,99.996,0.0,0.897,0.5,0.2732,33.966,0.4417,0.0
154.0,run_20260920_115809,,driving,driving,27.974,24.185,99.996,0.0,0.893,0.498,0.493,34.459,0.4458,0.0
155.0,run_20260920_115809,,driving,driving,27.955,24.214,99.996,0.0,0.835,0.465,0.4917,34.951,0.4499,0.0
156.0,run_20260920_115809,,driving,driving,27.939,24.23,99.995,0.0,0.516,0.287,0.3821,35.333,0.4535,0.0
157.0,run_20260920_115809,,loading,loading,27.928,24.228,99.995,0.0,0.0,0.0,0.123,35.456,0.4558,0.0
158.0,run_20260920_115809,,loading,loading,27.921,24.225,99.995,0.0,0.0,0.0,0.0,35.456,0.4575,0.0
159.0,run_20260920_115809,,loading,loading,27.913,24.223,99.995,0.0,0.0,0.0,0.0,35.456,0.4591,0.0
160.0,run_20260920_115809,,loading,loading,27.905,24.22,99.995,0.0,0.0,0.0,0.0,35.456,0.4608,0.0
161.0,run_20260920_115809,,loading,loading,27.898,24.218,99.995,0.0,0.0,0.0,0.0,35.456,0.4625,0.0
162.0,run_20260920_115809,,loading,loading,27.89,24.216,99.995,0.0,0.0,0.0,0.0,35.456,0.4641,0.0
163.0,run_20260920_115809,,loading,loading,27.883,24.213,99.995,0.0,0.0,0.0,0.0,35.456,0.4658,0.0
164.0,run_20260920_115809,,loading,loading,27.875,24.211,99.995,0.0,0.0,0.0,0.0,35.456,0.4675,0.0
165.0,run_20260920_115809,,loading,loading,27.868,24.208,99.995,0.0,0.0,0.0,0.0,35.456,0.4691,0.0
166.0,run_20260920_115809,,loading,loading,27.86,24.206,99.995,0.0,0.0,0.0,0.0,35.456,0.4708,0.0
167.0,run_20260920_115809,,loading,loading,27.852,24.203,99.995,0.0,0.0,0.0,0.0,35.456,0.4725,0.0
168.0,run_20260920_115809,,loading,loading,27.845,24.201,99.995,0.0,0.0,0.0,0.0,35.456,0.4741,0.0
169.0,run_20260920_115809,,loading,loading,27.837,24.199,99.995,0.0,0.0,0.0,0.0,35.456,0.4758,0.0
170.0,run_20260920_115809,,loading,loading,27.83,24.196,99.995,0.0,0.0,0.0,0.0,35.456,0.4775,0.0
171.0,run_20260920_115809,,loading,loading,27.822,24.194,99.995,0.0,0.0,0.0,0.0,35.456,0.4791,0.0
172.0,run_20260920_115809,,loading,loading,27.815,24.191,99.995,0.0,0.0,0.0,0.0,35.456,0.4808,0.0
173.0,run_20260920_115809,,loading,loading,27.807,24.189,99.995,0.0,0.0,0.0,0.0,35.456,0.4825,0.0
174.0,run_20260920_115809,,loading,loading,27.799,24.186,99.995,0.0,0.0,0.0,0.0,35.456,0.4841,0.0
175.0,run_20260920_115809,,loading,loading,27.792,24.184,99.995,0.0,0.0,0.0,0.0,35.456,0.4858,0.0
176.0,run_20260920_115809,,loading,loading,27.784,24.182,99.995,0.0,0.0,0.0,0.0,35.456,0.4875,0.0
177.0,run_20260920_115809,,loading,loading,27.777,24.179,99.995,0.0,0.0,0.0,0.0,35.456,0.4891,0.0
178.0,run_20260920_115809,,loading,loading,27.769,24.177,99.995,0.0,0.0,0.0,0.0,35.456,0.4908,0.0
179.0,run_20260920_115809,,loading,loading,27.761,24.174,99.995,0.0,0.0,0.0,0.0,35.456,0.4925,0.0
180.0,run_20260920_115809,,loading,loading,27.754,24.172,99.995,0.0,0.0,0.0,0.0,35.456,0.4941,0.0
181.0,run_20260920_115809,,loading,loading,27.746,24.17,99.995,0.0,0.0,0.0,0.0,35.456,0.4958,0.0
182.0,run_20260920_115809,,loading,loading,27.739,24.167,99.995,0.0,0.0,0.0,0.0,35.456,0.4975,0.0
183.0,run_20260920_115809,,loading,loading,27.731,24.165,99.995,0.0,0.0,0.0,0.0,35.456,0.4991,0.0
184.0,run_20260920_115809,,loading,loading,27.724,24.163,99.995,0.0,0.0,0.0,0.0,35.456,0.5008,0.0
185.0,run_20260920_115809,,loading,loading,27.716,24.16,99.995,0.0,0.0,0.0,0.0,35.456,0.5025,0.0
186.0,run_20260920_115809,,loading,loading,27.708,24.158,99.995,0.0,0.0,0.0,0.0,35.456,0.5041,0.0
187.0,run_20260920_115809,,waiting,waiting,27.701,24.155,99.995,2.0,0.0,0.0,0.0,35.456,0.5058,0.0
188.0,run_20260920_115809,,waiting,waiting,27.693,24.153,99.995,2.0,0.0,0.0,0.0,35.456,0.5075,0.0
189.0,run_20260920_115809,,driving,driving,27.683,24.162,99.995,2.0,0.275,0.153,0.0839,35.54,0.5098,0.0
190.0,run_20260920_115809,,driving,driving,27.67,24.165,99.995,2.0,0.148,0.083,0.1465,35.687,0.5125,0.0
191.0,run_20260920_115809,,driving,driving,27.662,24.165,99.995,2.0,0.052,0.029,0.0404,35.727,0.5145,0.0
192.0,run_20260920_115809,,driving,driving,27.652,24.176,99.995,2.0,0.312,0.174,0.0606,35.788,0.5166,0.0
193.0,run_20260920_115809,,driving,driving,27.63,24.21,99.995,2.0,0.895,0.499,0.435,36.223,0.5214,0.0
194.0,run_20260920_115809,,driving,driving,27.606,24.244,99.995,2.0,0.897,0.5,0.4834,36.706,0.5266,0.0
195.0,run_20260920_115809,,driving,driving,27.582,24.277,99.995,2.0,0.891,0.497,0.5001,37.206,0.532,0.0
196.0,run_20260920_115809,,driving,driving,27.558,24.311,99.995,2.0,0.89,0.496,0.4998,37.706,0.5373,0.0
197.0,run_20260920_115809,,driving,driving,27.534,24.345,99.995,2.0,0.881,0.491,0.4883,38.194,0.5425,0.0
198.0,run_20260920_115809,,driving,driving,27.512,24.373,99.995,2.0,0.774,0.431,0.4378,38.632,0.5474,0.0
199.0,run_20260920_115809,,driving,driving,27.488,24.407,99.994,2.0,0.891,0.496,0.4795,39.112,0.5526,0.0
200.0,run_20260920_115809,,driving,driving,27.465,24.439,99.994,2.0,0.851,0.474,0.4853,39.597,0.5578,0.0
201.0,run_20260920_115809,,driving,driving,27.44,24.473,99.994,2.0,0.891,0.496,0.4999,40.097,0.5631,0.0
202.0,run_20260920_115809,,driving,driving,27.416,24.506,99.994,2.0,0.897,0.5,0.4941,40.591,0.5684,0.0
203.0,run_20260920_115809,,driving,driving,27.393,24.54,99.994,2.0,0.897,0.5,0.4853,41.076,0.5736,0.0
204.0,run_20260920_115809,,driving,driving,27.368,24.574,99.994,2.0,0.897,0.5,0.5037,41.58,0.579,0.0
205.0,run_20260920_115809,,driving,driving,27.344,24.607,99.994,2.0,0.89,0.496,0.5038,42.084,0.5843,0.0
206.0,run_20260920_115809,,driving,driving,27.32,24.641,99.994,2.0,0.885,0.493,0.5015,42.585,0.5897,0.0
207.0,run_20260920_115809,,driving,driving,27.296,24.674,99.994,2.0,0.896,0.499,0.4769,43.062,0.5948,0.0
208.0,run_20260920_115809,,driving,driving,27.272,24.705,99.994,2.0,0.835,0.465,0.495,43.557,0.6001,0.0
209.0,run_20260920_115809,,driving,driving,27.249,24.737,99.994,2.0,0.847,0.472,0.4615,44.019,0.6052,0.0
210.0,run_20260920_115809,,driving,driving,27.225,24.77,99.994,2.0,0.897,0.5,0.4979,44.517,0.6105,0.0
211.0,run_20260920_115809,,driving,driving,27.201,24.8,99.994,2.0,0.807,0.449,0.4853,45.002,0.6157,0.0
212.0,run_20260920_115809,,driving,driving,27.182,24.817,99.994,2.0,0.504,0.281,0.3541,45.356,0.6199,0.0
213.0,run_20260920_115809,,driving,driving,27.169,24.816,99.994,2.0,0.05,0.028,0.1627,45.519,0.6228,0.0
214.0,run_20260920_115809,,driving,driving,27.16,24.819,99.994,2.0,0.133,0.074,0.0475,45.566,0.6248,0.0
215.0,run_20260920_115809,,unloading,unloading,27.152,24.815,99.994,2.0,0.0,0.0,0.0015,45.568,0.6265,0.0
216.0,run_20260920_115809,,unloading,unloading,27.145,24.812,99.994,2.0,0.0,0.0,0.0,45.568,0.6282,0.0
217.0,run_20260920_115809,,unloading,unloading,27.137,24.809,99.994,2.0,0.0,0.0,0.0,45.568,0.6298,0.0
218.0,run_20260920_115809,,unloading,unloading,27.13,24.806,99.994,2.0,0.0,0.0,0.0,45.568,0.6315,0.0
219.0,run_20260920_115809,,unloading,unloading,27.122,24.803,99.994,2.0,0.0,0.0,0.0,45.568,0.6332,0.0
220.0,run_20260920_115809,,unloading,unloading,27.114,24.8,99.994,2.0,0.0,0.0,0.0,45.568,0.6348,0.0
221.0,run_20260920_115809,,unloading,unloading,27.107,24.797,99.994,2.0,0.0,0.0,0.0,45.568,0.6365,0.0
222.0,run_20260920_115809,,unloading,unloading,27.099,24.794,99.994,2.0,0.0,0.0,0.0,45.568,0.6382,0.0
223.0,run_20260920_115809,,unloading,unloading,27.092,24.791,99.994,2.0,0.0,0.0,0.0,45.568,0.6398,0.0
224.0,run_20260920_115809,,unloading,unloading,27.084,24.788,99.994,2.0,0.0,0.0,0.0,45.568,0.6415,0.0
225.0,run_20260920_115809,,unloading,unloading,27.077,24.785,99.994,2.0,0.0,0.0,0.0,45.568,0.6432,0.0
226.0,run_20260920_115809,,unloading,unloading,27.069,24.782,99.994,2.0,0.0,0.0,0.0,45.568,0.6448,0.0
227.0,run_20260920_115809,,unloading,unloading,27.061,24.779,99.994,2.0,0.0,0.0,0.0,45.568,0.6465,0.0
