sim_time_s,section_id,status,factory_time_s,produced_total,picked_total,buffer_units,buffer_capacity,buffer_fill,rate_actual_per_hour,health_percent,time_to_full_s,fault_remaining_s,faults_total,lost_units,blocked_time_s
4.14,C,RUNNING,0.0,0,0,0,2,0.0,10.0,100.0,792.2702,0.0,0,0.0,0.0
5.0,C,RUNNING,0.856,0,0,0,2,0.0,10.0,100.0,791.4142,0.0,0,0.0,0.0
6.0,C,RUNNING,1.856,0,0,0,2,0.0,10.0,100.0,790.4142,0.0,0,0.0,0.0
7.0,C,RUNNING,2.856,0,0,0,2,0.0,10.0,100.0,789.4142,0.0,0,0.0,0.0
8.0,C,RUNNING,3.856,0,0,0,2,0.0,10.0,100.0,788.4142,0.0,0,0.0,0.0
9.0,C,RUNNING,4.856,0,0,0,2,0.0,10.0,100.0,787.4142,0.0,0,0.0,0.0
10.0,C,RUNNING,5.856,0,0,0,2,0.0,10.0,100.0,786.4142,0.0,0,0.0,0.0
11.0,C,RUNNING,6.856,0,0,0,2,0.0,10.0,100.0,785.4142,0.0,0,0.0,0.0
12.0,C,RUNNING,7.856,0,0,0,2,0.0,10.0,100.0,784.4142,0.0,0,0.0,0.0
13.0,C,RUNNING,8.856,0,0,0,2,0.0,10.0,100.0,783.4142,0.0,0,0.0,0.0
14.0,C,RUNNING,9.856,0,0,0,2,0.0,10.0,100.0,782.4142,0.0,0,0.0,0.0
15.0,C,RUNNING,10.856,0,0,0,2,0.0,10.0,100.0,781.4142,0.0,0,0.0,0.0
16.0,C,RUNNING,11.856,0,0,0,2,0.0,10.0,100.0,780.4142,0.0,0,0.0,0.0
17.0,C,RUNNING,12.856,0,0,0,2,0.0,10.0,100.0,779.4142,0.0,0,0.0,0.0
18.0,C,RUNNING,13.856,0,0,0,2,0.0,10.0,100.0,778.4142,0.0,0,0.0,0.0
19.0,C,RUNNING,14.856,0,0,0,2,0.0,10.0,100.0,777.4142,0.0,0,0.0,0.0
20.0,C,RUNNING,15.856,0,0,0,2,0.0,10.0,100.0,776.4142,0.0,0,0.0,0.0
21.0,C,RUNNING,16.856,0,0,0,2,0.0,10.0,100.0,775.4142,0.0,0,0.0,0.0
22.0,C,RUNNING,17.856,0,0,0,2,0.0,10.0,100.0,774.4142,0.0,0,0.0,0.0
23.0,C,RUNNING,18.856,0,0,0,2,0.0,10.0,100.0,773.4142,0.0,0,0.0,0.0
24.0,C,RUNNING,19.856,0,0,0,2,0.0,10.0,100.0,772.4142,0.0,0,0.0,0.0
25.0,C,RUNNING,20.856,0,0,0,2,0.0,10.0,100.0,771.4142,0.0,0,0.0,0.0
26.0,C,RUNNING,21.856,0,0,0,2,0.0,10.0,100.0,770.4142,0.0,0,0.0,0.0
27.0,C,RUNNING,22.856,0,0,0,2,0.0,10.0,100.0,769.4142,0.0,0,0.0,0.0
28.0,C,RUNNING,23.856,0,0,0,2,0.0,10.0,100.0,768.4142,0.0,0,0.0,0.0
29.0,C,RUNNING,24.856,0,0,0,2,0.0,10.0,100.0,767.4142,0.0,0,0.0,0.0
30.0,C,RUNNING,25.856,0,0,0,2,0.0,10.0,100.0,766.4142,0.0,0,0.0,0.0
31.0,C,RUNNING,26.856,0,0,0,2,0.0,10.0,100.0,765.4142,0.0,0,0.0,0.0
32.0,C,RUNNING,27.856,0,0,0,2,0.0,10.0,100.0,764.4142,0.0,0,0.0,0.0
33.0,C,RUNNING,28.856,0,0,0,2,0.0,10.0,100.0,763.4142,0.0,0,0.0,0.0
34.0,C,RUNNING,29.856,0,0,0,2,0.0,10.0,100.0,762.4142,0.0,0,0.0,0.0
35.0,C,RUNNING,30.856,0,0,0,2,0.0,10.0,100.0,761.4142,0.0,0,0.0,0.0
36.0,C,RUNNING,31.856,0,0,0,2,0.0,10.0,100.0,760.4142,0.0,0,0.0,0.0
37.0,C,RUNNING,32.856,0,0,0,2,0.0,10.0,100.0,759.4142,0.0,0,0.0,0.0
38.0,C,RUNNING,33.856,0,0,0,2,0.0,10.0,100.0,758.4142,0.0,0,0.0,0.0
39.0,C,RUNNING,34.856,0,0,0,2,0.0,10.0,100.0,757.4142,0.0,0,0.0,0.0
40.0,C,RUNNING,35.856,0,0,0,2,0.0,10.0,100.0,756.4142,0.0,0,0.0,0.0
41.0,C,RUNNING,36.856,0,0,0,2,0.0,10.0,100.0,755.4142,0.0,0,0.0,0.0
42.0,C,RUNNING,37.856,0,0,0,2,0.0,10.0,100.0,754.4142,0.0,0,0.0,0.0
43.0,C,RUNNING,38.856,0,0,0,2,0.0,10.0,100.0,753.4142,0.0,0,0.0,0.0
44.0,C,RUNNING,39.856,0,0,0,2,0.0,10.0,100.0,752.4142,0.0,0,0.0,0.0
45.0,C,RUNNING,40.856,0,0,0,2,0.0,10.0,100.0,751.4142,0.0,0,0.0,0.0
46.0,C,RUNNING,41.856,0,0,0,2,0.0,10.0,100.0,750.4142,0.0,0,0.0,0.0
47.0,C,RUNNING,42.856,0,0,0,2,0.0,10.0,100.0,749.4142,0.0,0,0.0,0.0
48.0,C,RUNNING,43.856,0,0,0,2,0.0,10.0,100.0,748.4142,0.0,0,0.0,0.0
49.0,C,RUNNING,44.856,0,0,0,2,0.0,10.0,100.0,747.4142,0.0,0,0.0,0.0
50.0,C,RUNNING,45.856,0,0,0,2,0.0,10.0,100.0,746.4142,0.0,0,0.0,0.0
51.0,C,RUNNING,46.856,0,0,0,2,0.0,10.0,100.0,745.4142,0.0,0,0.0,0.0
52.0,C,RUNNING,47.856,0,0,0,2,0.0,10.0,100.0,744.4142,0.0,0,0.0,0.0
53.0,C,RUNNING,48.856,0,0,0,2,0.0,10.0,100.0,743.4142,0.0,0,0.0,0.0
54.0,C,RUNNING,49.856,0,0,0,2,0.0,10.0,100.0,742.4142,0.0,0,0.0,0.0
55.0,C,RUNNING,50.856,0,0,0,2,0.0,10.0,100.0,741.4142,0.0,0,0.0,0.0
56.0,C,RUNNING,51.856,0,0,0,2,0.0,10.0,100.0,740.4142,0.0,0,0.0,0.0
57.0,C,RUNNING,52.856,0,0,0,2,0.0,10.0,100.0,739.4142,0.0,0,0.0,0.0
58.0,C,RUNNING,53.856,0,0,0,2,0.0,10.0,100.0,738.4142,0.0,0,0.0,0.0
59.0,C,RUNNING,54.856,0,0,0,2,0.0,10.0,100.0,737.4142,0.0,0,0.0,0.0
60.0,C,RUNNING,55.856,0,0,0,2,0.0,10.0,100.0,736.4142,0.0,0,0.0,0.0
61.0,C,RUNNING,56.856,0,0,0,2,0.0,10.0,100.0,735.4142,0.0,0,0.0,0.0
62.0,C,RUNNING,57.86,0,0,0,2,0.0,10.0,100.0,734.4102,0.0,0,0.0,0.0
63.0,C,RUNNING,58.856,0,0,0,2,0.0,10.0,100.0,733.4142,0.0,0,0.0,0.0
64.0,C,RUNNING,59.856,0,0,0,2,0.0,10.0,100.0,732.4142,0.0,0,0.0,0.0
65.0,C,RUNNING,60.856,0,0,0,2,0.0,10.0,100.0,731.4142,0.0,0,0.0,0.0
66.0,C,RUNNING,61.856,0,0,0,2,0.0,10.0,100.0,730.4142,0.0,0,0.0,0.0
67.0,C,RUNNING,62.856,0,0,0,2,0.0,10.0,100.0,729.4142,0.0,0,0.0,0.0
68.0,C,RUNNING,63.856,0,0,0,2,0.0,10.0,100.0,728.4142,0.0,0,0.0,0.0
69.0,C,RUNNING,64.856,0,0,0,2,0.0,10.0,100.0,727.4142,0.0,0,0.0,0.0
70.0,C,RUNNING,65.856,0,0,0,2,0.0,10.0,100.0,726.4142,0.0,0,0.0,0.0
71.0,C,RUNNING,66.86,0,0,0,2,0.0,10.0,100.0,725.4102,0.0,0,0.0,0.0
72.0,C,RUNNING,67.856,0,0,0,2,0.0,10.0,100.0,724.4142,0.0,0,0.0,0.0
73.0,C,RUNNING,68.856,0,0,0,2,0.0,10.0,100.0,723.4142,0.0,0,0.0,0.0
74.0,C,RUNNING,69.856,0,0,0,2,0.0,10.0,100.0,722.4142,0.0,0,0.0,0.0
75.0,C,RUNNING,70.856,0,0,0,2,0.0,10.0,100.0,721.4142,0.0,0,0.0,0.0
76.0,C,RUNNING,71.856,0,0,0,2,0.0,10.0,100.0,720.4142,0.0,0,0.0,0.0
77.0,C,RUNNING,72.856,0,0,0,2,0.0,10.0,100.0,719.4142,0.0,0,0.0,0.0
78.0,C,RUNNING,73.856,0,0,0,2,0.0,10.0,100.0,718.4142,0.0,0,0.0,0.0
79.0,C,RUNNING,74.856,0,0,0,2,0.0,10.0,100.0,717.4142,0.0,0,0.0,0.0
