sim_time_s,section_id,status,factory_time_s,produced_total,picked_total,buffer_units,buffer_capacity,buffer_fill,rate_actual_per_hour,health_percent,time_to_full_s,fault_remaining_s,faults_total,lost_units,blocked_time_s
3.16,C,RUNNING,0.0,0,0,1,3,0.3333,5.0,100.0,1552.4915,0.0,0,0.0,0.0
4.0,C,RUNNING,0.836,0,0,1,3,0.3333,5.0,100.0,1551.6555,0.0,0,0.0,0.0
5.0,C,RUNNING,1.836,0,0,1,3,0.3333,5.0,100.0,1550.6555,0.0,0,0.0,0.0
6.0,C,RUNNING,2.836,0,0,1,3,0.3333,5.0,100.0,1549.6555,0.0,0,0.0,0.0
7.0,C,RUNNING,3.836,0,0,1,3,0.3333,5.0,100.0,1548.6555,0.0,0,0.0,0.0
8.0,C,RUNNING,4.836,0,0,1,3,0.3333,5.0,100.0,1547.6555,0.0,0,0.0,0.0
9.0,C,RUNNING,5.836,0,0,1,3,0.3333,5.0,100.0,1546.6555,0.0,0,0.0,0.0
10.0,C,RUNNING,6.836,0,0,1,3,0.3333,5.0,100.0,1545.6555,0.0,0,0.0,0.0
11.0,C,RUNNING,7.836,0,0,1,3,0.3333,5.0,100.0,1544.6555,0.0,0,0.0,0.0
12.0,C,RUNNING,8.836,0,0,1,3,0.3333,5.0,100.0,1543.6555,0.0,0,0.0,0.0
13.0,C,RUNNING,9.836,0,0,1,3,0.3333,5.0,100.0,1542.6555,0.0,0,0.0,0.0
14.0,C,RUNNING,10.836,0,0,1,3,0.3333,5.0,100.0,1541.6555,0.0,0,0.0,0.0
15.0,C,RUNNING,11.836,0,0,1,3,0.3333,5.0,100.0,1540.6555,0.0,0,0.0,0.0
16.0,C,RUNNING,12.836,0,0,1,3,0.3333,5.0,100.0,1539.6555,0.0,0,0.0,0.0
17.0,C,RUNNING,13.836,0,0,1,3,0.3333,5.0,100.0,1538.6555,0.0,0,0.0,0.0
18.0,C,RUNNING,14.836,0,0,1,3,0.3333,5.0,100.0,1537.6555,0.0,0,0.0,0.0
19.0,C,RUNNING,15.836,0,0,1,3,0.3333,5.0,100.0,1536.6555,0.0,0,0.0,0.0
20.0,C,RUNNING,16.836,0,0,1,3,0.3333,5.0,100.0,1535.6555,0.0,0,0.0,0.0
21.0,C,RUNNING,17.836,0,0,1,3,0.3333,5.0,100.0,1534.6555,0.0,0,0.0,0.0
22.0,C,RUNNING,18.836,0,0,1,3,0.3333,5.0,100.0,1533.6555,0.0,0,0.0,0.0
23.0,C,RUNNING,19.836,0,0,1,3,0.3333,5.0,100.0,1532.6555,0.0,0,0.0,0.0
24.0,C,RUNNING,20.836,0,0,1,3,0.3333,5.0,100.0,1531.6555,0.0,0,0.0,0.0
25.0,C,RUNNING,21.836,0,0,1,3,0.3333,5.0,100.0,1530.6555,0.0,0,0.0,0.0
26.0,C,RUNNING,22.836,0,0,1,3,0.3333,5.0,100.0,1529.6555,0.0,0,0.0,0.0
27.0,C,RUNNING,23.836,0,0,1,3,0.3333,5.0,100.0,1528.6555,0.0,0,0.0,0.0
28.0,C,RUNNING,24.836,0,0,1,3,0.3333,5.0,100.0,1527.6555,0.0,0,0.0,0.0
29.0,C,RUNNING,25.836,0,0,1,3,0.3333,5.0,100.0,1526.6555,0.0,0,0.0,0.0
30.0,C,RUNNING,26.836,0,0,1,3,0.3333,5.0,100.0,1525.6555,0.0,0,0.0,0.0
31.0,C,RUNNING,27.836,0,0,1,3,0.3333,5.0,100.0,1524.6555,0.0,0,0.0,0.0
32.0,C,RUNNING,28.836,0,0,1,3,0.3333,5.0,100.0,1523.6555,0.0,0,0.0,0.0
33.0,C,RUNNING,29.836,0,0,1,3,0.3333,5.0,100.0,1522.6555,0.0,0,0.0,0.0
34.0,C,RUNNING,30.836,0,0,1,3,0.3333,5.0,100.0,1521.6555,0.0,0,0.0,0.0
