ts,run_id,order_id,activity,state,battery_percent,temperature_c,condition_percent,payload_kg,motor_load,speed,distance_delta_m,cumulative_distance_m,cumulative_energy_wh,cumulative_charged_wh
3.216,run_20260920_113337,,idle,idle,29.998,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0
4.0,run_20260920_113337,,idle,idle,29.992,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0018,0.0
5.0,run_20260920_113337,,idle,idle,29.984,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0034,0.0
6.0,run_20260920_113337,,idle,idle,29.977,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.0
7.0,run_20260920_113337,,idle,idle,29.969,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0068,0.0
8.0,run_20260920_113337,,idle,idle,29.962,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0084,0.0
9.0,run_20260920_113337,,idle,idle,29.954,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0101,0.0
10.0,run_20260920_113337,,idle,idle,29.946,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0118,0.0
11.0,run_20260920_113337,,idle,idle,29.939,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0134,0.0
12.0,run_20260920_113337,,waiting,waiting,29.931,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0151,0.0
13.0,run_20260920_113337,,waiting,waiting,29.924,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0168,0.0
14.0,run_20260920_113337,,driving,driving,29.916,22.006,100.0,0.0,0.161,0.09,0.0089,0.009,0.0185,0.0
15.0,run_20260920_113337,,driving,driving,29.9,22.037,100.0,0.0,0.842,0.469,0.349,0.358,0.0219,0.0
16.0,run_20260920_113337,,driving,driving,29.882,22.07,100.0,0.0,0.886,0.494,0.4805,0.838,0.026,0.0
17.0,run_20260920_113337,,driving,driving,29.863,22.103,100.0,0.0,0.896,0.499,0.4986,1.337,0.0301,0.0
18.0,run_20260920_113337,,driving,driving,29.844,22.136,100.0,0.0,0.896,0.499,0.4825,1.82,0.0342,0.0
19.0,run_20260920_113337,,driving,driving,29.826,22.169,100.0,0.0,0.891,0.496,0.4987,2.318,0.0384,0.0
20.0,run_20260920_113337,,driving,driving,29.807,22.201,100.0,0.0,0.889,0.495,0.4985,2.817,0.0425,0.0
21.0,run_20260920_113337,,driving,driving,29.788,22.234,100.0,0.0,0.895,0.498,0.4913,3.308,0.0467,0.0
22.0,run_20260920_113337,,driving,driving,29.77,22.261,99.999,0.0,0.714,0.398,0.4544,3.762,0.0506,0.0
23.0,run_20260920_113337,,driving,driving,29.752,22.293,99.999,0.0,0.897,0.5,0.4432,4.206,0.0545,0.0
24.0,run_20260920_113337,,driving,driving,29.734,22.326,99.999,0.0,0.897,0.5,0.4908,4.697,0.0586,0.0
25.0,run_20260920_113337,,driving,driving,29.715,22.359,99.999,0.0,0.883,0.492,0.4947,5.191,0.0627,0.0
26.0,run_20260920_113337,,driving,driving,29.696,22.391,99.999,0.0,0.895,0.498,0.4988,5.69,0.0669,0.0
27.0,run_20260920_113337,,driving,driving,29.678,22.423,99.999,0.0,0.859,0.478,0.4666,6.157,0.0709,0.0
28.0,run_20260920_113337,,driving,driving,29.659,22.455,99.999,0.0,0.893,0.497,0.5002,6.657,0.0751,0.0
29.0,run_20260920_113337,,driving,driving,29.64,22.488,99.999,0.0,0.897,0.5,0.5018,7.159,0.0792,0.0
30.0,run_20260920_113337,,driving,driving,29.621,22.521,99.999,0.0,0.897,0.5,0.5035,7.662,0.0834,0.0
31.0,run_20260920_113337,,driving,driving,29.602,22.553,99.999,0.0,0.897,0.5,0.5037,8.166,0.0876,0.0
32.0,run_20260920_113337,,driving,driving,29.583,22.586,99.999,0.0,0.897,0.5,0.4856,8.651,0.0917,0.0
33.0,run_20260920_113337,,driving,driving,29.564,22.618,99.999,0.0,0.897,0.5,0.5029,9.154,0.0959,0.0
34.0,run_20260920_113337,,driving,driving,29.545,22.65,99.999,0.0,0.883,0.492,0.5012,9.656,0.1001,0.0
35.0,run_20260920_113337,,driving,driving,29.526,22.683,99.999,0.0,0.896,0.499,0.5023,10.158,0.1042,0.0
36.0,run_20260920_113337,,driving,driving,29.508,22.715,99.999,0.0,0.897,0.5,0.4819,10.64,0.1083,0.0
37.0,run_20260920_113337,,driving,driving,29.489,22.747,99.999,0.0,0.894,0.498,0.5036,11.143,0.1125,0.0
38.0,run_20260920_113337,,driving,driving,29.47,22.779,99.999,0.0,0.881,0.491,0.5024,11.646,0.1167,0.0
39.0,run_20260920_113337,,driving,driving,29.451,22.811,99.999,0.0,0.892,0.497,0.5011,12.147,0.1208,0.0
40.0,run_20260920_113337,,driving,driving,29.432,22.843,99.999,0.0,0.879,0.489,0.4997,12.646,0.125,0.0
41.0,run_20260920_113337,,driving,driving,29.413,22.875,99.999,0.0,0.888,0.495,0.4798,13.126,0.1291,0.0
42.0,run_20260920_113337,,driving,driving,29.394,22.906,99.999,0.0,0.878,0.489,0.5005,13.627,0.1332,0.0
43.0,run_20260920_113337,,driving,driving,29.375,22.939,99.999,0.0,0.896,0.499,0.5001,14.127,0.1374,0.0
44.0,run_20260920_113337,,driving,driving,29.357,22.968,99.999,0.0,0.82,0.457,0.489,14.616,0.1415,0.0
45.0,run_20260920_113337,,driving,driving,29.341,22.982,99.999,0.0,0.415,0.231,0.3478,14.964,0.1449,0.0
46.0,run_20260920_113337,,loading,loading,29.334,22.981,99.999,0.0,0.0,0.0,0.0052,14.969,0.1466,0.0
47.0,run_20260920_113337,,loading,loading,29.326,22.98,99.999,0.0,0.0,0.0,0.0,14.969,0.1483,0.0
48.0,run_20260920_113337,,loading,loading,29.318,22.979,99.999,0.0,0.0,0.0,0.0,14.969,0.15,0.0
49.0,run_20260920_113337,,loading,loading,29.311,22.978,99.998,0.0,0.0,0.0,0.0,14.969,0.1516,0.0
50.0,run_20260920_113337,,loading,loading,29.303,22.977,99.998,0.0,0.0,0.0,0.0,14.969,0.1533,0.0
51.0,run_20260920_113337,,loading,loading,29.296,22.976,99.998,0.0,0.0,0.0,0.0,14.969,0.155,0.0
52.0,run_20260920_113337,,loading,loading,29.288,22.975,99.998,0.0,0.0,0.0,0.0,14.969,0.1566,0.0
53.0,run_20260920_113337,,loading,loading,29.28,22.974,99.998,0.0,0.0,0.0,0.0,14.969,0.1583,0.0
54.0,run_20260920_113337,,loading,loading,29.273,22.973,99.998,0.0,0.0,0.0,0.0,14.969,0.16,0.0
55.0,run_20260920_113337,,loading,loading,29.265,22.972,99.998,0.0,0.0,0.0,0.0,14.969,0.1616,0.0
56.0,run_20260920_113337,,loading,loading,29.258,22.97,99.998,0.0,0.0,0.0,0.0,14.969,0.1633,0.0
57.0,run_20260920_113337,,loading,loading,29.25,22.969,99.998,0.0,0.0,0.0,0.0,14.969,0.165,0.0
58.0,run_20260920_113337,,loading,loading,29.243,22.968,99.998,0.0,0.0,0.0,0.0,14.969,0.1666,0.0
59.0,run_20260920_113337,,loading,loading,29.235,22.967,99.998,0.0,0.0,0.0,0.0,14.969,0.1683,0.0
60.0,run_20260920_113337,,loading,loading,29.227,22.966,99.998,0.0,0.0,0.0,0.0,14.969,0.17,0.0
61.0,run_20260920_113337,,loading,loading,29.22,22.965,99.998,0.0,0.0,0.0,0.0,14.969,0.1716,0.0
62.0,run_20260920_113337,,loading,loading,29.212,22.964,99.998,0.0,0.0,0.0,0.0,14.969,0.1733,0.0
63.0,run_20260920_113337,,loading,loading,29.205,22.963,99.998,0.0,0.0,0.0,0.0,14.969,0.175,0.0
64.0,run_20260920_113337,,loading,loading,29.197,22.962,99.998,0.0,0.0,0.0,0.0,14.969,0.1766,0.0
65.0,run_20260920_113337,,loading,loading,29.19,22.961,99.998,0.0,0.0,0.0,0.0,14.969,0.1783,0.0
66.0,run_20260920_113337,,loading,loading,29.182,22.96,99.998,0.0,0.0,0.0,0.0,14.969,0.18,0.0
67.0,run_20260920_113337,,loading,loading,29.174,22.959,99.998,0.0,0.0,0.0,0.0,14.969,0.1816,0.0
68.0,run_20260920_113337,,loading,loading,29.167,22.958,99.998,0.0,0.0,0.0,0.0,14.969,0.1833,0.0
69.0,run_20260920_113337,,loading,loading,29.159,22.957,99.998,0.0,0.0,0.0,0.0,14.969,0.185,0.0
70.0,run_20260920_113337,,loading,loading,29.152,22.956,99.998,0.0,0.0,0.0,0.0,14.969,0.1866,0.0
71.0,run_20260920_113337,,loading,loading,29.144,22.955,99.998,0.0,0.0,0.0,0.0,14.969,0.1883,0.0
72.0,run_20260920_113337,,loading,loading,29.137,22.954,99.998,0.0,0.0,0.0,0.0,14.969,0.19,0.0
73.0,run_20260920_113337,,loading,loading,29.129,22.952,99.998,0.0,0.0,0.0,0.0,14.969,0.1916,0.0
74.0,run_20260920_113337,,loading,loading,29.121,22.951,99.998,0.0,0.0,0.0,0.0,14.969,0.1933,0.0
75.0,run_20260920_113337,,loading,loading,29.114,22.95,99.998,0.0,0.0,0.0,0.0,14.969,0.195,0.0
76.0,run_20260920_113337,,waiting,waiting,29.106,22.949,99.998,2.0,0.0,0.0,0.0,14.969,0.1966,0.0
77.0,run_20260920_113337,,driving,driving,29.098,22.957,99.998,2.0,0.221,0.123,0.0201,14.989,0.1984,0.0
78.0,run_20260920_113337,,driving,driving,29.084,22.969,99.998,2.0,0.324,0.181,0.2031,15.192,0.2016,0.0
79.0,run_20260920_113337,,driving,driving,29.074,22.971,99.998,2.0,0.058,0.033,0.0609,15.253,0.2037,0.0
80.0,run_20260920_113337,,driving,driving,29.064,22.991,99.998,2.0,0.52,0.29,0.0815,15.334,0.206,0.0
81.0,run_20260920_113337,,driving,driving,29.041,23.026,99.998,2.0,0.894,0.498,0.4567,15.791,0.211,0.0
82.0,run_20260920_113337,,driving,driving,29.017,23.062,99.998,2.0,0.897,0.5,0.5036,16.295,0.2163,0.0
83.0,run_20260920_113337,,driving,driving,28.992,23.097,99.998,2.0,0.896,0.499,0.5033,16.798,0.2217,0.0
84.0,run_20260920_113337,,driving,driving,28.968,23.132,99.998,2.0,0.895,0.498,0.4962,17.294,0.227,0.0
85.0,run_20260920_113337,,driving,driving,28.944,23.167,99.998,2.0,0.886,0.494,0.5007,17.795,0.2323,0.0
86.0,run_20260920_113337,,driving,driving,28.921,23.2,99.998,2.0,0.851,0.474,0.4756,18.271,0.2375,0.0
87.0,run_20260920_113337,,driving,driving,28.897,23.235,99.998,2.0,0.884,0.492,0.4809,18.752,0.2426,0.0
88.0,run_20260920_113337,,driving,driving,28.873,23.269,99.998,2.0,0.877,0.488,0.4947,19.246,0.2479,0.0
89.0,run_20260920_113337,,driving,driving,28.849,23.304,99.997,2.0,0.888,0.494,0.5014,19.748,0.2533,0.0
90.0,run_20260920_113337,,driving,driving,28.825,23.338,99.997,2.0,0.866,0.482,0.4732,20.221,0.2584,0.0
91.0,run_20260920_113337,,driving,driving,28.801,23.373,99.997,2.0,0.893,0.497,0.4983,20.719,0.2637,0.0
92.0,run_20260920_113337,,driving,driving,28.777,23.408,99.997,2.0,0.897,0.5,0.497,21.216,0.269,0.0
93.0,run_20260920_113337,,driving,driving,28.753,23.442,99.997,2.0,0.896,0.499,0.4981,21.714,0.2743,0.0
94.0,run_20260920_113337,,driving,driving,28.729,23.476,99.997,2.0,0.874,0.487,0.4991,22.213,0.2797,0.0
95.0,run_20260920_113337,,driving,driving,28.705,23.511,99.997,2.0,0.88,0.49,0.4744,22.688,0.2848,0.0
96.0,run_20260920_113337,,driving,driving,28.681,23.545,99.997,2.0,0.894,0.498,0.4931,23.181,0.2901,0.0
97.0,run_20260920_113337,,driving,driving,28.657,23.58,99.997,2.0,0.89,0.496,0.4941,23.675,0.2954,0.0
98.0,run_20260920_113337,,driving,driving,28.633,23.615,99.997,2.0,0.896,0.499,0.503,24.178,0.3007,0.0
99.0,run_20260920_113337,,driving,driving,28.611,23.641,99.997,2.0,0.699,0.389,0.4458,24.624,0.3056,0.0
100.0,run_20260920_113337,,driving,driving,28.592,23.655,99.997,2.0,0.369,0.205,0.3274,24.951,0.3097,0.0
101.0,run_20260920_113337,,driving,driving,28.582,23.655,99.997,2.0,0.051,0.029,0.0717,25.023,0.3119,0.0
102.0,run_20260920_113337,,unloading,unloading,28.574,23.653,99.997,2.0,0.0,0.0,0.0183,25.041,0.3137,0.0
103.0,run_20260920_113337,,unloading,unloading,28.567,23.651,99.997,2.0,0.0,0.0,0.0,25.041,0.3154,0.0
104.0,run_20260920_113337,,unloading,unloading,28.559,23.649,99.997,2.0,0.0,0.0,0.0,25.041,0.317,0.0
105.0,run_20260920_113337,,unloading,unloading,28.551,23.648,99.997,2.0,0.0,0.0,0.0,25.041,0.3187,0.0
106.0,run_20260920_113337,,unloading,unloading,28.544,23.646,99.997,2.0,0.0,0.0,0.0,25.041,0.3204,0.0
107.0,run_20260920_113337,,unloading,unloading,28.536,23.644,99.997,2.0,0.0,0.0,0.0,25.041,0.322,0.0
108.0,run_20260920_113337,,unloading,unloading,28.529,23.642,99.997,2.0,0.0,0.0,0.0,25.041,0.3237,0.0
109.0,run_20260920_113337,,unloading,unloading,28.521,23.64,99.997,2.0,0.0,0.0,0.0,25.041,0.3254,0.0
110.0,run_20260920_113337,,unloading,unloading,28.514,23.638,99.997,2.0,0.0,0.0,0.0,25.041,0.327,0.0
111.0,run_20260920_113337,,unloading,unloading,28.506,23.637,99.997,2.0,0.0,0.0,0.0,25.041,0.3287,0.0
112.0,run_20260920_113337,,unloading,unloading,28.498,23.635,99.997,2.0,0.0,0.0,0.0,25.041,0.3304,0.0
113.0,run_20260920_113337,,unloading,unloading,28.491,23.633,99.997,2.0,0.0,0.0,0.0,25.041,0.332,0.0
114.0,run_20260920_113337,,unloading,unloading,28.483,23.631,99.997,2.0,0.0,0.0,0.0,25.041,0.3337,0.0
115.0,run_20260920_113337,,unloading,unloading,28.476,23.629,99.997,2.0,0.0,0.0,0.0,25.041,0.3354,0.0
116.0,run_20260920_113337,,unloading,unloading,28.468,23.628,99.997,2.0,0.0,0.0,0.0,25.041,0.337,0.0
117.0,run_20260920_113337,,unloading,unloading,28.461,23.626,99.997,2.0,0.0,0.0,0.0,25.041,0.3387,0.0
118.0,run_20260920_113337,,unloading,unloading,28.453,23.624,99.997,2.0,0.0,0.0,0.0,25.041,0.3404,0.0
119.0,run_20260920_113337,,unloading,unloading,28.445,23.622,99.997,2.0,0.0,0.0,0.0,25.041,0.342,0.0
120.0,run_20260920_113337,,unloading,unloading,28.438,23.621,99.997,2.0,0.0,0.0,0.0,25.041,0.3437,0.0
121.0,run_20260920_113337,,unloading,unloading,28.43,23.619,99.997,2.0,0.0,0.0,0.0,25.041,0.3454,0.0
122.0,run_20260920_113337,,unloading,unloading,28.423,23.617,99.997,2.0,0.0,0.0,0.0,25.041,0.347,0.0
123.0,run_20260920_113337,,unloading,unloading,28.415,23.615,99.997,2.0,0.0,0.0,0.0,25.041,0.3487,0.0
124.004,run_20260920_113337,,unloading,unloading,28.407,23.613,99.996,2.0,0.0,0.0,0.0,25.041,0.3504,0.0
125.0,run_20260920_113337,,unloading,unloading,28.4,23.612,99.996,2.0,0.0,0.0,0.0,25.041,0.352,0.0
126.0,run_20260920_113337,,unloading,unloading,28.392,23.61,99.996,2.0,0.0,0.0,0.0,25.041,0.3537,0.0
127.0,run_20260920_113337,,unloading,unloading,28.385,23.608,99.996,2.0,0.0,0.0,0.0,25.041,0.3554,0.0
128.0,run_20260920_113337,,unloading,unloading,28.377,23.606,99.996,2.0,0.0,0.0,0.0,25.041,0.357,0.0
129.0,run_20260920_113337,,unloading,unloading,28.37,23.605,99.996,2.0,0.0,0.0,0.0,25.041,0.3587,0.0
130.0,run_20260920_113337,,unloading,unloading,28.362,23.603,99.996,2.0,0.0,0.0,0.0,25.041,0.3604,0.0
131.0,run_20260920_113337,,unloading,unloading,28.354,23.601,99.996,2.0,0.0,0.0,0.0,25.041,0.362,0.0
132.0,run_20260920_113337,,waiting,waiting,28.347,23.599,99.996,0.0,0.0,0.0,0.0,25.041,0.3637,0.0
133.0,run_20260920_113337,,waiting,waiting,28.339,23.598,99.996,0.0,0.0,0.0,0.0,25.041,0.3654,0.0
