ts,run_id,order_id,activity,state,battery_percent,temperature_c,condition_percent,payload_kg,motor_load,speed,distance_delta_m,cumulative_distance_m,cumulative_energy_wh,cumulative_charged_wh
6.0,run_20260920_095433,,idle,idle,49.995,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0
7.0,run_20260920_095433,,idle,idle,49.987,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.0
8.0,run_20260920_095433,,idle,idle,49.98,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0045,0.0
9.0,run_20260920_095433,,idle,idle,49.972,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0061,0.0
10.0,run_20260920_095433,,idle,idle,49.965,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0078,0.0
11.0,run_20260920_095433,,idle,idle,49.957,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0095,0.0
12.0,run_20260920_095433,,idle,idle,49.949,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0111,0.0
13.0,run_20260920_095433,,waiting,waiting,49.942,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0128,0.0
14.0,run_20260920_095433,,waiting,waiting,49.934,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0145,0.0
15.0,run_20260920_095433,,waiting,waiting,49.927,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0161,0.0
16.0,run_20260920_095433,,waiting,waiting,49.919,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0178,0.0
17.0,run_20260920_095433,,waiting,waiting,49.912,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0195,0.0
18.0,run_20260920_095433,,driving,driving,49.903,22.011,100.0,0.0,0.305,0.17,0.0291,0.029,0.0213,0.0
19.0,run_20260920_095433,,driving,driving,49.887,22.044,100.0,0.0,0.89,0.496,0.3797,0.409,0.0248,0.0
20.0,run_20260920_095433,,driving,driving,49.868,22.077,100.0,0.0,0.893,0.498,0.4952,0.904,0.029,0.0
21.0,run_20260920_095433,,driving,driving,49.849,22.11,100.0,0.0,0.888,0.495,0.4975,1.402,0.0331,0.0
22.0,run_20260920_095433,,driving,driving,49.83,22.143,100.0,0.0,0.894,0.498,0.5012,1.903,0.0373,0.0
23.0,run_20260920_095433,,driving,driving,49.812,22.174,100.0,0.0,0.847,0.472,0.4768,2.38,0.0414,0.0
24.0,run_20260920_095433,,driving,driving,49.793,22.207,100.0,0.0,0.883,0.492,0.4982,2.878,0.0455,0.0
25.0,run_20260920_095433,,driving,driving,49.774,22.24,100.0,0.0,0.897,0.5,0.4951,3.373,0.0497,0.0
26.0,run_20260920_095433,,driving,driving,49.756,22.272,99.999,0.0,0.878,0.489,0.4798,3.853,0.0537,0.0
27.0,run_20260920_095433,,driving,driving,49.738,22.304,99.999,0.0,0.882,0.491,0.4436,4.296,0.0576,0.0
28.0,run_20260920_095433,,driving,driving,49.719,22.337,99.999,0.0,0.897,0.5,0.4925,4.789,0.0617,0.0
29.0,run_20260920_095433,,driving,driving,49.7,22.37,99.999,0.0,0.889,0.496,0.4999,5.289,0.0659,0.0
30.0,run_20260920_095433,,driving,driving,49.681,22.402,99.999,0.0,0.886,0.494,0.5013,5.79,0.0701,0.0
31.0,run_20260920_095433,,driving,driving,49.663,22.434,99.999,0.0,0.893,0.498,0.4921,6.282,0.0742,0.0
32.0,run_20260920_095433,,driving,driving,49.645,22.467,99.999,0.0,0.891,0.496,0.4672,6.749,0.0782,0.0
33.0,run_20260920_095433,,driving,driving,49.626,22.5,99.999,0.0,0.893,0.498,0.5021,7.251,0.0824,0.0
34.0,run_20260920_095433,,driving,driving,49.607,22.532,99.999,0.0,0.897,0.5,0.502,7.753,0.0866,0.0
35.0,run_20260920_095433,,driving,driving,49.588,22.565,99.999,0.0,0.897,0.5,0.5039,8.257,0.0907,0.0
36.0,run_20260920_095433,,driving,driving,49.569,22.597,99.999,0.0,0.897,0.5,0.4855,8.743,0.0948,0.0
37.0,run_20260920_095433,,driving,driving,49.55,22.63,99.999,0.0,0.897,0.5,0.5028,9.246,0.099,0.0
38.0,run_20260920_095433,,driving,driving,49.531,22.662,99.999,0.0,0.892,0.497,0.4927,9.738,0.1031,0.0
39.0,run_20260920_095433,,driving,driving,49.512,22.695,99.999,0.0,0.897,0.5,0.5027,10.241,0.1073,0.0
40.0,run_20260920_095433,,driving,driving,49.493,22.727,99.999,0.0,0.895,0.499,0.5027,10.744,0.1115,0.0
41.0,run_20260920_095433,,driving,driving,49.475,22.759,99.999,0.0,0.894,0.498,0.4846,11.228,0.1156,0.0
42.0,run_20260920_095433,,driving,driving,49.456,22.792,99.999,0.0,0.892,0.497,0.5028,11.731,0.1198,0.0
43.0,run_20260920_095433,,driving,driving,49.437,22.823,99.999,0.0,0.883,0.492,0.5019,12.233,0.124,0.0
44.0,run_20260920_095433,,driving,driving,49.418,22.855,99.999,0.0,0.895,0.498,0.5012,12.734,0.1281,0.0
45.0,run_20260920_095433,,driving,driving,49.399,22.888,99.999,0.0,0.897,0.5,0.4835,13.218,0.1322,0.0
46.0,run_20260920_095433,,driving,driving,49.38,22.92,99.999,0.0,0.891,0.497,0.5009,13.719,0.1364,0.0
47.0,run_20260920_095433,,driving,driving,49.361,22.951,99.999,0.0,0.862,0.48,0.4986,14.217,0.1405,0.0
48.0,run_20260920_095433,,driving,driving,49.343,22.978,99.999,0.0,0.764,0.426,0.4817,14.699,0.1446,0.0
49.0,run_20260920_095433,,driving,driving,49.328,22.982,99.999,0.0,0.129,0.072,0.3281,15.027,0.1479,0.0
50.0,run_20260920_095433,,loading,loading,49.32,22.98,99.999,0.0,0.0,0.0,0.0004,15.027,0.1496,0.0
51.0,run_20260920_095433,,loading,loading,49.312,22.979,99.998,0.0,0.0,0.0,0.0,15.027,0.1513,0.0
52.0,run_20260920_095433,,loading,loading,49.305,22.978,99.998,0.0,0.0,0.0,0.0,15.027,0.1529,0.0
53.0,run_20260920_095433,,loading,loading,49.297,22.977,99.998,0.0,0.0,0.0,0.0,15.027,0.1546,0.0
54.0,run_20260920_095433,,loading,loading,49.29,22.976,99.998,0.0,0.0,0.0,0.0,15.027,0.1563,0.0
55.0,run_20260920_095433,,loading,loading,49.282,22.975,99.998,0.0,0.0,0.0,0.0,15.027,0.1579,0.0
56.004,run_20260920_095433,,loading,loading,49.275,22.974,99.998,0.0,0.0,0.0,0.0,15.027,0.1596,0.0
57.0,run_20260920_095433,,loading,loading,49.267,22.973,99.998,0.0,0.0,0.0,0.0,15.027,0.1613,0.0
58.0,run_20260920_095433,,loading,loading,49.259,22.972,99.998,0.0,0.0,0.0,0.0,15.027,0.1629,0.0
59.0,run_20260920_095433,,loading,loading,49.252,22.971,99.998,0.0,0.0,0.0,0.0,15.027,0.1646,0.0
60.0,run_20260920_095433,,loading,loading,49.244,22.97,99.998,0.0,0.0,0.0,0.0,15.027,0.1663,0.0
61.0,run_20260920_095433,,loading,loading,49.237,22.969,99.998,0.0,0.0,0.0,0.0,15.027,0.1679,0.0
62.0,run_20260920_095433,,loading,loading,49.229,22.968,99.998,0.0,0.0,0.0,0.0,15.027,0.1696,0.0
63.0,run_20260920_095433,,loading,loading,49.222,22.967,99.998,0.0,0.0,0.0,0.0,15.027,0.1713,0.0
64.0,run_20260920_095433,,loading,loading,49.214,22.965,99.998,0.0,0.0,0.0,0.0,15.027,0.1729,0.0
65.0,run_20260920_095433,,loading,loading,49.206,22.964,99.998,0.0,0.0,0.0,0.0,15.027,0.1746,0.0
66.0,run_20260920_095433,,loading,loading,49.199,22.963,99.998,0.0,0.0,0.0,0.0,15.027,0.1763,0.0
67.0,run_20260920_095433,,loading,loading,49.191,22.962,99.998,0.0,0.0,0.0,0.0,15.027,0.1779,0.0
68.0,run_20260920_095433,,loading,loading,49.184,22.961,99.998,0.0,0.0,0.0,0.0,15.027,0.1796,0.0
69.0,run_20260920_095433,,loading,loading,49.176,22.96,99.998,0.0,0.0,0.0,0.0,15.027,0.1813,0.0
70.0,run_20260920_095433,,loading,loading,49.169,22.959,99.998,0.0,0.0,0.0,0.0,15.027,0.1829,0.0
71.0,run_20260920_095433,,loading,loading,49.161,22.958,99.998,0.0,0.0,0.0,0.0,15.027,0.1846,0.0
72.0,run_20260920_095433,,loading,loading,49.153,22.957,99.998,0.0,0.0,0.0,0.0,15.027,0.1863,0.0
73.0,run_20260920_095433,,loading,loading,49.146,22.956,99.998,0.0,0.0,0.0,0.0,15.027,0.1879,0.0
74.0,run_20260920_095433,,loading,loading,49.138,22.955,99.998,0.0,0.0,0.0,0.0,15.027,0.1896,0.0
75.0,run_20260920_095433,,loading,loading,49.131,22.954,99.998,0.0,0.0,0.0,0.0,15.027,0.1913,0.0
76.0,run_20260920_095433,,loading,loading,49.123,22.953,99.998,0.0,0.0,0.0,0.0,15.027,0.1929,0.0
77.0,run_20260920_095433,,loading,loading,49.116,22.952,99.998,0.0,0.0,0.0,0.0,15.027,0.1946,0.0
78.004,run_20260920_095433,,loading,loading,49.108,22.951,99.998,0.0,0.0,0.0,0.0,15.027,0.1963,0.0
79.0,run_20260920_095433,,loading,loading,49.1,22.95,99.998,0.0,0.0,0.0,0.0,15.027,0.1979,0.0
80.0,run_20260920_095433,,waiting,waiting,49.093,22.949,99.998,1.7999999523162842,0.0,0.0,0.0,15.027,0.1996,0.0
81.0,run_20260920_095433,,driving,driving,49.084,22.958,99.998,1.7999999523162842,0.253,0.141,0.0262,15.053,0.2014,0.0
82.0,run_20260920_095433,,driving,driving,49.071,22.963,99.998,1.7999999523162842,0.153,0.085,0.1735,15.227,0.2043,0.0
83.0,run_20260920_095433,,driving,driving,49.062,22.968,99.998,1.7999999523162842,0.144,0.08,0.0365,15.264,0.2063,0.0
84.0,run_20260920_095433,,driving,driving,49.044,23.003,99.998,1.7999999523162842,0.897,0.5,0.3515,15.615,0.2104,0.0
85.0,run_20260920_095433,,driving,driving,49.02,23.038,99.998,1.7999999523162842,0.897,0.5,0.5036,16.119,0.2157,0.0
86.0,run_20260920_095433,,driving,driving,48.997,23.073,99.998,1.7999999523162842,0.897,0.5,0.4859,16.605,0.2208,0.0
87.0,run_20260920_095433,,driving,driving,48.973,23.108,99.998,1.7999999523162842,0.892,0.497,0.5026,17.107,0.226,0.0
88.004,run_20260920_095433,,driving,driving,48.95,23.143,99.998,1.7999999523162842,0.891,0.496,0.484,17.591,0.2311,0.0
