sim_time_s,section_id,status,factory_time_s,produced_total,picked_total,buffer_units,buffer_capacity,buffer_fill,rate_actual_per_hour,health_percent,time_to_full_s,fault_remaining_s,faults_total,lost_units,blocked_time_s
3.08,A,RUNNING,0.0,0,0,1,8,0.125,20.0,100.0,1241.6008,0.0,0,0.0,0.0
4.0,A,RUNNING,0.924,0,0,1,8,0.125,20.0,100.0,1240.6768,0.0,0,0.0,0.0
5.0,A,RUNNING,1.924,0,0,1,8,0.125,20.0,100.0,1239.6768,0.0,0,0.0,0.0
6.0,A,RUNNING,2.928,0,0,1,8,0.125,20.0,100.0,1238.6728,0.0,0,0.0,0.0
7.0,A,RUNNING,3.924,0,0,1,8,0.125,20.0,100.0,1237.6768,0.0,0,0.0,0.0
8.0,A,RUNNING,4.924,0,0,1,8,0.125,20.0,100.0,1236.6768,0.0,0,0.0,0.0
9.03,A,RUNNING,5.956,0,0,1,8,0.125,20.0,100.0,1235.6448,0.0,0,0.0,0.0
10.0,A,RUNNING,6.924,0,0,1,8,0.125,20.0,100.0,1234.6768,0.0,0,0.0,0.0
11.0,A,RUNNING,7.924,0,0,1,8,0.125,20.0,100.0,1233.6768,0.0,0,0.0,0.0
12.0,A,RUNNING,8.924,0,0,1,8,0.125,20.0,100.0,1232.6768,0.0,0,0.0,0.0
13.0,A,RUNNING,9.924,0,0,1,8,0.125,20.0,100.0,1231.6768,0.0,0,0.0,0.0
14.0,A,RUNNING,10.924,0,0,1,8,0.125,20.0,100.0,1230.6768,0.0,0,0.0,0.0
15.0,A,RUNNING,11.924,0,0,1,8,0.125,20.0,100.0,1229.6768,0.0,0,0.0,0.0
16.0,A,RUNNING,12.924,0,0,1,8,0.125,20.0,100.0,1228.6768,0.0,0,0.0,0.0
17.0,A,RUNNING,13.924,0,0,1,8,0.125,20.0,100.0,1227.6768,0.0,0,0.0,0.0
18.0,A,RUNNING,14.924,0,0,1,8,0.125,20.0,100.0,1226.6768,0.0,0,0.0,0.0
