ts,run_id,order_id,activity,state,battery_percent,temperature_c,condition_percent,payload_kg,motor_load,speed,distance_delta_m,cumulative_distance_m,cumulative_energy_wh,cumulative_charged_wh
4.0,run_20260915_131544,,idle,idle,99.999,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0
5.0,run_20260915_131544,,idle,idle,99.992,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0018,0.0
6.0,run_20260915_131544,,idle,idle,99.984,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0035,0.0
7.0,run_20260915_131544,,idle,idle,99.977,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.0
8.0,run_20260915_131544,,idle,idle,99.969,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0068,0.0
9.0,run_20260915_131544,,idle,idle,99.962,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0085,0.0
10.0,run_20260915_131544,,driving,driving,99.954,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0101,0.0
11.0,run_20260915_131544,,driving,driving,99.94,22.032,100.0,0.0,0.878,0.489,0.2778,0.278,0.0132,0.0
12.0,run_20260915_131544,,driving,driving,99.921,22.065,100.0,0.0,0.893,0.497,0.4901,0.768,0.0173,0.0
13.0,run_20260915_131544,,driving,driving,99.902,22.098,100.0,0.0,0.888,0.495,0.5019,1.27,0.0215,0.0
14.0,run_20260915_131544,,driving,driving,99.884,22.131,100.0,0.0,0.892,0.497,0.4826,1.752,0.0256,0.0
15.0,run_20260915_131544,,driving,driving,99.865,22.164,100.0,0.0,0.89,0.496,0.5029,2.255,0.0297,0.0
16.0,run_20260915_131544,,driving,driving,99.846,22.197,100.0,0.0,0.893,0.497,0.4976,2.753,0.0339,0.0
17.0,run_20260915_131544,,driving,driving,99.827,22.229,100.0,0.0,0.866,0.482,0.4936,3.247,0.038,0.0
18.0,run_20260915_131544,,driving,driving,99.809,22.26,100.0,0.0,0.857,0.477,0.4785,3.725,0.0421,0.0
19.0,run_20260915_131544,,driving,driving,99.79,22.292,100.0,0.0,0.86,0.479,0.4847,4.21,0.0462,0.0
20.0,run_20260915_131544,,driving,driving,99.771,22.324,99.999,0.0,0.877,0.489,0.4963,4.706,0.0503,0.0
21.0,run_20260915_131544,,driving,driving,99.752,22.356,99.999,0.0,0.89,0.496,0.501,5.207,0.0545,0.0
22.0,run_20260915_131544,,driving,driving,99.733,22.388,99.999,0.0,0.877,0.489,0.4993,5.706,0.0587,0.0
23.0,run_20260915_131544,,driving,driving,99.715,22.421,99.999,0.0,0.887,0.494,0.4815,6.188,0.0627,0.0
24.0,run_20260915_131544,,driving,driving,99.696,22.453,99.999,0.0,0.897,0.5,0.5004,6.688,0.0669,0.0
25.0,run_20260915_131544,,driving,driving,99.677,22.486,99.999,0.0,0.885,0.493,0.5002,7.188,0.0711,0.0
26.0,run_20260915_131544,,driving,driving,99.658,22.518,99.999,0.0,0.894,0.498,0.5001,7.689,0.0752,0.0
27.0,run_20260915_131544,,driving,driving,99.64,22.551,99.999,0.0,0.891,0.496,0.4812,8.17,0.0793,0.0
28.0,run_20260915_131544,,driving,driving,99.621,22.583,99.999,0.0,0.885,0.493,0.4944,8.664,0.0834,0.0
29.0,run_20260915_131544,,driving,driving,99.602,22.614,99.999,0.0,0.864,0.481,0.497,9.161,0.0876,0.0
30.0,run_20260915_131544,,driving,driving,99.583,22.646,99.999,0.0,0.884,0.493,0.4967,9.658,0.0917,0.0
31.0,run_20260915_131544,,driving,driving,99.564,22.679,99.999,0.0,0.897,0.5,0.4908,10.149,0.0959,0.0
32.0,run_20260915_131544,,driving,driving,99.546,22.708,99.999,0.0,0.818,0.456,0.4777,10.626,0.0999,0.0
33.0,run_20260915_131544,,driving,driving,99.529,22.73,99.999,0.0,0.614,0.342,0.3849,11.011,0.1035,0.0
34.0,run_20260915_131544,,driving,driving,99.516,22.738,99.999,0.0,0.239,0.133,0.2505,11.262,0.1064,0.0
35.0,run_20260915_131544,,loading,loading,99.508,22.737,99.999,0.0,0.003,0.001,0.0416,11.303,0.1083,0.0
36.0,run_20260915_131544,,loading,loading,99.5,22.737,99.999,0.0,0.0,0.0,0.0,11.303,0.11,0.0
37.0,run_20260915_131544,,loading,loading,99.493,22.736,99.999,0.0,0.0,0.0,0.0,11.303,0.1116,0.0
38.0,run_20260915_131544,,loading,loading,99.485,22.735,99.999,0.0,0.0,0.0,0.0,11.303,0.1133,0.0
39.0,run_20260915_131544,,loading,loading,99.477,22.734,99.999,0.0,0.0,0.0,0.0,11.303,0.115,0.0
