ts,run_id,order_id,activity,state,battery_percent,temperature_c,condition_percent,payload_kg,motor_load,speed,distance_delta_m,cumulative_distance_m,cumulative_energy_wh,cumulative_charged_wh
3.0,run_20260920_211023,,idle,idle,29.993,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.0
4.0,run_20260920_211023,,idle,idle,29.985,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0
5.0,run_20260920_211023,,idle,idle,29.977,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0
6.0,run_20260920_211023,,idle,idle,29.97,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0066,0.0
7.0,run_20260920_211023,,idle,idle,29.962,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0083,0.0
8.0,run_20260920_211023,,idle,idle,29.955,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
9.0,run_20260920_211023,,idle,idle,29.947,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0116,0.0
10.0,run_20260920_211023,,idle,idle,29.939,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0133,0.0
11.0,run_20260920_211023,,idle,idle,29.932,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0
12.0,run_20260920_211023,,idle,idle,29.924,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0166,0.0
13.0,run_20260920_211023,,waiting,waiting,29.917,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0183,0.0
14.0,run_20260920_211023,,waiting,waiting,29.909,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
15.0,run_20260920_211023,,driving,driving,29.902,22.001,100.0,0.0,0.015,0.008,0.0003,0.0,0.0216,0.0
16.0,run_20260920_211023,,driving,driving,29.887,22.033,100.0,0.0,0.888,0.495,0.3308,0.331,0.025,0.0
17.0,run_20260920_211023,,driving,driving,29.868,22.066,100.0,0.0,0.893,0.498,0.4924,0.823,0.0291,0.0
18.0,run_20260920_211023,,driving,driving,29.849,22.099,100.0,0.0,0.892,0.497,0.4841,1.308,0.0332,0.0
19.0,run_20260920_211023,,driving,driving,29.83,22.132,100.0,0.0,0.897,0.5,0.5008,1.808,0.0374,0.0
20.0,run_20260920_211023,,driving,driving,29.811,22.165,100.0,0.0,0.896,0.499,0.5027,2.311,0.0415,0.0
21.0,run_20260920_211023,,driving,driving,29.792,22.198,100.0,0.0,0.882,0.491,0.4994,2.81,0.0457,0.0
22.0,run_20260920_211023,,driving,driving,29.774,22.231,100.0,0.0,0.891,0.496,0.4927,3.303,0.0498,0.0
23.0,run_20260920_211023,,driving,driving,29.755,22.263,99.999,0.0,0.874,0.487,0.4799,3.783,0.0539,0.0
24.0,run_20260920_211023,,driving,driving,29.736,22.296,99.999,0.0,0.894,0.498,0.4861,4.269,0.058,0.0
25.0,run_20260920_211023,,driving,driving,29.717,22.328,99.999,0.0,0.896,0.499,0.4988,4.768,0.0622,0.0
26.0,run_20260920_211023,,driving,driving,29.699,22.361,99.999,0.0,0.888,0.495,0.5012,5.269,0.0663,0.0
27.0,run_20260920_211023,,driving,driving,29.68,22.393,99.999,0.0,0.886,0.493,0.4822,5.751,0.0704,0.0
28.0,run_20260920_211023,,driving,driving,29.661,22.425,99.999,0.0,0.884,0.493,0.4986,6.25,0.0746,0.0
29.0,run_20260920_211023,,driving,driving,29.642,22.458,99.999,0.0,0.895,0.499,0.5029,6.753,0.0787,0.0
30.0,run_20260920_211023,,driving,driving,29.623,22.491,99.999,0.0,0.897,0.5,0.5034,7.256,0.0829,0.0
