ts,run_id,order_id,activity,state,battery_percent,temperature_c,condition_percent,payload_kg,motor_load,speed,distance_delta_m,cumulative_distance_m,cumulative_energy_wh,cumulative_charged_wh
3.104,run_20260920_085315,,idle,idle,29.998,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0
4.0,run_20260920_085315,,idle,idle,29.991,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0
5.0,run_20260920_085315,,idle,idle,29.984,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0
6.0,run_20260920_085315,,idle,idle,29.976,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0053,0.0
7.0,run_20260920_085315,,idle,idle,29.968,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0
8.004,run_20260920_085315,,idle,idle,29.961,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0086,0.0
9.0,run_20260920_085315,,idle,idle,29.953,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0103,0.0
10.0,run_20260920_085315,,idle,idle,29.946,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0
11.0,run_20260920_085315,,idle,idle,29.938,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0136,0.0
12.0,run_20260920_085315,,idle,idle,29.93,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0153,0.0
13.0,run_20260920_085315,,waiting,waiting,29.923,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0
14.0,run_20260920_085315,,waiting,waiting,29.915,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0186,0.0
15.0,run_20260920_085315,,waiting,waiting,29.908,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0203,0.0
16.0,run_20260920_085315,,driving,driving,29.9,22.01,100.0,0.0,0.265,0.148,0.0211,0.021,0.0221,0.0
17.0,run_20260920_085315,,driving,driving,29.884,22.042,100.0,0.0,0.867,0.483,0.3792,0.4,0.0256,0.0
18.0,run_20260920_085315,,driving,driving,29.865,22.074,100.0,0.0,0.877,0.489,0.4711,0.871,0.0297,0.0
19.0,run_20260920_085315,,driving,driving,29.846,22.106,100.0,0.0,0.871,0.485,0.4999,1.371,0.0338,0.0
20.0,run_20260920_085315,,driving,driving,29.827,22.139,100.0,0.0,0.896,0.499,0.4986,1.87,0.038,0.0
21.0,run_20260920_085315,,driving,driving,29.809,22.17,100.0,0.0,0.836,0.466,0.4925,2.362,0.0421,0.0
22.0,run_20260920_085315,,driving,driving,29.79,22.203,100.0,0.0,0.889,0.495,0.4981,2.86,0.0463,0.0
23.0,run_20260920_085315,,driving,driving,29.771,22.236,99.999,0.0,0.897,0.5,0.4781,3.339,0.0503,0.0
24.0,run_20260920_085315,,driving,driving,29.753,22.267,99.999,0.0,0.85,0.474,0.482,3.821,0.0544,0.0
25.0,run_20260920_085315,,driving,driving,29.734,22.3,99.999,0.0,0.89,0.496,0.4795,4.3,0.0585,0.0
26.0,run_20260920_085315,,driving,driving,29.716,22.333,99.999,0.0,0.897,0.5,0.4916,4.792,0.0626,0.0
27.0,run_20260920_085315,,driving,driving,29.697,22.365,99.999,0.0,0.897,0.5,0.4843,5.276,0.0667,0.0
28.0,run_20260920_085315,,driving,driving,29.678,22.398,99.999,0.0,0.888,0.495,0.5005,5.777,0.0708,0.0
29.0,run_20260920_085315,,driving,driving,29.659,22.43,99.999,0.0,0.887,0.494,0.4917,6.268,0.075,0.0
30.0,run_20260920_085315,,driving,driving,29.64,22.463,99.999,0.0,0.889,0.495,0.5015,6.77,0.0791,0.0
31.0,run_20260920_085315,,driving,driving,29.621,22.495,99.999,0.0,0.891,0.496,0.5028,7.272,0.0833,0.0
