ts,run_id,order_id,activity,state,battery_percent,temperature_c,condition_percent,payload_kg,motor_load,speed,distance_delta_m,cumulative_distance_m,cumulative_energy_wh,cumulative_charged_wh
3.0,run_20260917_145259,,idle,idle,99.997,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0
4.004,run_20260917_145259,,idle,idle,99.989,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0024,0.0
5.0,run_20260917_145259,,idle,idle,99.981,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0041,0.0
6.0,run_20260917_145259,,idle,idle,99.974,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0
7.0,run_20260917_145259,,idle,idle,99.966,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0074,0.0
8.0,run_20260917_145259,,idle,idle,99.959,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0091,0.0
9.0,run_20260917_145259,,idle,idle,99.951,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0108,0.0
10.0,run_20260917_145259,,idle,idle,99.944,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0124,0.0
11.0,run_20260917_145259,,idle,idle,99.936,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0141,0.0
12.0,run_20260917_145259,,waiting,waiting,99.928,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0158,0.0
13.0,run_20260917_145259,,waiting,waiting,99.921,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0174,0.0
14.0,run_20260917_145259,,waiting,waiting,99.913,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0191,0.0
15.0,run_20260917_145259,,driving,driving,99.905,22.01,100.0,0.0,0.262,0.146,0.0208,0.021,0.0209,0.0
16.0,run_20260917_145259,,driving,driving,99.889,22.042,100.0,0.0,0.877,0.489,0.401,0.422,0.0245,0.0
17.0,run_20260917_145259,,driving,driving,99.871,22.073,100.0,0.0,0.828,0.461,0.4564,0.878,0.0285,0.0
18.0,run_20260917_145259,,driving,driving,99.852,22.104,100.0,0.0,0.85,0.473,0.4741,1.352,0.0325,0.0
19.0,run_20260917_145259,,driving,driving,99.833,22.136,100.0,0.0,0.863,0.481,0.4912,1.843,0.0366,0.0
20.0,run_20260917_145259,,driving,driving,99.815,22.169,100.0,0.0,0.886,0.494,0.4667,2.31,0.0406,0.0
21.0,run_20260917_145259,,driving,driving,99.796,22.201,100.0,0.0,0.893,0.497,0.4996,2.81,0.0448,0.0
22.0,run_20260917_145259,,driving,driving,99.778,22.233,100.0,0.0,0.863,0.481,0.4958,3.306,0.0489,0.0
23.0,run_20260917_145259,,driving,driving,99.759,22.266,99.999,0.0,0.897,0.5,0.4755,3.781,0.053,0.0
24.0,run_20260917_145259,,driving,driving,99.74,22.298,99.999,0.0,0.884,0.493,0.4998,4.281,0.0572,0.0
25.0,run_20260917_145259,,driving,driving,99.721,22.331,99.999,0.0,0.897,0.5,0.4953,4.776,0.0613,0.0
26.0,run_20260917_145259,,driving,driving,99.703,22.362,99.999,0.0,0.837,0.466,0.4913,5.267,0.0654,0.0
27.0,run_20260917_145259,,driving,driving,99.684,22.395,99.999,0.0,0.896,0.499,0.4847,5.752,0.0695,0.0
28.0,run_20260917_145259,,driving,driving,99.665,22.427,99.999,0.0,0.894,0.498,0.5011,6.253,0.0737,0.0
29.0,run_20260917_145259,,driving,driving,99.646,22.46,99.999,0.0,0.892,0.497,0.5023,6.756,0.0779,0.0
30.0,run_20260917_145259,,driving,driving,99.627,22.492,99.999,0.0,0.893,0.497,0.5011,7.257,0.082,0.0
31.0,run_20260917_145259,,driving,driving,99.608,22.525,99.999,0.0,0.897,0.5,0.5014,7.758,0.0862,0.0
32.0,run_20260917_145259,,driving,driving,99.59,22.557,99.999,0.0,0.879,0.49,0.4842,8.242,0.0903,0.0
33.0,run_20260917_145259,,driving,driving,99.573,22.578,99.999,0.0,0.592,0.33,0.4058,8.648,0.094,0.0
34.0,run_20260917_145259,,loading,loading,99.563,22.578,99.999,0.0,0.0,0.0,0.116,8.764,0.0962,0.0
35.0,run_20260917_145259,,loading,loading,99.555,22.577,99.999,0.0,0.0,0.0,0.0,8.764,0.0979,0.0
36.0,run_20260917_145259,,loading,loading,99.547,22.576,99.999,0.0,0.0,0.0,0.0,8.764,0.0996,0.0
37.0,run_20260917_145259,,loading,loading,99.54,22.576,99.999,0.0,0.0,0.0,0.0,8.764,0.1012,0.0
38.0,run_20260917_145259,,loading,loading,99.532,22.575,99.999,0.0,0.0,0.0,0.0,8.764,0.1029,0.0
39.0,run_20260917_145259,,loading,loading,99.525,22.574,99.999,0.0,0.0,0.0,0.0,8.764,0.1046,0.0
40.0,run_20260917_145259,,loading,loading,99.517,22.574,99.999,0.0,0.0,0.0,0.0,8.764,0.1062,0.0
41.0,run_20260917_145259,,loading,loading,99.51,22.573,99.999,0.0,0.0,0.0,0.0,8.764,0.1079,0.0
42.0,run_20260917_145259,,loading,loading,99.502,22.573,99.999,0.0,0.0,0.0,0.0,8.764,0.1096,0.0
43.0,run_20260917_145259,,loading,loading,99.494,22.572,99.999,0.0,0.0,0.0,0.0,8.764,0.1112,0.0
44.0,run_20260917_145259,,loading,loading,99.487,22.571,99.999,0.0,0.0,0.0,0.0,8.764,0.1129,0.0
45.0,run_20260917_145259,,loading,loading,99.479,22.571,99.999,0.0,0.0,0.0,0.0,8.764,0.1146,0.0
46.0,run_20260917_145259,,loading,loading,99.472,22.57,99.999,0.0,0.0,0.0,0.0,8.764,0.1162,0.0
47.0,run_20260917_145259,,loading,loading,99.464,22.569,99.999,0.0,0.0,0.0,0.0,8.764,0.1179,0.0
48.0,run_20260917_145259,,loading,loading,99.456,22.569,99.999,0.0,0.0,0.0,0.0,8.764,0.1196,0.0
49.0,run_20260917_145259,,loading,loading,99.449,22.568,99.999,0.0,0.0,0.0,0.0,8.764,0.1212,0.0
50.0,run_20260917_145259,,loading,loading,99.441,22.568,99.999,0.0,0.0,0.0,0.0,8.764,0.1229,0.0
51.0,run_20260917_145259,,loading,loading,99.434,22.567,99.999,0.0,0.0,0.0,0.0,8.764,0.1246,0.0
52.0,run_20260917_145259,,loading,loading,99.426,22.566,99.999,0.0,0.0,0.0,0.0,8.764,0.1262,0.0
53.0,run_20260917_145259,,loading,loading,99.419,22.566,99.999,0.0,0.0,0.0,0.0,8.764,0.1279,0.0
54.0,run_20260917_145259,,loading,loading,99.411,22.565,99.999,0.0,0.0,0.0,0.0,8.764,0.1296,0.0
55.0,run_20260917_145259,,loading,loading,99.403,22.564,99.999,0.0,0.0,0.0,0.0,8.764,0.1312,0.0
56.0,run_20260917_145259,,loading,loading,99.396,22.564,99.999,0.0,0.0,0.0,0.0,8.764,0.1329,0.0
57.0,run_20260917_145259,,loading,loading,99.388,22.563,99.999,0.0,0.0,0.0,0.0,8.764,0.1346,0.0
58.0,run_20260917_145259,,loading,loading,99.381,22.563,99.999,0.0,0.0,0.0,0.0,8.764,0.1362,0.0
59.0,run_20260917_145259,,loading,loading,99.373,22.562,99.999,0.0,0.0,0.0,0.0,8.764,0.1379,0.0
60.0,run_20260917_145259,,loading,loading,99.366,22.561,99.999,0.0,0.0,0.0,0.0,8.764,0.1396,0.0
61.0,run_20260917_145259,,loading,loading,99.358,22.561,99.999,0.0,0.0,0.0,0.0,8.764,0.1412,0.0
62.0,run_20260917_145259,,loading,loading,99.35,22.56,99.999,0.0,0.0,0.0,0.0,8.764,0.1429,0.0
63.0,run_20260917_145259,,loading,loading,99.343,22.559,99.999,0.0,0.0,0.0,0.0,8.764,0.1446,0.0
64.0,run_20260917_145259,,waiting,waiting,99.335,22.559,99.999,0.5,0.0,0.0,0.0,8.764,0.1462,0.0
65.0,run_20260917_145259,,waiting,waiting,99.328,22.558,99.999,0.5,0.0,0.0,0.0,8.764,0.1479,0.0
66.0,run_20260917_145259,,driving,driving,99.317,22.572,99.998,0.5,0.387,0.215,0.1229,8.887,0.1503,0.0
67.0,run_20260917_145259,,driving,driving,99.305,22.577,99.998,0.5,0.151,0.084,0.1814,9.068,0.1529,0.0
68.0,run_20260917_145259,,driving,driving,99.297,22.578,99.998,0.5,0.037,0.021,0.0254,9.094,0.1547,0.0
69.0,run_20260917_145259,,driving,driving,99.284,22.608,99.998,0.5,0.79,0.44,0.1866,9.281,0.1575,0.0
70.0,run_20260917_145259,,driving,driving,99.264,22.64,99.998,0.5,0.885,0.493,0.4876,9.768,0.1618,0.0
71.0,run_20260917_145259,,driving,driving,99.244,22.674,99.998,0.5,0.891,0.496,0.5016,10.27,0.1663,0.0
72.0,run_20260917_145259,,driving,driving,99.224,22.707,99.998,0.5,0.897,0.5,0.4841,10.754,0.1707,0.0
73.0,run_20260917_145259,,driving,driving,99.204,22.738,99.998,0.5,0.853,0.475,0.4904,11.244,0.1751,0.0
74.0,run_20260917_145259,,driving,driving,99.184,22.771,99.998,0.5,0.892,0.497,0.4952,11.739,0.1795,0.0
75.0,run_20260917_145259,,driving,driving,99.164,22.805,99.998,0.5,0.896,0.499,0.4958,12.235,0.1839,0.0
76.0,run_20260917_145259,,driving,driving,99.144,22.838,99.998,0.5,0.893,0.497,0.4871,12.722,0.1883,0.0
77.0,run_20260917_145259,,driving,driving,99.124,22.871,99.998,0.5,0.896,0.499,0.4844,13.207,0.1927,0.0
78.0,run_20260917_145259,,driving,driving,99.104,22.904,99.998,0.5,0.897,0.5,0.5008,13.708,0.1972,0.0
79.0,run_20260917_145259,,driving,driving,99.084,22.936,99.998,0.5,0.881,0.491,0.4991,14.207,0.2016,0.0
80.0,run_20260917_145259,,driving,driving,99.063,22.969,99.998,0.5,0.892,0.497,0.5023,14.709,0.2061,0.0
81.0,run_20260917_145259,,driving,driving,99.043,23.002,99.998,0.5,0.892,0.497,0.4848,15.194,0.2105,0.0
82.0,run_20260917_145259,,driving,driving,99.023,23.033,99.998,0.5,0.859,0.479,0.4894,15.683,0.2148,0.0
83.0,run_20260917_145259,,driving,driving,99.003,23.066,99.998,0.5,0.897,0.5,0.4989,16.182,0.2193,0.0
84.0,run_20260917_145259,,driving,driving,98.983,23.099,99.998,0.5,0.897,0.5,0.4987,16.681,0.2237,0.0
85.0,run_20260917_145259,,driving,driving,98.963,23.131,99.998,0.5,0.892,0.497,0.4994,17.18,0.2282,0.0
86.0,run_20260917_145259,,driving,driving,98.943,23.164,99.998,0.5,0.897,0.5,0.4852,17.665,0.2326,0.0
87.0,run_20260917_145259,,driving,driving,98.923,23.193,99.998,0.5,0.781,0.435,0.4826,18.148,0.2369,0.0
88.0,run_20260917_145259,,driving,driving,98.907,23.207,99.998,0.5,0.425,0.237,0.3405,18.489,0.2405,0.0
89.0,run_20260917_145259,,driving,driving,98.897,23.207,99.998,0.5,0.033,0.018,0.1053,18.594,0.2428,0.0
90.0,run_20260917_145259,,driving,driving,98.887,23.206,99.998,0.5,0.0,0.0,0.0758,18.67,0.2448,0.0
91.0,run_20260917_145259,,unloading,unloading,98.879,23.205,99.998,0.5,0.0,0.0,0.0,18.67,0.2465,0.0
92.0,run_20260917_145259,,unloading,unloading,98.872,23.203,99.998,0.5,0.0,0.0,0.0,18.67,0.2482,0.0
93.0,run_20260917_145259,,unloading,unloading,98.864,23.202,99.998,0.5,0.0,0.0,0.0,18.67,0.2498,0.0
94.0,run_20260917_145259,,unloading,unloading,98.857,23.201,99.997,0.5,0.0,0.0,0.0,18.67,0.2515,0.0
95.0,run_20260917_145259,,unloading,unloading,98.849,23.199,99.997,0.5,0.0,0.0,0.0,18.67,0.2532,0.0
96.0,run_20260917_145259,,unloading,unloading,98.842,23.198,99.997,0.5,0.0,0.0,0.0,18.67,0.2548,0.0
97.0,run_20260917_145259,,unloading,unloading,98.834,23.197,99.997,0.5,0.0,0.0,0.0,18.67,0.2565,0.0
98.0,run_20260917_145259,,unloading,unloading,98.826,23.195,99.997,0.5,0.0,0.0,0.0,18.67,0.2582,0.0
99.0,run_20260917_145259,,unloading,unloading,98.819,23.194,99.997,0.5,0.0,0.0,0.0,18.67,0.2598,0.0
100.0,run_20260917_145259,,unloading,unloading,98.811,23.193,99.997,0.5,0.0,0.0,0.0,18.67,0.2615,0.0
101.0,run_20260917_145259,,unloading,unloading,98.804,23.191,99.997,0.5,0.0,0.0,0.0,18.67,0.2632,0.0
102.0,run_20260917_145259,,unloading,unloading,98.796,23.19,99.997,0.5,0.0,0.0,0.0,18.67,0.2648,0.0
103.0,run_20260917_145259,,unloading,unloading,98.789,23.189,99.997,0.5,0.0,0.0,0.0,18.67,0.2665,0.0
104.0,run_20260917_145259,,unloading,unloading,98.781,23.188,99.997,0.5,0.0,0.0,0.0,18.67,0.2682,0.0
105.0,run_20260917_145259,,unloading,unloading,98.773,23.186,99.997,0.5,0.0,0.0,0.0,18.67,0.2698,0.0
106.0,run_20260917_145259,,unloading,unloading,98.766,23.185,99.997,0.5,0.0,0.0,0.0,18.67,0.2715,0.0
107.004,run_20260917_145259,,unloading,unloading,98.758,23.184,99.997,0.5,0.0,0.0,0.0,18.67,0.2732,0.0
108.0,run_20260917_145259,,unloading,unloading,98.751,23.182,99.997,0.5,0.0,0.0,0.0,18.67,0.2748,0.0
109.0,run_20260917_145259,,unloading,unloading,98.743,23.181,99.997,0.5,0.0,0.0,0.0,18.67,0.2765,0.0
110.0,run_20260917_145259,,unloading,unloading,98.736,23.18,99.997,0.5,0.0,0.0,0.0,18.67,0.2782,0.0
111.0,run_20260917_145259,,unloading,unloading,98.728,23.178,99.997,0.5,0.0,0.0,0.0,18.67,0.2798,0.0
112.0,run_20260917_145259,,unloading,unloading,98.72,23.177,99.997,0.5,0.0,0.0,0.0,18.67,0.2815,0.0
113.0,run_20260917_145259,,unloading,unloading,98.713,23.176,99.997,0.5,0.0,0.0,0.0,18.67,0.2832,0.0
114.0,run_20260917_145259,,unloading,unloading,98.705,23.175,99.997,0.5,0.0,0.0,0.0,18.67,0.2848,0.0
115.0,run_20260917_145259,,unloading,unloading,98.698,23.173,99.997,0.5,0.0,0.0,0.0,18.67,0.2865,0.0
116.0,run_20260917_145259,,unloading,unloading,98.69,23.172,99.997,0.5,0.0,0.0,0.0,18.67,0.2882,0.0
117.0,run_20260917_145259,,unloading,unloading,98.683,23.171,99.997,0.5,0.0,0.0,0.0,18.67,0.2898,0.0
118.0,run_20260917_145259,,unloading,unloading,98.675,23.169,99.997,0.5,0.0,0.0,0.0,18.67,0.2915,0.0
119.0,run_20260917_145259,,unloading,unloading,98.667,23.168,99.997,0.5,0.0,0.0,0.0,18.67,0.2932,0.0
120.0,run_20260917_145259,,unloading,unloading,98.66,23.167,99.997,0.5,0.0,0.0,0.0,18.67,0.2948,0.0
121.0,run_20260917_145259,,waiting,waiting,98.652,23.166,99.997,0.0,0.0,0.0,0.0,18.67,0.2965,0.0
122.0,run_20260917_145259,,driving,driving,98.644,23.17,99.997,0.0,0.155,0.087,0.0211,18.691,0.2983,0.0
123.0,run_20260917_145259,,driving,driving,98.632,23.193,99.997,0.0,0.654,0.365,0.2005,18.891,0.301,0.0
