sim_time_s,section_id,status,factory_time_s,produced_total,picked_total,buffer_units,buffer_capacity,buffer_fill,rate_actual_per_hour,health_percent,time_to_full_s,fault_remaining_s,faults_total,lost_units,blocked_time_s
2.58,C,RUNNING,0.0,0,0,1,3,0.3333,5.0,100.0,1552.4915,0.0,0,0.0,0.0
3.0,C,RUNNING,0.42,0,0,1,3,0.3333,5.0,100.0,1552.0715,0.0,0,0.0,0.0
4.0,C,RUNNING,1.42,0,0,1,3,0.3333,5.0,100.0,1551.0715,0.0,0,0.0,0.0
5.0,C,RUNNING,2.42,0,0,1,3,0.3333,5.0,100.0,1550.0715,0.0,0,0.0,0.0
6.0,C,RUNNING,3.42,0,0,1,3,0.3333,5.0,100.0,1549.0715,0.0,0,0.0,0.0
7.0,C,RUNNING,4.42,0,0,1,3,0.3333,5.0,100.0,1548.0715,0.0,0,0.0,0.0
8.0,C,RUNNING,5.42,0,0,1,3,0.3333,5.0,100.0,1547.0715,0.0,0,0.0,0.0
9.0,C,RUNNING,6.42,0,0,1,3,0.3333,5.0,100.0,1546.0715,0.0,0,0.0,0.0
10.0,C,RUNNING,7.42,0,0,1,3,0.3333,5.0,100.0,1545.0715,0.0,0,0.0,0.0
11.0,C,RUNNING,8.42,0,0,1,3,0.3333,5.0,100.0,1544.0715,0.0,0,0.0,0.0
12.0,C,RUNNING,9.42,0,0,1,3,0.3333,5.0,100.0,1543.0715,0.0,0,0.0,0.0
13.0,C,RUNNING,10.42,0,0,1,3,0.3333,5.0,100.0,1542.0715,0.0,0,0.0,0.0
14.0,C,RUNNING,11.42,0,0,1,3,0.3333,5.0,100.0,1541.0715,0.0,0,0.0,0.0
15.0,C,RUNNING,12.42,0,0,1,3,0.3333,5.0,100.0,1540.0715,0.0,0,0.0,0.0
16.0,C,RUNNING,13.42,0,0,1,3,0.3333,5.0,100.0,1539.0715,0.0,0,0.0,0.0
17.0,C,RUNNING,14.42,0,0,1,3,0.3333,5.0,100.0,1538.0715,0.0,0,0.0,0.0
18.0,C,RUNNING,15.42,0,0,1,3,0.3333,5.0,100.0,1537.0715,0.0,0,0.0,0.0
19.0,C,RUNNING,16.42,0,0,1,3,0.3333,5.0,100.0,1536.0715,0.0,0,0.0,0.0
20.0,C,RUNNING,17.42,0,0,1,3,0.3333,5.0,100.0,1535.0715,0.0,0,0.0,0.0
