seq,action,target,phase,detail,sim_start_s,duration_s,predicted_duration_s,distance_m,predicted_distance_m,energy_wh,predicted_energy_wh,charged_wh,predicted_charged_wh,battery_start_percent,battery_end_percent,predicted_battery_end_percent,payload_kg,units,location,recovery
1,PICKUP,A,SUCCEEDED,"took 1 units (0.50 kg), 0 left",12.26,50.86,53.18,8.877,9.04,0.1294,0.1338,0.0,0.0,99.937,99.349,99.329,0.5,1,A,
2,CHARGE,charger,FAILED,"could not reach charger - charger unreachable, robot HALTED (navigation_stuck)",63.13,144.12,67.19,20.984,9.04,0.3576,0.0891,0.0,0.2323,99.349,97.724,100.0,0.5,0,charger,attempt 1: timeout after 70 s | recovery: clear costmaps | attempt 2: Nav2 aborted | recovery: back up (backed up) | attempt 3: timeout after 70 s
