sim_time_s,section_id,status,factory_time_s,produced_total,picked_total,buffer_units,buffer_capacity,buffer_fill,rate_actual_per_hour,health_percent,time_to_full_s,fault_remaining_s,faults_total,lost_units,blocked_time_s
2.18,C,RUNNING,0.0,0,0,0,3,0.0,5.0,100.0,2116.2601,0.0,0,0.0,0.0
3.0,C,RUNNING,0.82,0,0,0,3,0.0,5.0,100.0,2115.4401,0.0,0,0.0,0.0
4.0,C,RUNNING,1.824,0,0,0,3,0.0,5.0,100.0,2114.4361,0.0,0,0.0,0.0
5.0,C,RUNNING,2.82,0,0,0,3,0.0,5.0,100.0,2113.4401,0.0,0,0.0,0.0
6.0,C,RUNNING,3.82,0,0,0,3,0.0,5.0,100.0,2112.4401,0.0,0,0.0,0.0
7.0,C,RUNNING,4.82,0,0,0,3,0.0,5.0,100.0,2111.4401,0.0,0,0.0,0.0
8.0,C,RUNNING,5.82,0,0,0,3,0.0,5.0,100.0,2110.4401,0.0,0,0.0,0.0
9.0,C,RUNNING,6.82,0,0,0,3,0.0,5.0,100.0,2109.4401,0.0,0,0.0,0.0
10.0,C,RUNNING,7.824,0,0,0,3,0.0,5.0,100.0,2108.4361,0.0,0,0.0,0.0
11.0,C,RUNNING,8.824,0,0,0,3,0.0,5.0,100.0,2107.4361,0.0,0,0.0,0.0
12.0,C,RUNNING,9.82,0,0,0,3,0.0,5.0,100.0,2106.4401,0.0,0,0.0,0.0
13.0,C,RUNNING,10.82,0,0,0,3,0.0,5.0,100.0,2105.4401,0.0,0,0.0,0.0
14.0,C,RUNNING,11.82,0,0,0,3,0.0,5.0,100.0,2104.4401,0.0,0,0.0,0.0
15.0,C,RUNNING,12.82,0,0,0,3,0.0,5.0,100.0,2103.4401,0.0,0,0.0,0.0
16.0,C,RUNNING,13.82,0,0,0,3,0.0,5.0,100.0,2102.4401,0.0,0,0.0,0.0
17.0,C,RUNNING,14.82,0,0,0,3,0.0,5.0,100.0,2101.4401,0.0,0,0.0,0.0
18.0,C,RUNNING,15.82,0,0,0,3,0.0,5.0,100.0,2100.4401,0.0,0,0.0,0.0
