ts,run_id,order_id,activity,state,battery_percent,temperature_c,condition_percent,payload_kg,motor_load,speed,distance_delta_m,cumulative_distance_m,cumulative_energy_wh,cumulative_charged_wh
2.0,run_20260915_125858,,idle,idle,100.0,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0
3.0,run_20260915_125858,,idle,idle,99.992,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0018,0.0
4.0,run_20260915_125858,,idle,idle,99.984,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0034,0.0
5.0,run_20260915_125858,,idle,idle,99.977,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.0
6.0,run_20260915_125858,,idle,idle,99.969,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0068,0.0
7.0,run_20260915_125858,,idle,idle,99.962,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0084,0.0
8.0,run_20260915_125858,,idle,idle,99.954,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0101,0.0
9.0,run_20260915_125858,,idle,idle,99.947,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0118,0.0
10.0,run_20260915_125858,,driving,driving,99.939,22.01,100.0,0.0,0.268,0.15,0.0177,0.018,0.0135,0.0
11.0,run_20260915_125858,,driving,driving,99.922,22.043,100.0,0.0,0.881,0.491,0.4106,0.428,0.0172,0.0
12.0,run_20260915_125858,,driving,driving,99.903,22.075,100.0,0.0,0.886,0.494,0.496,0.924,0.0214,0.0
13.0,run_20260915_125858,,driving,driving,99.884,22.108,100.0,0.0,0.887,0.494,0.4993,1.424,0.0255,0.0
14.0,run_20260915_125858,,driving,driving,99.865,22.141,100.0,0.0,0.897,0.5,0.4837,1.907,0.0296,0.0
15.0,run_20260915_125858,,driving,driving,99.846,22.174,100.0,0.0,0.882,0.491,0.501,2.408,0.0338,0.0
16.0,run_20260915_125858,,driving,driving,99.828,22.206,100.0,0.0,0.876,0.488,0.4976,2.906,0.0379,0.0
17.0,run_20260915_125858,,driving,driving,99.809,22.238,100.0,0.0,0.882,0.492,0.4934,3.399,0.0421,0.0
18.0,run_20260915_125858,,driving,driving,99.79,22.27,100.0,0.0,0.866,0.483,0.4749,3.874,0.0461,0.0
19.0,run_20260915_125858,,driving,driving,99.771,22.303,99.999,0.0,0.897,0.5,0.497,4.371,0.0503,0.0
20.0,run_20260915_125858,,driving,driving,99.753,22.336,99.999,0.0,0.897,0.5,0.4991,4.87,0.0544,0.0
21.0,run_20260915_125858,,driving,driving,99.734,22.368,99.999,0.0,0.891,0.496,0.4994,5.37,0.0586,0.0
22.0,run_20260915_125858,,driving,driving,99.715,22.4,99.999,0.0,0.879,0.49,0.4973,5.867,0.0628,0.0
23.0,run_20260915_125858,,driving,driving,99.696,22.433,99.999,0.0,0.897,0.5,0.4741,6.341,0.0668,0.0
24.0,run_20260915_125858,,driving,driving,99.677,22.466,99.999,0.0,0.892,0.497,0.5033,6.844,0.071,0.0
25.0,run_20260915_125858,,driving,driving,99.658,22.498,99.999,0.0,0.895,0.499,0.5032,7.348,0.0752,0.0
26.0,run_20260915_125858,,driving,driving,99.639,22.531,99.999,0.0,0.897,0.5,0.5037,7.851,0.0793,0.0
27.0,run_20260915_125858,,driving,driving,99.621,22.564,99.999,0.0,0.897,0.5,0.4859,8.337,0.0834,0.0
28.0,run_20260915_125858,,driving,driving,99.602,22.596,99.999,0.0,0.897,0.5,0.5037,8.841,0.0876,0.0
29.0,run_20260915_125858,,driving,driving,99.583,22.629,99.999,0.0,0.897,0.5,0.5027,9.344,0.0918,0.0
30.0,run_20260915_125858,,driving,driving,99.564,22.661,99.999,0.0,0.896,0.499,0.503,9.847,0.096,0.0
31.0,run_20260915_125858,,driving,driving,99.545,22.694,99.999,0.0,0.896,0.499,0.5035,10.35,0.1002,0.0
32.0,run_20260915_125858,,driving,driving,99.526,22.725,99.999,0.0,0.874,0.487,0.4821,10.832,0.1042,0.0
33.0,run_20260915_125858,,driving,driving,99.508,22.757,99.999,0.0,0.888,0.495,0.4785,11.311,0.1083,0.0
34.0,run_20260915_125858,,driving,driving,99.489,22.788,99.999,0.0,0.841,0.469,0.4922,11.803,0.1124,0.0
35.0,run_20260915_125858,,driving,driving,99.47,22.819,99.999,0.0,0.862,0.48,0.4785,12.282,0.1165,0.0
36.0,run_20260915_125858,,driving,driving,99.452,22.851,99.999,0.0,0.888,0.495,0.4777,12.759,0.1205,0.0
37.0,run_20260915_125858,,driving,driving,99.433,22.883,99.999,0.0,0.897,0.5,0.4966,13.256,0.1247,0.0
38.0,run_20260915_125858,,driving,driving,99.414,22.914,99.999,0.0,0.883,0.492,0.4944,13.75,0.1288,0.0
39.0,run_20260915_125858,,driving,driving,99.395,22.945,99.999,0.0,0.866,0.483,0.4998,14.25,0.133,0.0
40.0,run_20260915_125858,,driving,driving,99.377,22.97,99.999,0.0,0.702,0.391,0.4698,14.72,0.137,0.0
41.0,run_20260915_125858,,loading,loading,99.363,22.969,99.999,0.0,0.003,0.002,0.2807,15.001,0.1401,0.0
42.0,run_20260915_125858,,loading,loading,99.356,22.968,99.999,0.0,0.0,0.0,0.0,15.001,0.1418,0.0
43.0,run_20260915_125858,,loading,loading,99.348,22.967,99.999,0.0,0.0,0.0,0.0,15.001,0.1434,0.0
44.0,run_20260915_125858,,loading,loading,99.34,22.966,99.999,0.0,0.0,0.0,0.0,15.001,0.1451,0.0
45.0,run_20260915_125858,,loading,loading,99.333,22.965,99.999,0.0,0.0,0.0,0.0,15.001,0.1468,0.0
46.0,run_20260915_125858,,loading,loading,99.325,22.964,99.999,0.0,0.0,0.0,0.0,15.001,0.1484,0.0
47.0,run_20260915_125858,,loading,loading,99.318,22.963,99.998,0.0,0.0,0.0,0.0,15.001,0.1501,0.0
48.0,run_20260915_125858,,loading,loading,99.31,22.962,99.998,0.0,0.0,0.0,0.0,15.001,0.1518,0.0
49.0,run_20260915_125858,,loading,loading,99.303,22.961,99.998,0.0,0.0,0.0,0.0,15.001,0.1534,0.0
50.0,run_20260915_125858,,loading,loading,99.295,22.96,99.998,0.0,0.0,0.0,0.0,15.001,0.1551,0.0
51.0,run_20260915_125858,,loading,loading,99.287,22.959,99.998,0.0,0.0,0.0,0.0,15.001,0.1568,0.0
52.004,run_20260915_125858,,loading,loading,99.28,22.958,99.998,0.0,0.0,0.0,0.0,15.001,0.1584,0.0
53.0,run_20260915_125858,,loading,loading,99.272,22.957,99.998,0.0,0.0,0.0,0.0,15.001,0.1601,0.0
54.0,run_20260915_125858,,loading,loading,99.265,22.956,99.998,0.0,0.0,0.0,0.0,15.001,0.1618,0.0
55.0,run_20260915_125858,,loading,loading,99.257,22.955,99.998,0.0,0.0,0.0,0.0,15.001,0.1634,0.0
56.0,run_20260915_125858,,loading,loading,99.25,22.954,99.998,0.0,0.0,0.0,0.0,15.001,0.1651,0.0
57.0,run_20260915_125858,,loading,loading,99.242,22.953,99.998,0.0,0.0,0.0,0.0,15.001,0.1668,0.0
58.0,run_20260915_125858,,loading,loading,99.234,22.952,99.998,0.0,0.0,0.0,0.0,15.001,0.1684,0.0
59.0,run_20260915_125858,,loading,loading,99.227,22.95,99.998,0.0,0.0,0.0,0.0,15.001,0.1701,0.0
60.0,run_20260915_125858,,loading,loading,99.219,22.949,99.998,0.0,0.0,0.0,0.0,15.001,0.1718,0.0
61.0,run_20260915_125858,,loading,loading,99.212,22.948,99.998,0.0,0.0,0.0,0.0,15.001,0.1734,0.0
62.0,run_20260915_125858,,loading,loading,99.204,22.947,99.998,0.0,0.0,0.0,0.0,15.001,0.1751,0.0
63.0,run_20260915_125858,,loading,loading,99.197,22.946,99.998,0.0,0.0,0.0,0.0,15.001,0.1768,0.0
64.0,run_20260915_125858,,loading,loading,99.189,22.945,99.998,0.0,0.0,0.0,0.0,15.001,0.1784,0.0
65.0,run_20260915_125858,,loading,loading,99.181,22.944,99.998,0.0,0.0,0.0,0.0,15.001,0.1801,0.0
66.0,run_20260915_125858,,loading,loading,99.174,22.943,99.998,0.0,0.0,0.0,0.0,15.001,0.1818,0.0
67.0,run_20260915_125858,,loading,loading,99.166,22.942,99.998,0.0,0.0,0.0,0.0,15.001,0.1834,0.0
68.0,run_20260915_125858,,loading,loading,99.159,22.941,99.998,0.0,0.0,0.0,0.0,15.001,0.1851,0.0
69.0,run_20260915_125858,,loading,loading,99.151,22.94,99.998,0.0,0.0,0.0,0.0,15.001,0.1868,0.0
70.0,run_20260915_125858,,loading,loading,99.144,22.939,99.998,0.0,0.0,0.0,0.0,15.001,0.1884,0.0
71.0,run_20260915_125858,,waiting,waiting,99.136,22.938,99.998,0.800000011920929,0.0,0.0,0.0,15.001,0.1901,0.0
72.0,run_20260915_125858,,waiting,waiting,99.128,22.937,99.998,0.800000011920929,0.0,0.0,0.0,15.001,0.1918,0.0
73.0,run_20260915_125858,,driving,driving,99.118,22.949,99.998,0.800000011920929,0.347,0.193,0.1159,15.117,0.1941,0.0
74.0,run_20260915_125858,,driving,driving,99.104,22.966,99.998,0.800000011920929,0.457,0.255,0.2359,15.352,0.1972,0.0
75.0,run_20260915_125858,,driving,driving,99.092,22.97,99.998,0.800000011920929,0.147,0.082,0.1622,15.515,0.1998,0.0
76.0,run_20260915_125858,,driving,driving,99.083,22.97,99.998,0.800000011920929,0.018,0.01,0.0472,15.562,0.2017,0.0
77.0,run_20260915_125858,,driving,driving,99.075,22.976,99.998,0.800000011920929,0.173,0.096,0.0272,15.589,0.2036,0.0
78.0,run_20260915_125858,,driving,driving,99.057,23.009,99.998,0.800000011920929,0.897,0.5,0.3686,15.958,0.2074,0.0
79.0,run_20260915_125858,,driving,driving,99.036,23.043,99.998,0.800000011920929,0.897,0.5,0.5035,16.461,0.2121,0.0
80.0,run_20260915_125858,,driving,driving,99.015,23.076,99.998,0.800000011920929,0.896,0.499,0.5038,16.965,0.2167,0.0
81.004,run_20260915_125858,,driving,driving,98.994,23.109,99.998,0.800000011920929,0.895,0.499,0.5018,17.467,0.2214,0.0
82.0,run_20260915_125858,,driving,driving,98.973,23.142,99.998,0.800000011920929,0.897,0.5,0.485,17.952,0.2259,0.0
83.0,run_20260915_125858,,driving,driving,98.952,23.176,99.998,0.800000011920929,0.897,0.5,0.5038,18.455,0.2306,0.0
84.0,run_20260915_125858,,driving,driving,98.931,23.209,99.998,0.800000011920929,0.897,0.5,0.5039,18.959,0.2352,0.0
85.0,run_20260915_125858,,driving,driving,98.91,23.242,99.998,0.800000011920929,0.897,0.5,0.5038,19.463,0.2399,0.0
86.0,run_20260915_125858,,driving,driving,98.889,23.275,99.998,0.800000011920929,0.897,0.5,0.486,19.949,0.2444,0.0
87.0,run_20260915_125858,,driving,driving,98.868,23.308,99.998,0.800000011920929,0.897,0.5,0.5031,20.452,0.2491,0.0
88.0,run_20260915_125858,,driving,driving,98.847,23.341,99.997,0.800000011920929,0.895,0.499,0.5039,20.956,0.2537,0.0
89.0,run_20260915_125858,,driving,driving,98.826,23.374,99.997,0.800000011920929,0.897,0.5,0.5032,21.459,0.2584,0.0
90.0,run_20260915_125858,,driving,driving,98.805,23.407,99.997,0.800000011920929,0.895,0.499,0.485,21.944,0.2629,0.0
91.0,run_20260915_125858,,driving,driving,98.784,23.439,99.997,0.800000011920929,0.866,0.482,0.5015,22.446,0.2676,0.0
92.0,run_20260915_125858,,driving,driving,98.763,23.472,99.997,0.800000011920929,0.895,0.499,0.4984,22.944,0.2722,0.0
93.0,run_20260915_125858,,driving,driving,98.742,23.505,99.997,0.800000011920929,0.895,0.499,0.5014,23.445,0.2768,0.0
94.0,run_20260915_125858,,driving,driving,98.721,23.537,99.997,0.800000011920929,0.889,0.495,0.502,23.947,0.2815,0.0
95.0,run_20260915_125858,,driving,driving,98.7,23.57,99.997,0.800000011920929,0.894,0.498,0.4815,24.429,0.286,0.0
96.0,run_20260915_125858,,driving,driving,98.679,23.603,99.997,0.800000011920929,0.895,0.499,0.5023,24.931,0.2906,0.0
97.0,run_20260915_125858,,driving,driving,98.658,23.636,99.997,0.800000011920929,0.897,0.5,0.5006,25.432,0.2953,0.0
98.0,run_20260915_125858,,driving,driving,98.637,23.668,99.997,0.800000011920929,0.889,0.495,0.4999,25.932,0.2999,0.0
99.0,run_20260915_125858,,driving,driving,98.616,23.701,99.997,0.800000011920929,0.892,0.497,0.4788,26.411,0.3044,0.0
100.0,run_20260915_125858,,driving,driving,98.595,23.733,99.997,0.800000011920929,0.88,0.49,0.4983,26.909,0.309,0.0
101.0,run_20260915_125858,,driving,driving,98.574,23.764,99.997,0.800000011920929,0.863,0.481,0.4949,27.404,0.3136,0.0
102.0,run_20260915_125858,,driving,driving,98.554,23.796,99.997,0.800000011920929,0.888,0.495,0.4954,27.899,0.3182,0.0
103.0,run_20260915_125858,,driving,driving,98.532,23.828,99.997,0.800000011920929,0.885,0.493,0.5004,28.4,0.3229,0.0
104.0,run_20260915_125858,,driving,driving,98.512,23.861,99.997,0.800000011920929,0.897,0.5,0.4829,28.882,0.3274,0.0
105.0,run_20260915_125858,,driving,driving,98.491,23.893,99.997,0.800000011920929,0.897,0.5,0.4957,29.378,0.332,0.0
106.0,run_20260915_125858,,driving,driving,98.47,23.922,99.997,0.800000011920929,0.81,0.451,0.4901,29.868,0.3366,0.0
107.0,run_20260915_125858,,driving,driving,98.45,23.954,99.997,0.800000011920929,0.889,0.495,0.4846,30.353,0.3411,0.0
108.0,run_20260915_125858,,driving,driving,98.429,23.987,99.997,0.800000011920929,0.895,0.499,0.4816,30.834,0.3456,0.0
109.0,run_20260915_125858,,driving,driving,98.408,24.019,99.996,0.800000011920929,0.892,0.497,0.4994,31.334,0.3502,0.0
110.0,run_20260915_125858,,driving,driving,98.387,24.051,99.996,0.800000011920929,0.897,0.5,0.4974,31.831,0.3549,0.0
