sim_time_s,section_id,status,factory_time_s,produced_total,picked_total,buffer_units,buffer_capacity,buffer_fill,rate_actual_per_hour,health_percent,time_to_full_s,fault_remaining_s,faults_total,lost_units,blocked_time_s
1.97,A,RUNNING,0.0,0,0,1,8,0.125,20.0,100.0,1241.6008,0.0,0,0.0,0.0
2.24,A,RUNNING,0.276,0,0,1,8,0.125,20.0,100.0,1241.3248,0.0,0,0.0,0.0
3.0,A,RUNNING,1.032,0,0,1,8,0.125,20.0,100.0,1240.5688,0.0,0,0.0,0.0
4.0,A,RUNNING,2.032,0,0,1,8,0.125,20.0,100.0,1239.5688,0.0,0,0.0,0.0
5.0,A,RUNNING,3.032,0,0,1,8,0.125,20.0,100.0,1238.5688,0.0,0,0.0,0.0
6.0,A,RUNNING,4.032,0,0,1,8,0.125,20.0,100.0,1237.5688,0.0,0,0.0,0.0
7.0,A,RUNNING,5.032,0,0,1,8,0.125,20.0,100.0,1236.5688,0.0,0,0.0,0.0
8.0,A,RUNNING,6.032,0,0,1,8,0.125,20.0,100.0,1235.5688,0.0,0,0.0,0.0
9.0,A,RUNNING,7.032,0,0,1,8,0.125,20.0,100.0,1234.5688,0.0,0,0.0,0.0
10.0,A,RUNNING,8.032,0,0,1,8,0.125,20.0,100.0,1233.5688,0.0,0,0.0,0.0
11.0,A,RUNNING,9.032,0,0,1,8,0.125,20.0,100.0,1232.5688,0.0,0,0.0,0.0
12.0,A,RUNNING,10.032,0,0,1,8,0.125,20.0,100.0,1231.5688,0.0,0,0.0,0.0
13.0,A,RUNNING,11.036,0,0,1,8,0.125,20.0,100.0,1230.5648,0.0,0,0.0,0.0
14.0,A,RUNNING,12.032,0,0,1,8,0.125,20.0,100.0,1229.5688,0.0,0,0.0,0.0
15.0,A,RUNNING,13.032,0,0,1,8,0.125,20.0,100.0,1228.5688,0.0,0,0.0,0.0
16.0,A,RUNNING,14.032,0,0,1,8,0.125,20.0,100.0,1227.5688,0.0,0,0.0,0.0
17.0,A,RUNNING,15.032,0,0,1,8,0.125,20.0,100.0,1226.5688,0.0,0,0.0,0.0
18.0,A,RUNNING,16.032,0,0,1,8,0.125,20.0,100.0,1225.5688,0.0,0,0.0,0.0
19.0,A,RUNNING,17.032,0,0,1,8,0.125,20.0,100.0,1224.5688,0.0,0,0.0,0.0
