ts,run_id,order_id,activity,state,battery_percent,temperature_c,condition_percent,payload_kg,motor_load,speed,distance_delta_m,cumulative_distance_m,cumulative_energy_wh,cumulative_charged_wh
4.0,run_20260915_165614,,idle,idle,29.996,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0
5.0,run_20260915_165614,,idle,idle,29.989,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0
6.0,run_20260915_165614,,idle,idle,29.981,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0041,0.0
7.0,run_20260915_165614,,idle,idle,29.974,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0
8.0,run_20260915_165614,,idle,idle,29.966,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.0
9.0,run_20260915_165614,,idle,idle,29.958,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0091,0.0
10.0,run_20260915_165614,,idle,idle,29.951,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0108,0.0
11.0,run_20260915_165614,,idle,idle,29.943,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0
12.0,run_20260915_165614,,idle,idle,29.936,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0141,0.0
13.0,run_20260915_165614,,driving,driving,29.928,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0158,0.0
14.0,run_20260915_165614,,driving,driving,29.914,22.033,100.0,0.0,0.881,0.491,0.2677,0.268,0.0188,0.0
15.0,run_20260915_165614,,driving,driving,29.896,22.066,100.0,0.0,0.897,0.5,0.4922,0.76,0.0229,0.0
16.0,run_20260915_165614,,driving,driving,29.877,22.099,100.0,0.0,0.892,0.497,0.4995,1.259,0.0271,0.0
17.0,run_20260915_165614,,driving,driving,29.858,22.132,100.0,0.0,0.897,0.5,0.5012,1.761,0.0313,0.0
18.0,run_20260915_165614,,driving,driving,29.839,22.164,100.0,0.0,0.888,0.495,0.4848,2.245,0.0354,0.0
19.0,run_20260915_165614,,driving,driving,29.82,22.197,100.0,0.0,0.895,0.499,0.4988,2.744,0.0395,0.0
20.0,run_20260915_165614,,driving,driving,29.801,22.23,100.0,0.0,0.893,0.497,0.4971,3.241,0.0437,0.0
21.0,run_20260915_165614,,driving,driving,29.783,22.262,100.0,0.0,0.864,0.481,0.4954,3.737,0.0478,0.0
22.0,run_20260915_165614,,driving,driving,29.764,22.295,99.999,0.0,0.891,0.496,0.4943,4.231,0.052,0.0
23.0,run_20260915_165614,,driving,driving,29.745,22.327,99.999,0.0,0.894,0.498,0.4822,4.713,0.056,0.0
24.0,run_20260915_165614,,driving,driving,29.726,22.36,99.999,0.0,0.886,0.494,0.5,5.213,0.0602,0.0
25.0,run_20260915_165614,,driving,driving,29.707,22.391,99.999,0.0,0.866,0.482,0.4984,5.712,0.0644,0.0
26.0,run_20260915_165614,,driving,driving,29.689,22.424,99.999,0.0,0.888,0.495,0.4956,6.207,0.0685,0.0
27.0,run_20260915_165614,,driving,driving,29.67,22.457,99.999,0.0,0.897,0.5,0.4845,6.692,0.0726,0.0
28.0,run_20260915_165614,,driving,driving,29.651,22.489,99.999,0.0,0.896,0.499,0.5028,7.194,0.0768,0.0
29.0,run_20260915_165614,,driving,driving,29.632,22.522,99.999,0.0,0.897,0.5,0.5037,7.698,0.081,0.0
30.0,run_20260915_165614,,driving,driving,29.613,22.555,99.999,0.0,0.897,0.5,0.5038,8.202,0.0852,0.0
31.0,run_20260915_165614,,driving,driving,29.594,22.587,99.999,0.0,0.897,0.5,0.504,8.706,0.0893,0.0
32.0,run_20260915_165614,,driving,driving,29.575,22.62,99.999,0.0,0.897,0.5,0.4852,9.191,0.0934,0.0
33.0,run_20260915_165614,,driving,driving,29.556,22.652,99.999,0.0,0.891,0.496,0.5038,9.695,0.0976,0.0
34.0,run_20260915_165614,,driving,driving,29.537,22.684,99.999,0.0,0.892,0.497,0.5029,10.198,0.1018,0.0
35.0,run_20260915_165614,,driving,driving,29.518,22.716,99.999,0.0,0.875,0.488,0.5001,10.698,0.106,0.0
36.0,run_20260915_165614,,driving,driving,29.5,22.746,99.999,0.0,0.844,0.47,0.4594,11.157,0.1099,0.0
37.0,run_20260915_165614,,driving,driving,29.482,22.776,99.999,0.0,0.831,0.463,0.4701,11.628,0.1139,0.0
38.0,run_20260915_165614,,driving,driving,29.464,22.808,99.999,0.0,0.88,0.49,0.4792,12.107,0.118,0.0
39.0,run_20260915_165614,,driving,driving,29.445,22.84,99.999,0.0,0.892,0.497,0.494,12.601,0.1221,0.0
40.0,run_20260915_165614,,driving,driving,29.426,22.872,99.999,0.0,0.882,0.491,0.4977,13.098,0.1263,0.0
41.0,run_20260915_165614,,driving,driving,29.407,22.903,99.999,0.0,0.869,0.484,0.4778,13.576,0.1304,0.0
42.0,run_20260915_165614,,driving,driving,29.389,22.935,99.999,0.0,0.894,0.498,0.4931,14.069,0.1345,0.0
43.0,run_20260915_165614,,driving,driving,29.37,22.964,99.999,0.0,0.808,0.45,0.4804,14.55,0.1386,0.0
44.0,run_20260915_165614,,driving,driving,29.354,22.981,99.999,0.0,0.503,0.281,0.3674,14.917,0.1421,0.0
45.0,run_20260915_165614,,loading,loading,29.345,22.98,99.999,0.0,0.0,0.0,0.0604,14.978,0.144,0.0
46.0,run_20260915_165614,,loading,loading,29.338,22.979,99.999,0.0,0.0,0.0,0.0,14.978,0.1457,0.0
47.0,run_20260915_165614,,loading,loading,29.33,22.978,99.999,0.0,0.0,0.0,0.0,14.978,0.1474,0.0
48.0,run_20260915_165614,,loading,loading,29.323,22.977,99.999,0.0,0.0,0.0,0.0,14.978,0.149,0.0
49.0,run_20260915_165614,,loading,loading,29.315,22.976,99.998,0.0,0.0,0.0,0.0,14.978,0.1507,0.0
50.0,run_20260915_165614,,loading,loading,29.307,22.975,99.998,0.0,0.0,0.0,0.0,14.978,0.1524,0.0
51.0,run_20260915_165614,,loading,loading,29.3,22.974,99.998,0.0,0.0,0.0,0.0,14.978,0.154,0.0
52.0,run_20260915_165614,,loading,loading,29.292,22.973,99.998,0.0,0.0,0.0,0.0,14.978,0.1557,0.0
53.0,run_20260915_165614,,loading,loading,29.285,22.972,99.998,0.0,0.0,0.0,0.0,14.978,0.1574,0.0
54.0,run_20260915_165614,,loading,loading,29.277,22.971,99.998,0.0,0.0,0.0,0.0,14.978,0.159,0.0
55.0,run_20260915_165614,,loading,loading,29.27,22.97,99.998,0.0,0.0,0.0,0.0,14.978,0.1607,0.0
56.0,run_20260915_165614,,loading,loading,29.262,22.969,99.998,0.0,0.0,0.0,0.0,14.978,0.1624,0.0
57.0,run_20260915_165614,,loading,loading,29.254,22.968,99.998,0.0,0.0,0.0,0.0,14.978,0.164,0.0
58.0,run_20260915_165614,,loading,loading,29.247,22.966,99.998,0.0,0.0,0.0,0.0,14.978,0.1657,0.0
59.0,run_20260915_165614,,loading,loading,29.239,22.965,99.998,0.0,0.0,0.0,0.0,14.978,0.1674,0.0
60.0,run_20260915_165614,,loading,loading,29.232,22.964,99.998,0.0,0.0,0.0,0.0,14.978,0.169,0.0
61.0,run_20260915_165614,,loading,loading,29.224,22.963,99.998,0.0,0.0,0.0,0.0,14.978,0.1707,0.0
62.0,run_20260915_165614,,loading,loading,29.217,22.962,99.998,0.0,0.0,0.0,0.0,14.978,0.1724,0.0
63.0,run_20260915_165614,,loading,loading,29.209,22.961,99.998,0.0,0.0,0.0,0.0,14.978,0.174,0.0
64.0,run_20260915_165614,,loading,loading,29.201,22.96,99.998,0.0,0.0,0.0,0.0,14.978,0.1757,0.0
65.0,run_20260915_165614,,loading,loading,29.194,22.959,99.998,0.0,0.0,0.0,0.0,14.978,0.1774,0.0
66.0,run_20260915_165614,,loading,loading,29.186,22.958,99.998,0.0,0.0,0.0,0.0,14.978,0.179,0.0
67.0,run_20260915_165614,,loading,loading,29.179,22.957,99.998,0.0,0.0,0.0,0.0,14.978,0.1807,0.0
68.0,run_20260915_165614,,loading,loading,29.171,22.956,99.998,0.0,0.0,0.0,0.0,14.978,0.1824,0.0
69.0,run_20260915_165614,,loading,loading,29.164,22.955,99.998,0.0,0.0,0.0,0.0,14.978,0.184,0.0
70.0,run_20260915_165614,,loading,loading,29.156,22.954,99.998,0.0,0.0,0.0,0.0,14.978,0.1857,0.0
71.0,run_20260915_165614,,loading,loading,29.148,22.953,99.998,0.0,0.0,0.0,0.0,14.978,0.1874,0.0
72.0,run_20260915_165614,,loading,loading,29.141,22.952,99.998,0.0,0.0,0.0,0.0,14.978,0.189,0.0
73.0,run_20260915_165614,,loading,loading,29.133,22.951,99.998,0.0,0.0,0.0,0.0,14.978,0.1907,0.0
74.0,run_20260915_165614,,loading,loading,29.126,22.95,99.998,0.0,0.0,0.0,0.0,14.978,0.1924,0.0
75.0,run_20260915_165614,,waiting,waiting,29.118,22.949,99.998,2.0,0.0,0.0,0.0,14.978,0.194,0.0
76.0,run_20260915_165614,,driving,driving,29.109,22.957,99.998,2.0,0.242,0.135,0.0546,15.032,0.1961,0.0
77.0,run_20260915_165614,,driving,driving,29.096,22.968,99.998,2.0,0.285,0.159,0.1639,15.196,0.199,0.0
78.0,run_20260915_165614,,driving,driving,29.086,22.967,99.998,2.0,0.007,0.004,0.0524,15.249,0.201,0.0
79.0,run_20260915_165614,,driving,driving,29.078,22.973,99.998,2.0,0.182,0.101,0.0365,15.285,0.2029,0.0
80.0,run_20260915_165614,,driving,driving,29.058,23.006,99.998,2.0,0.816,0.455,0.3578,15.643,0.2072,0.0
81.0,run_20260915_165614,,driving,driving,29.034,23.039,99.998,2.0,0.849,0.473,0.4914,16.134,0.2125,0.0
82.0,run_20260915_165614,,driving,driving,29.011,23.073,99.998,2.0,0.868,0.483,0.4775,16.612,0.2177,0.0
